plan_row_id,replay_phase,context_id,g562_dataset_row_id,g562_instance_uid,g562_evaluation_uid,g562_identity_digest,g562_scenario_sha256,g562_physical_map_sha256,split,map,map_family,agents,agent_count,seed,budget_ms,nominal_budget_ms,short_budget_ms,base_time_limit_sec,ltm_max_iterations,horizon_id,role,candidate_id,theta_id,materialized_method,generated_theta_uid,sampling_policy,model_path,variant_id,actor_training_seed,expected_updateparams_fingerprint,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready,theta_alpha_cong_commit_progress,theta_alpha_cong_commit_nonprogress,theta_alpha_cong_block,theta_alpha_cong_wait_progress,theta_alpha_cong_wait_nonprogress,theta_alpha_flow_commit_progress,theta_alpha_flow_wait_progress,theta_rho_cong_decay,theta_rho_flow_decay,theta_lambda_cong,theta_lambda_flow,theta_flow_shield_beta,theta_max_flow_shield,theta_min_edge_cost,theta_max_edge_cost,theta_goal_projection_mode_flow_shield,theta_goal_projection_mode_agent_progress,theta_goal_projection_mode_none
g562_cycle2_00004790,cycle2,g562_real_graph_000790,g562_real_graph_000790,382c2a23f2959cde06a68a613048dcc440e9c9c091068cf701e0be8ad77af9ca,6548c1e415e97e4317201024b2a39925fc86b54d0c6d064b906a7f6dd8b4bd9c,c513907872f9912f380e327f96e3882b4d27d46159f819c6b61cc0d781c59aba,7f127a80cbee6926abf212bb878c0575cb770606931a82be31130bc6b0a1258c,50f00a33e4a714768d7f920af2f89b5ed061c6d2533634dd8ca17400a0273e3d,train,g559-synth-corners-34,irregular_bottleneck,32,32,7157,1000,1000,1000,1.0,3,g559_b1000_i3,generated_theta::g562_cycle2_a2_s562_e65d4ba13f7b,g562_cycle2_a2_s562_e65d4ba13f7b,g562_cycle2_a2_s562_e65d4ba13f7b,g562_cycle2_a2_s562_e65d4ba13f7b,798dd2c55530cb6dca60558970fb3a084d880346689ea7727126d58147a7fee1,A2_seed562_od_graph_cross_attention_actor,artifacts/models/gcst/g562_a2_od_graph_cross_attention_actor_seed562.pt,A2,562,alpha_commit=1.1505485773086548|alpha_block=1.249722957611084|alpha_wait_spillover=0.756435215473175|rho_decay=0.9779976010322571|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.2024238109588623|alpha_cong_commit_nonprogress=1.1505485773086548|alpha_cong_block=1.249722957611084|alpha_cong_wait_progress=0.7516223788261414|alpha_cong_wait_nonprogress=0.756435215473175|alpha_flow_commit_progress=1.0545563697814941|alpha_flow_wait_progress=0.6824173927307129|rho_cong_decay=0.9779976010322571|rho_flow_decay=0.9937998056411743|lambda_cong=0.6929245591163635|lambda_flow=0.6547089219093323|min_edge_cost=0.9542196393013|max_edge_cost=10.758625030517578|goal_projection_mode=flow_shield|flow_shield_beta=0.3629843592643738|max_flow_shield=0.9109944701194763,False,False,False,False,False,1.2024238109588623,1.1505485773086548,1.249722957611084,0.7516223788261414,0.756435215473175,1.0545563697814941,0.6824173927307129,0.9779976010322571,0.9937998056411743,0.6929245591163635,0.6547089219093323,0.3629843592643738,0.9109944701194763,0.9542196393013,10.758625030517578,1,0,0
g562_cycle2_00004791,cycle2,g562_real_graph_000791,g562_real_graph_000791,4953d6b1bb8a615fed1ab3f9a3ead31d1655ebff4b53a91ecb87bf77cd94d105,6561f1631d8f90ed22c754474df7a5380d02963932d8879f5dafee5522dafcd1,5549186e7b03982dc5a218b28863d833aaaef4c5d951f923ea12d353a5cbc0af,6f1bf67a9591f94bd7d7ea71cdb824f8dfe4d39eb9811ee3ac15c68a6913df05,f8c0bbf70e0153a3e8c79747ca8d5272633b79baddd59cc9c40ddc4b440d41a1,train,g559-synth-connector-32,irregular_bottleneck,16,16,8884,500,500,500,0.5,2,g559_b500_i2,generated_theta::g562_cycle2_a2_s562_a85cee52710e,g562_cycle2_a2_s562_a85cee52710e,g562_cycle2_a2_s562_a85cee52710e,g562_cycle2_a2_s562_a85cee52710e,69e53170ef31b764b5a1b70871ede9c126587cfc6bc8426e542bc8267853fe25,A2_seed562_od_graph_cross_attention_actor,artifacts/models/gcst/g562_a2_od_graph_cross_attention_actor_seed562.pt,A2,562,alpha_commit=1.1513043642044067|alpha_block=1.2510408163070679|alpha_wait_spillover=0.7510347366333008|rho_decay=0.9780100584030151|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.2050001621246338|alpha_cong_commit_nonprogress=1.1513043642044067|alpha_cong_block=1.2510408163070679|alpha_cong_wait_progress=0.7498956322669983|alpha_cong_wait_nonprogress=0.7510347366333008|alpha_flow_commit_progress=1.0547910928726196|alpha_flow_wait_progress=0.6818896532058716|rho_cong_decay=0.9780100584030151|rho_flow_decay=0.9939954280853271|lambda_cong=0.6945648193359375|lambda_flow=0.6532443761825562|min_edge_cost=0.9537942409515381|max_edge_cost=10.761346817016602|goal_projection_mode=flow_shield|flow_shield_beta=0.36147749423980713|max_flow_shield=0.9111870527267456,False,False,False,False,False,1.2050001621246338,1.1513043642044067,1.2510408163070679,0.7498956322669983,0.7510347366333008,1.0547910928726196,0.6818896532058716,0.9780100584030151,0.9939954280853271,0.6945648193359375,0.6532443761825562,0.36147749423980713,0.9111870527267456,0.9537942409515381,10.761346817016602,1,0,0
g562_cycle2_00004792,cycle2,g562_real_graph_000792,g562_real_graph_000792,c6939c7c78544745c4fb2c841d48b53ba28d7ff49b89bd2e0f0223b8d4a9d9c0,656c32fedc42dd1c026b4b7a5d9f0388f2d32befeb4b50964913cde691b7bb1e,9db18769c928f8df7fc60c40934ecb928752400812c9aff4f5550f487ab86ddb,471393676059738b7eec0db338411f38e5996c7b2fdeea33305dcb79cd7abe12,f8c0bbf70e0153a3e8c79747ca8d5272633b79baddd59cc9c40ddc4b440d41a1,train,g559-synth-connector-32,irregular_bottleneck,16,16,7516,500,500,500,0.5,2,g559_b500_i2,generated_theta::g562_cycle2_a2_s562_674845b73457,g562_cycle2_a2_s562_674845b73457,g562_cycle2_a2_s562_674845b73457,g562_cycle2_a2_s562_674845b73457,a507284ed0b56fdf7e49e1a07b4574f5bdca5d0775774ce41546be5c68b72980,A2_seed562_od_graph_cross_attention_actor,artifacts/models/gcst/g562_a2_od_graph_cross_attention_actor_seed562.pt,A2,562,alpha_commit=1.1525611877441406|alpha_block=1.2535455226898193|alpha_wait_spillover=0.7529004216194153|rho_decay=0.9780163168907166|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.202873945236206|alpha_cong_commit_nonprogress=1.1525611877441406|alpha_cong_block=1.2535455226898193|alpha_cong_wait_progress=0.7510659694671631|alpha_cong_wait_nonprogress=0.7529004216194153|alpha_flow_commit_progress=1.0555049180984497|alpha_flow_wait_progress=0.6820877194404602|rho_cong_decay=0.9780163168907166|rho_flow_decay=0.9939478635787964|lambda_cong=0.6931119561195374|lambda_flow=0.6521850228309631|min_edge_cost=0.9543606638908386|max_edge_cost=10.754791259765625|goal_projection_mode=flow_shield|flow_shield_beta=0.36214256286621094|max_flow_shield=0.9146798253059387,False,False,False,False,False,1.202873945236206,1.1525611877441406,1.2535455226898193,0.7510659694671631,0.7529004216194153,1.0555049180984497,0.6820877194404602,0.9780163168907166,0.9939478635787964,0.6931119561195374,0.6521850228309631,0.36214256286621094,0.9146798253059387,0.9543606638908386,10.754791259765625,1,0,0
g562_cycle2_00004793,cycle2,g562_real_graph_000793,g562_real_graph_000793,ef809d20a19bdccee1a43d83e6691de9e1231a1dfc88e1f76ff9e39e85f507a3,65a7a578b9d6c73374d1ed594d7beff02c8e2fd938a1cdb4b7b5f4c799cf9652,90bd38e184477dcdb07ec328090d7ab6e7c5f140b55717a2fbdf5a8937f198d8,c2daa7691f8440b15387cfb6ca075e421b686028cd447220cc4359b68b9b3573,457bd56b8871e489dbd82a0563cc4509b2ab2ac2cc3d21ee44f9fc87add3bc4f,train,g559-synth-tunnel-38,irregular_bottleneck,96,96,8647,5000,5000,5000,5.0,2,g559_b5000_i2,generated_theta::g562_cycle2_a2_s562_8dbe56bb0c86,g562_cycle2_a2_s562_8dbe56bb0c86,g562_cycle2_a2_s562_8dbe56bb0c86,g562_cycle2_a2_s562_8dbe56bb0c86,6637d0c048825d5accc1a4bc7194a7ace548f13abaec0898d0d3ed0026b92dd1,A2_seed562_od_graph_cross_attention_actor,artifacts/models/gcst/g562_a2_od_graph_cross_attention_actor_seed562.pt,A2,562,alpha_commit=1.1504840850830078|alpha_block=1.250160813331604|alpha_wait_spillover=0.7557482123374939|rho_decay=0.978005588054657|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.2031277418136597|alpha_cong_commit_nonprogress=1.1504840850830078|alpha_cong_block=1.250160813331604|alpha_cong_wait_progress=0.7513633966445923|alpha_cong_wait_nonprogress=0.7557482123374939|alpha_flow_commit_progress=1.0543856620788574|alpha_flow_wait_progress=0.6823568344116211|rho_cong_decay=0.978005588054657|rho_flow_decay=0.9937986731529236|lambda_cong=0.6933745741844177|lambda_flow=0.654627799987793|min_edge_cost=0.95428866147995|max_edge_cost=10.758991241455078|goal_projection_mode=flow_shield|flow_shield_beta=0.36295393109321594|max_flow_shield=0.9109477400779724,False,False,False,False,False,1.2031277418136597,1.1504840850830078,1.250160813331604,0.7513633966445923,0.7557482123374939,1.0543856620788574,0.6823568344116211,0.978005588054657,0.9937986731529236,0.6933745741844177,0.654627799987793,0.36295393109321594,0.9109477400779724,0.95428866147995,10.758991241455078,1,0,0
g562_cycle2_00004794,cycle2,g562_real_graph_000794,g562_real_graph_000794,d45735a57f562a51dfc4bb314fd41e216833a879858aa2a0ffb362e81131f41b,65add6a9b974bd2fbbb57e13b3e53409519ea5a89a0a346eabbb6745e7670504,f95afc6b4c4b49a561e3786d10c200e1554bdac23f3942e87055a008d678dfd5,6696daf7c5257de6fcbed29810341953e4d527cb8f43f7d29d10fdc8acca46c9,f6f86ccb27119d017e3463c169904daa4e8d5782cb153e152829b26c0d9be77c,train,room-32-32-4,room,64,64,8712,500,500,500,0.5,4,g559_b500_i4,generated_theta::g562_cycle2_a2_s562_d40038683aa0,g562_cycle2_a2_s562_d40038683aa0,g562_cycle2_a2_s562_d40038683aa0,g562_cycle2_a2_s562_d40038683aa0,51dad40023c63bb123c86d70b6ecfa93c2fecc8be5a7fe1181fbf5c790a4ca8e,A2_seed562_od_graph_cross_attention_actor,artifacts/models/gcst/g562_a2_od_graph_cross_attention_actor_seed562.pt,A2,562,alpha_commit=1.1511363983154297|alpha_block=1.2499961853027344|alpha_wait_spillover=0.7534101605415344|rho_decay=0.9781426191329956|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.2015470266342163|alpha_cong_commit_nonprogress=1.1511363983154297|alpha_cong_block=1.2499961853027344|alpha_cong_wait_progress=0.7518112063407898|alpha_cong_wait_nonprogress=0.7534101605415344|alpha_flow_commit_progress=1.0549869537353516|alpha_flow_wait_progress=0.6811364889144897|rho_cong_decay=0.9781426191329956|rho_flow_decay=0.9937908053398132|lambda_cong=0.693028450012207|lambda_flow=0.6586309671401978|min_edge_cost=0.9534244537353516|max_edge_cost=10.761043548583984|goal_projection_mode=flow_shield|flow_shield_beta=0.3626558780670166|max_flow_shield=0.908806562423706,False,False,False,False,False,1.2015470266342163,1.1511363983154297,1.2499961853027344,0.7518112063407898,0.7534101605415344,1.0549869537353516,0.6811364889144897,0.9781426191329956,0.9937908053398132,0.693028450012207,0.6586309671401978,0.3626558780670166,0.908806562423706,0.9534244537353516,10.761043548583984,1,0,0
g562_cycle2_00004795,cycle2,g562_real_graph_000795,g562_real_graph_000795,525a843af5901a5bfa337e04054a4833998c27cc3fb8489cb14a8db4529b690a,660eb5e7ea83da21ee5d31a7f575b80494d74b0e9e5e2a19beeaf837faa9a3fe,42a2b4eaef200cb6d43b0bc8ffa6819af8ad9657f96790a390006c4a35ae971e,0339184412af55ad2336bb48ae0f923f8cc4d75f64105cc4b0d373bdb2fb401e,21e432e5dcbbbb3ea52105da5f8e7460164527ceeaa04f55b94e194c9ed1dbe3,train,g559-synth-city-paris-32,city,128,128,7742,2000,2000,2000,2.0,3,g559_b2000_i3,generated_theta::g562_cycle2_a2_s562_3dde5d1a1d5c,g562_cycle2_a2_s562_3dde5d1a1d5c,g562_cycle2_a2_s562_3dde5d1a1d5c,g562_cycle2_a2_s562_3dde5d1a1d5c,b507716f540d5835b1994cde4b24311b7c6e24e1218e7ec2cff07b8bf3a62f28,A2_seed562_od_graph_cross_attention_actor,artifacts/models/gcst/g562_a2_od_graph_cross_attention_actor_seed562.pt,A2,562,alpha_commit=1.151550531387329|alpha_block=1.249939203262329|alpha_wait_spillover=0.7557902336120605|rho_decay=0.9781187176704407|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.2006534337997437|alpha_cong_commit_nonprogress=1.151550531387329|alpha_cong_block=1.249939203262329|alpha_cong_wait_progress=0.7518524527549744|alpha_cong_wait_nonprogress=0.7557902336120605|alpha_flow_commit_progress=1.0555751323699951|alpha_flow_wait_progress=0.6817593574523926|rho_cong_decay=0.9781187176704407|rho_flow_decay=0.9937911629676819|lambda_cong=0.6921635866165161|lambda_flow=0.6571208238601685|min_edge_cost=0.9535929560661316|max_edge_cost=10.756815910339355|goal_projection_mode=flow_shield|flow_shield_beta=0.36326825618743896|max_flow_shield=0.9110233187675476,False,False,False,False,False,1.2006534337997437,1.151550531387329,1.249939203262329,0.7518524527549744,0.7557902336120605,1.0555751323699951,0.6817593574523926,0.9781187176704407,0.9937911629676819,0.6921635866165161,0.6571208238601685,0.36326825618743896,0.9110233187675476,0.9535929560661316,10.756815910339355,1,0,0
g562_cycle2_00004796,cycle2,g562_real_graph_000796,g562_real_graph_000796,d788624bba64f079184ee23173c27ac477c40521d7f7bf8a2a0eb171f974a76f,661a5249a6a9ae029d58f294138c2770fb49d1c76d75ececf805dfd26212443b,be9220f1527ab997959c2e8bcb673710130e11b8ad665f8977a93cb57fd9104f,406322167b59a01ccc5b6a8e2cd81da855f5f6e22efc005b51176e717169b678,457bd56b8871e489dbd82a0563cc4509b2ab2ac2cc3d21ee44f9fc87add3bc4f,train,g559-synth-tunnel-38,irregular_bottleneck,96,96,8791,5000,5000,5000,5.0,2,g559_b5000_i2,generated_theta::g562_cycle2_a2_s562_8cc6489ffbd9,g562_cycle2_a2_s562_8cc6489ffbd9,g562_cycle2_a2_s562_8cc6489ffbd9,g562_cycle2_a2_s562_8cc6489ffbd9,1682344c29e683ccc3273a4bb6fdd6f8ce74f6463d00cf3cd3f8c2850dec7972,A2_seed562_od_graph_cross_attention_actor,artifacts/models/gcst/g562_a2_od_graph_cross_attention_actor_seed562.pt,A2,562,alpha_commit=1.1524256467819214|alpha_block=1.2540923357009888|alpha_wait_spillover=0.7528198957443237|rho_decay=0.9780353903770447|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.2034868001937866|alpha_cong_commit_nonprogress=1.1524256467819214|alpha_cong_block=1.2540923357009888|alpha_cong_wait_progress=0.7506294250488281|alpha_cong_wait_nonprogress=0.7528198957443237|alpha_flow_commit_progress=1.0552020072937012|alpha_flow_wait_progress=0.6823959946632385|rho_cong_decay=0.9780353903770447|rho_flow_decay=0.9939569234848022|lambda_cong=0.6938984394073486|lambda_flow=0.6526093482971191|min_edge_cost=0.9545025825500488|max_edge_cost=10.754294395446777|goal_projection_mode=flow_shield|flow_shield_beta=0.36218684911727905|max_flow_shield=0.914410412311554,False,False,False,False,False,1.2034868001937866,1.1524256467819214,1.2540923357009888,0.7506294250488281,0.7528198957443237,1.0552020072937012,0.6823959946632385,0.9780353903770447,0.9939569234848022,0.6938984394073486,0.6526093482971191,0.36218684911727905,0.914410412311554,0.9545025825500488,10.754294395446777,1,0,0
g562_cycle2_00004797,cycle2,g562_real_graph_000797,g562_real_graph_000797,be7591ca3c83cea7307cc77ef0abb159970150c35982ad0592f72b50167c922e,662cdbc80f6dbee3370c61bbeed2e2e51c288d8f23b4089a1a7f2b7f11940449,cb408d8e9dc30ed6c47dad0eaae397435c9532dc8b6aebc3cc1022f399cf7214,2864195490e1a4add2f1dfac5e28eec2e1bd802fcd544e622da612d277da416c,457bd56b8871e489dbd82a0563cc4509b2ab2ac2cc3d21ee44f9fc87add3bc4f,train,g559-synth-tunnel-38,irregular_bottleneck,96,96,8455,5000,5000,5000,5.0,2,g559_b5000_i2,generated_theta::g562_cycle2_a2_s562_1ff0706755b8,g562_cycle2_a2_s562_1ff0706755b8,g562_cycle2_a2_s562_1ff0706755b8,g562_cycle2_a2_s562_1ff0706755b8,d499ed9317d3c231419c346549d487fe06c10480158cef9f22ef886db27bba2e,A2_seed562_od_graph_cross_attention_actor,artifacts/models/gcst/g562_a2_od_graph_cross_attention_actor_seed562.pt,A2,562,alpha_commit=1.150536060333252|alpha_block=1.2498561143875122|alpha_wait_spillover=0.7515706419944763|rho_decay=0.9779618978500366|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.204495906829834|alpha_cong_commit_nonprogress=1.150536060333252|alpha_cong_block=1.2498561143875122|alpha_cong_wait_progress=0.7503712773323059|alpha_cong_wait_nonprogress=0.7515706419944763|alpha_flow_commit_progress=1.0546540021896362|alpha_flow_wait_progress=0.6820945143699646|rho_cong_decay=0.9779618978500366|rho_flow_decay=0.9939038157463074|lambda_cong=0.6944684982299805|lambda_flow=0.6536283493041992|min_edge_cost=0.9539082646369934|max_edge_cost=10.763355255126953|goal_projection_mode=flow_shield|flow_shield_beta=0.3616101145744324|max_flow_shield=0.909491240978241,False,False,False,False,False,1.204495906829834,1.150536060333252,1.2498561143875122,0.7503712773323059,0.7515706419944763,1.0546540021896362,0.6820945143699646,0.9779618978500366,0.9939038157463074,0.6944684982299805,0.6536283493041992,0.3616101145744324,0.909491240978241,0.9539082646369934,10.763355255126953,1,0,0
g562_cycle2_00004798,cycle2,g562_real_graph_000798,g562_real_graph_000798,5f4afa9d7454d4aa27ca19a7a977440f2b519212ce70325db95bfd2aadd9610c,66326b92e2763889a80be51a5b5e73f42d6bf7fb519069507cfa809198fe0a0b,c4e18a0c6a79fc71b2809f787e01261e11571494a1aab8988f138c17605dc7a7,edbfc80731ce63911831b2aa4333b11a6f5c2ed8fdb6381f4c4b8d849c44e09c,2185f788d0e510a82194855d7ac44ffd2ef0c59ad334345e4dd6a29c52a569cc,train,random-8-8-20,random,32,32,7891,5000,5000,5000,5.0,2,g559_b5000_i2,generated_theta::g562_cycle2_a2_s562_8b0c9aa2db1b,g562_cycle2_a2_s562_8b0c9aa2db1b,g562_cycle2_a2_s562_8b0c9aa2db1b,g562_cycle2_a2_s562_8b0c9aa2db1b,faa969a17320f8545fc2c60c2f4a344223b661487772f736cc35eed97bf388a8,A2_seed562_od_graph_cross_attention_actor,artifacts/models/gcst/g562_a2_od_graph_cross_attention_actor_seed562.pt,A2,562,alpha_commit=1.1535136699676514|alpha_block=1.2551764249801636|alpha_wait_spillover=0.7493674755096436|rho_decay=0.9782751202583313|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.2037997245788574|alpha_cong_commit_nonprogress=1.1535136699676514|alpha_cong_block=1.2551764249801636|alpha_cong_wait_progress=0.7513065338134766|alpha_cong_wait_nonprogress=0.7493674755096436|alpha_flow_commit_progress=1.0559135675430298|alpha_flow_wait_progress=0.6809040307998657|rho_cong_decay=0.9782751202583313|rho_flow_decay=0.9940075874328613|lambda_cong=0.6933534145355225|lambda_flow=0.657319188117981|min_edge_cost=0.954028308391571|max_edge_cost=10.755975723266602|goal_projection_mode=flow_shield|flow_shield_beta=0.36156922578811646|max_flow_shield=0.9130820035934448,False,False,False,False,False,1.2037997245788574,1.1535136699676514,1.2551764249801636,0.7513065338134766,0.7493674755096436,1.0559135675430298,0.6809040307998657,0.9782751202583313,0.9940075874328613,0.6933534145355225,0.657319188117981,0.36156922578811646,0.9130820035934448,0.954028308391571,10.755975723266602,1,0,0
g562_cycle2_00004799,cycle2,g562_real_graph_000799,g562_real_graph_000799,8d5f976985460083476b657ef8ada278e3a0cadf4498ba10556f481f751d184e,665b6d4e4c8688e2040b3a1c4846542fb5200ed603ec1e41d386a8ecd6e06247,0fd9d046721e41d9f35635914ed6c00f81709fe7314103184971496efe39d39c,4056a0e5cbd3373bea2be01e713a45900e5b54e14b6c9685552184c939909ee6,fb119aacaf305ebcce9e07dd0659ab15f993a9486d1697355aeabc66dac86ab0,heldout,g559-synth-string-40,irregular_bottleneck,128,128,7592,500,500,500,0.5,3,g559_b500_i3,generated_theta::g562_cycle2_a2_s562_1a8cbcbe5c2d,g562_cycle2_a2_s562_1a8cbcbe5c2d,g562_cycle2_a2_s562_1a8cbcbe5c2d,g562_cycle2_a2_s562_1a8cbcbe5c2d,3e7d6bdb5b2443822f7b76c9418beffea6511820078994bf00f8210124b350b8,A2_seed562_od_graph_cross_attention_actor,artifacts/models/gcst/g562_a2_od_graph_cross_attention_actor_seed562.pt,A2,562,alpha_commit=1.150522232055664|alpha_block=1.2502988576889038|alpha_wait_spillover=0.7558270692825317|rho_decay=0.9780095219612122|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.202899694442749|alpha_cong_commit_nonprogress=1.150522232055664|alpha_cong_block=1.2502988576889038|alpha_cong_wait_progress=0.7513790726661682|alpha_cong_wait_nonprogress=0.7558270692825317|alpha_flow_commit_progress=1.0544939041137695|alpha_flow_wait_progress=0.682390034198761|rho_cong_decay=0.9780095219612122|rho_flow_decay=0.9938019514083862|lambda_cong=0.6933293342590332|lambda_flow=0.6545999050140381|min_edge_cost=0.9542803168296814|max_edge_cost=10.758010864257812|goal_projection_mode=flow_shield|flow_shield_beta=0.36293351650238037|max_flow_shield=0.9110694527626038,False,False,False,False,False,1.202899694442749,1.150522232055664,1.2502988576889038,0.7513790726661682,0.7558270692825317,1.0544939041137695,0.682390034198761,0.9780095219612122,0.9938019514083862,0.6933293342590332,0.6545999050140381,0.36293351650238037,0.9110694527626038,0.9542803168296814,10.758010864257812,1,0,0
g562_cycle2_00004800,cycle2,g562_real_graph_000000,g562_real_graph_000000,89ca8a418e6e740c3f3a40979e38832755b3e30177f3d4ca4821c74d10892860,006e10cb3e2711f7b020ab3cb4c9e80104fa58ff8562a895050690ef14da0c81,af3203e35f1c5f1fdc03096df5d4659094c0fe4f8f89f9d9635246250a1395ad,e4e516a3579dd921364a58c55d2ddea450eeb207d4839a5baf10de20d42aef3e,8f1b5495421b4c544ca84a45b0a41cf17e44c1a5aa9241c784bfe8478dbe79b5,train,empty-8-8,empty,16,16,8512,500,500,500,0.5,2,g559_b500_i2,generated_theta::g562_cycle2_a2_s563_747bfc1cb369,g562_cycle2_a2_s563_747bfc1cb369,g562_cycle2_a2_s563_747bfc1cb369,g562_cycle2_a2_s563_747bfc1cb369,eaa50121a5d3b8b7e9a25fe326ace8d968822fb2fb689292b8017bf1f9320c68,A2_seed563_od_graph_cross_attention_actor,artifacts/models/gcst/g562_a2_od_graph_cross_attention_actor_seed563.pt,A2,563,alpha_commit=1.159481167793274|alpha_block=1.2328263521194458|alpha_wait_spillover=0.7649092078208923|rho_decay=0.9783446788787842|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.1852792501449585|alpha_cong_commit_nonprogress=1.159481167793274|alpha_cong_block=1.2328263521194458|alpha_cong_wait_progress=0.7443060278892517|alpha_cong_wait_nonprogress=0.7649092078208923|alpha_flow_commit_progress=1.0453096628189087|alpha_flow_wait_progress=0.6888052821159363|rho_cong_decay=0.9783446788787842|rho_flow_decay=0.9924277663230896|lambda_cong=0.6797869205474854|lambda_flow=0.6510117650032043|min_edge_cost=0.9447392821311951|max_edge_cost=10.737491607666016|goal_projection_mode=flow_shield|flow_shield_beta=0.37237638235092163|max_flow_shield=0.9218007326126099,False,False,False,False,False,1.1852792501449585,1.159481167793274,1.2328263521194458,0.7443060278892517,0.7649092078208923,1.0453096628189087,0.6888052821159363,0.9783446788787842,0.9924277663230896,0.6797869205474854,0.6510117650032043,0.37237638235092163,0.9218007326126099,0.9447392821311951,10.737491607666016,1,0,0
g562_cycle2_00004801,cycle2,g562_real_graph_000001,g562_real_graph_000001,e18a5d07f45e4b543368a2d9eec432055b710cd8f040b0cafa7ad2248dd3b89d,0074cbd50711c88a39edfea809c3ba5e47aca9215be66b6fdd5c60033f48f43f,b21c71da4ad868db6640a7a16b1cb0afdc7fdc79d71db5308cdc9615d00d10b2,8903548ef5756674473b8a4701370d85a5219611e8749c266bfe92719cfed761,81fd9752b406bc567b72d22846c6720c24ee9d5a4c186f373f8729fcf70493aa,train,room-40-32-8,room,96,96,8497,1000,1000,1000,1.0,2,g559_b1000_i2,generated_theta::g562_cycle2_a2_s563_15dcf9e7f0b1,g562_cycle2_a2_s563_15dcf9e7f0b1,g562_cycle2_a2_s563_15dcf9e7f0b1,g562_cycle2_a2_s563_15dcf9e7f0b1,77b2fee8ed1a13db42ad75199c4a3f545b118884fc5ef1c7f8e64a022b13ee9c,A2_seed563_od_graph_cross_attention_actor,artifacts/models/gcst/g562_a2_od_graph_cross_attention_actor_seed563.pt,A2,563,alpha_commit=1.1594369411468506|alpha_block=1.2346445322036743|alpha_wait_spillover=0.7645875811576843|rho_decay=0.9784120321273804|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.1849905252456665|alpha_cong_commit_nonprogress=1.1594369411468506|alpha_cong_block=1.2346445322036743|alpha_cong_wait_progress=0.7446092367172241|alpha_cong_wait_nonprogress=0.7645875811576843|alpha_flow_commit_progress=1.045715570449829|alpha_flow_wait_progress=0.6893967986106873|rho_cong_decay=0.9784120321273804|rho_flow_decay=0.992411732673645|lambda_cong=0.678954541683197|lambda_flow=0.6536826491355896|min_edge_cost=0.9446877241134644|max_edge_cost=10.737568855285645|goal_projection_mode=flow_shield|flow_shield_beta=0.3713655173778534|max_flow_shield=0.9212492108345032,False,False,False,False,False,1.1849905252456665,1.1594369411468506,1.2346445322036743,0.7446092367172241,0.7645875811576843,1.045715570449829,0.6893967986106873,0.9784120321273804,0.992411732673645,0.678954541683197,0.6536826491355896,0.3713655173778534,0.9212492108345032,0.9446877241134644,10.737568855285645,1,0,0
