agents,candidate_id,candidate_recognized,context_id,delta_vs_additive_in_same_context,delta_vs_static_in_same_context,feature_leakage_safe,is_best_candidate_in_context,iteration,map,oracle_gap_vs_static,probe_expanded_nodes,probe_feasible,probe_low_level_pibt_calls,probe_lower_bound,probe_runtime_ms,probe_solution_found,probe_sum_of_loss,probe_sum_of_loss_ratio,resolved_candidate_id,seed,short_budget_ms,trace_event_count,traffic_before_hash_full,updateparams_fingerprint,updateparams_hash
50,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,True,random-32-32-20|a50|s151|it0|repair5g55_counterfactual_static_context,-0.163412127441,0,True,False,0,random-32-32-20,-0.0154162384378,49,True,2400,973,276.4616,True,1167,1.19938335046,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,151,1000,2246,14650fb0739d0383,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=1|lambda_flow=0|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.34999999999999998|max_flow_shield=0.75,29737bed70c56f0d
50,additive_ltm,True,random-32-32-20|a50|s152|it0|repair5g55_counterfactual_static_context,0,0.242603550296,True,False,0,random-32-32-20,-0.00253592561285,71,True,3678,1183,164.6554,True,1649,1.39391377853,additive_ltm,152,1000,2423,14650fb0739d0383,alpha_commit=1|alpha_block=1|alpha_wait_spillover=1|rho_decay=1|force_additive=1|enable_dual_channel=0|alpha_cong_commit_progress=0|alpha_cong_commit_nonprogress=1|alpha_cong_block=1|alpha_cong_wait_progress=1|alpha_cong_wait_nonprogress=1|alpha_flow_commit_progress=0|alpha_flow_wait_progress=0|rho_cong_decay=1|rho_flow_decay=1|lambda_cong=1|lambda_flow=0|min_edge_cost=0.25|max_edge_cost=11|goal_projection_mode=none|flow_shield_beta=0|max_flow_shield=0,35049bacad216c02
50,repair5g2_best_frozen_static_candidate,True,random-32-32-20|a50|s152|it0|repair5g55_counterfactual_static_context,-0.242603550296,0,True,False,0,random-32-32-20,-0.00253592561285,45,True,2199,1183,239.3266,True,1362,1.15131022823,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,152,1000,2423,14650fb0739d0383,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=1|lambda_flow=0|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.34999999999999998|max_flow_shield=0.75,29737bed70c56f0d
50,repair5g2_frozen_static_or_selector,True,random-32-32-20|a50|s152|it0|repair5g55_counterfactual_static_context,-0.242603550296,0,True,False,0,random-32-32-20,-0.00253592561285,45,True,2199,1183,226.4744,True,1362,1.15131022823,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,152,1000,2423,14650fb0739d0383,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=1|lambda_flow=0|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.34999999999999998|max_flow_shield=0.75,29737bed70c56f0d
50,repair5g2_c_equiv_best_frozen_baseline,True,random-32-32-20|a50|s152|it0|repair5g55_counterfactual_static_context,0,0.242603550296,True,False,0,random-32-32-20,-0.00253592561285,71,True,3678,1183,180.0539,True,1649,1.39391377853,repair5g_dual_c_equiv_c100_b100_w075_d100,152,1000,2423,14650fb0739d0383,alpha_commit=1|alpha_block=1|alpha_wait_spillover=1|rho_decay=1|force_additive=1|enable_dual_channel=0|alpha_cong_commit_progress=0|alpha_cong_commit_nonprogress=1|alpha_cong_block=1|alpha_cong_wait_progress=1|alpha_cong_wait_nonprogress=1|alpha_flow_commit_progress=0|alpha_flow_wait_progress=0|rho_cong_decay=1|rho_flow_decay=1|lambda_cong=1|lambda_flow=0|min_edge_cost=0.25|max_edge_cost=11|goal_projection_mode=none|flow_shield_beta=0|max_flow_shield=0,35049bacad216c02
50,repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p75,True,random-32-32-20|a50|s152|it0|repair5g55_counterfactual_static_context,-0.245139475909,-0.00253592561285,True,True,0,random-32-32-20,-0.00253592561285,49,True,2400,1183,245.146,True,1359,1.14877430262,repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p75,152,1000,2423,14650fb0739d0383,alpha_commit=1|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=1|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1|alpha_cong_commit_nonprogress=1|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0|rho_cong_decay=1|rho_flow_decay=1|lambda_cong=1|lambda_flow=0|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.34999999999999998|max_flow_shield=0.75,710a819950a16074
50,repair5g1_shield_c125_b125_w075_d095_beta0p2_max0p5,True,random-32-32-20|a50|s152|it0|repair5g55_counterfactual_static_context,-0.138630600169,0.103972950127,True,False,0,random-32-32-20,-0.00253592561285,51,True,2491,1183,286.8847,True,1485,1.25528317836,repair5g1_shield_c125_b125_w075_d095_beta0p2_max0p5,152,1000,2423,14650fb0739d0383,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=1|lambda_flow=0|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.20000000000000001|max_flow_shield=0.5,c330ca813057d242
50,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,True,random-32-32-20|a50|s152|it0|repair5g55_counterfactual_static_context,-0.242603550296,0,True,False,0,random-32-32-20,-0.00253592561285,45,True,2199,1183,235.8485,True,1362,1.15131022823,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,152,1000,2423,14650fb0739d0383,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=1|lambda_flow=0|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.34999999999999998|max_flow_shield=0.75,29737bed70c56f0d
50,additive_ltm,True,random-32-32-20|a50|s153|it0|repair5g55_counterfactual_static_context,0,0.0143884892086,True,False,0,random-32-32-20,-0.0584532374101,61,True,2998,1112,169.6088,True,1407,1.26528776978,additive_ltm,153,1000,2732,14650fb0739d0383,alpha_commit=1|alpha_block=1|alpha_wait_spillover=1|rho_decay=1|force_additive=1|enable_dual_channel=0|alpha_cong_commit_progress=0|alpha_cong_commit_nonprogress=1|alpha_cong_block=1|alpha_cong_wait_progress=1|alpha_cong_wait_nonprogress=1|alpha_flow_commit_progress=0|alpha_flow_wait_progress=0|rho_cong_decay=1|rho_flow_decay=1|lambda_cong=1|lambda_flow=0|min_edge_cost=0.25|max_edge_cost=11|goal_projection_mode=none|flow_shield_beta=0|max_flow_shield=0,35049bacad216c02
50,repair5g2_best_frozen_static_candidate,True,random-32-32-20|a50|s153|it0|repair5g55_counterfactual_static_context,-0.0143884892086,0,True,False,0,random-32-32-20,-0.0584532374101,55,True,2688,1112,246.6308,True,1391,1.25089928058,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,153,1000,2732,14650fb0739d0383,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=1|lambda_flow=0|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.34999999999999998|max_flow_shield=0.75,29737bed70c56f0d
50,repair5g2_frozen_static_or_selector,True,random-32-32-20|a50|s153|it0|repair5g55_counterfactual_static_context,-0.0143884892086,0,True,False,0,random-32-32-20,-0.0584532374101,55,True,2688,1112,254.2032,True,1391,1.25089928058,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,153,1000,2732,14650fb0739d0383,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=1|lambda_flow=0|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.34999999999999998|max_flow_shield=0.75,29737bed70c56f0d
50,repair5g2_c_equiv_best_frozen_baseline,True,random-32-32-20|a50|s153|it0|repair5g55_counterfactual_static_context,0,0.0143884892086,True,False,0,random-32-32-20,-0.0584532374101,61,True,2998,1112,163.919,True,1407,1.26528776978,repair5g_dual_c_equiv_c100_b100_w075_d100,153,1000,2732,14650fb0739d0383,alpha_commit=1|alpha_block=1|alpha_wait_spillover=1|rho_decay=1|force_additive=1|enable_dual_channel=0|alpha_cong_commit_progress=0|alpha_cong_commit_nonprogress=1|alpha_cong_block=1|alpha_cong_wait_progress=1|alpha_cong_wait_nonprogress=1|alpha_flow_commit_progress=0|alpha_flow_wait_progress=0|rho_cong_decay=1|rho_flow_decay=1|lambda_cong=1|lambda_flow=0|min_edge_cost=0.25|max_edge_cost=11|goal_projection_mode=none|flow_shield_beta=0|max_flow_shield=0,35049bacad216c02
50,repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p75,True,random-32-32-20|a50|s153|it0|repair5g55_counterfactual_static_context,-0.0728417266187,-0.0584532374101,True,True,0,random-32-32-20,-0.0584532374101,53,True,2598,1112,254.9316,True,1326,1.19244604317,repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p75,153,1000,2732,14650fb0739d0383,alpha_commit=1|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=1|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1|alpha_cong_commit_nonprogress=1|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0|rho_cong_decay=1|rho_flow_decay=1|lambda_cong=1|lambda_flow=0|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.34999999999999998|max_flow_shield=0.75,710a819950a16074
50,repair5g1_shield_c125_b125_w075_d095_beta0p2_max0p5,True,random-32-32-20|a50|s153|it0|repair5g55_counterfactual_static_context,-0.0494604316547,-0.035071942446,True,False,0,random-32-32-20,-0.0584532374101,59,True,2900,1112,290.6947,True,1352,1.21582733813,repair5g1_shield_c125_b125_w075_d095_beta0p2_max0p5,153,1000,2732,14650fb0739d0383,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=1|lambda_flow=0|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.20000000000000001|max_flow_shield=0.5,c330ca813057d242
50,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,True,random-32-32-20|a50|s153|it0|repair5g55_counterfactual_static_context,-0.0143884892086,0,True,False,0,random-32-32-20,-0.0584532374101,55,True,2688,1112,251.3207,True,1391,1.25089928058,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,153,1000,2732,14650fb0739d0383,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=1|lambda_flow=0|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.34999999999999998|max_flow_shield=0.75,29737bed70c56f0d
50,additive_ltm,True,random-32-32-20|a50|s154|it0|repair5g55_counterfactual_static_context,0,0.141700404858,True,False,0,random-32-32-20,-0.0172064777328,65,True,4411,988,184.949,True,1315,1.33097165992,additive_ltm,154,1000,2193,14650fb0739d0383,alpha_commit=1|alpha_block=1|alpha_wait_spillover=1|rho_decay=1|force_additive=1|enable_dual_channel=0|alpha_cong_commit_progress=0|alpha_cong_commit_nonprogress=1|alpha_cong_block=1|alpha_cong_wait_progress=1|alpha_cong_wait_nonprogress=1|alpha_flow_commit_progress=0|alpha_flow_wait_progress=0|rho_cong_decay=1|rho_flow_decay=1|lambda_cong=1|lambda_flow=0|min_edge_cost=0.25|max_edge_cost=11|goal_projection_mode=none|flow_shield_beta=0|max_flow_shield=0,35049bacad216c02
50,repair5g2_best_frozen_static_candidate,True,random-32-32-20|a50|s154|it0|repair5g55_counterfactual_static_context,-0.141700404858,0,True,False,0,random-32-32-20,-0.0172064777328,54,True,3233,988,241.5851,True,1175,1.18927125506,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,154,1000,2193,14650fb0739d0383,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=1|lambda_flow=0|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.34999999999999998|max_flow_shield=0.75,29737bed70c56f0d
50,repair5g2_frozen_static_or_selector,True,random-32-32-20|a50|s154|it0|repair5g55_counterfactual_static_context,-0.141700404858,0,True,False,0,random-32-32-20,-0.0172064777328,54,True,3233,988,262.8108,True,1175,1.18927125506,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,154,1000,2193,14650fb0739d0383,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=1|lambda_flow=0|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.34999999999999998|max_flow_shield=0.75,29737bed70c56f0d
50,repair5g2_c_equiv_best_frozen_baseline,True,random-32-32-20|a50|s154|it0|repair5g55_counterfactual_static_context,0,0.141700404858,True,False,0,random-32-32-20,-0.0172064777328,65,True,4411,988,200.2869,True,1315,1.33097165992,repair5g_dual_c_equiv_c100_b100_w075_d100,154,1000,2193,14650fb0739d0383,alpha_commit=1|alpha_block=1|alpha_wait_spillover=1|rho_decay=1|force_additive=1|enable_dual_channel=0|alpha_cong_commit_progress=0|alpha_cong_commit_nonprogress=1|alpha_cong_block=1|alpha_cong_wait_progress=1|alpha_cong_wait_nonprogress=1|alpha_flow_commit_progress=0|alpha_flow_wait_progress=0|rho_cong_decay=1|rho_flow_decay=1|lambda_cong=1|lambda_flow=0|min_edge_cost=0.25|max_edge_cost=11|goal_projection_mode=none|flow_shield_beta=0|max_flow_shield=0,35049bacad216c02
50,repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p75,True,random-32-32-20|a50|s154|it0|repair5g55_counterfactual_static_context,-0.158906882591,-0.0172064777328,True,True,0,random-32-32-20,-0.0172064777328,46,True,2249,988,230.7235,True,1158,1.17206477733,repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p75,154,1000,2193,14650fb0739d0383,alpha_commit=1|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=1|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1|alpha_cong_commit_nonprogress=1|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0|rho_cong_decay=1|rho_flow_decay=1|lambda_cong=1|lambda_flow=0|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.34999999999999998|max_flow_shield=0.75,710a819950a16074
50,repair5g1_shield_c125_b125_w075_d095_beta0p2_max0p5,True,random-32-32-20|a50|s154|it0|repair5g55_counterfactual_static_context,-0.0678137651822,0.0738866396761,True,False,0,random-32-32-20,-0.0172064777328,64,True,4507,988,253.3768,True,1248,1.26315789474,repair5g1_shield_c125_b125_w075_d095_beta0p2_max0p5,154,1000,2193,14650fb0739d0383,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=1|lambda_flow=0|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.20000000000000001|max_flow_shield=0.5,c330ca813057d242
50,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,True,random-32-32-20|a50|s154|it0|repair5g55_counterfactual_static_context,-0.141700404858,0,True,False,0,random-32-32-20,-0.0172064777328,54,True,3233,988,251.7277,True,1175,1.18927125506,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,154,1000,2193,14650fb0739d0383,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=1|lambda_flow=0|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.34999999999999998|max_flow_shield=0.75,29737bed70c56f0d
50,additive_ltm,True,random-32-32-20|a50|s155|it0|repair5g55_counterfactual_static_context,0,0.127970749543,True,False,0,random-32-32-20,0,54,True,2649,1094,156.3374,True,1399,1.27879341865,additive_ltm,155,1000,2800,14650fb0739d0383,alpha_commit=1|alpha_block=1|alpha_wait_spillover=1|rho_decay=1|force_additive=1|enable_dual_channel=0|alpha_cong_commit_progress=0|alpha_cong_commit_nonprogress=1|alpha_cong_block=1|alpha_cong_wait_progress=1|alpha_cong_wait_nonprogress=1|alpha_flow_commit_progress=0|alpha_flow_wait_progress=0|rho_cong_decay=1|rho_flow_decay=1|lambda_cong=1|lambda_flow=0|min_edge_cost=0.25|max_edge_cost=11|goal_projection_mode=none|flow_shield_beta=0|max_flow_shield=0,35049bacad216c02
50,repair5g2_best_frozen_static_candidate,True,random-32-32-20|a50|s155|it0|repair5g55_counterfactual_static_context,-0.127970749543,0,True,True,0,random-32-32-20,0,54,True,2650,1094,260.7556,True,1259,1.1508226691,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,155,1000,2800,14650fb0739d0383,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=1|lambda_flow=0|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.34999999999999998|max_flow_shield=0.75,29737bed70c56f0d
50,repair5g2_frozen_static_or_selector,True,random-32-32-20|a50|s155|it0|repair5g55_counterfactual_static_context,-0.127970749543,0,True,False,0,random-32-32-20,0,54,True,2650,1094,262.7841,True,1259,1.1508226691,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,155,1000,2800,14650fb0739d0383,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=1|lambda_flow=0|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.34999999999999998|max_flow_shield=0.75,29737bed70c56f0d
50,repair5g2_c_equiv_best_frozen_baseline,True,random-32-32-20|a50|s155|it0|repair5g55_counterfactual_static_context,0,0.127970749543,True,False,0,random-32-32-20,0,54,True,2649,1094,158.4101,True,1399,1.27879341865,repair5g_dual_c_equiv_c100_b100_w075_d100,155,1000,2800,14650fb0739d0383,alpha_commit=1|alpha_block=1|alpha_wait_spillover=1|rho_decay=1|force_additive=1|enable_dual_channel=0|alpha_cong_commit_progress=0|alpha_cong_commit_nonprogress=1|alpha_cong_block=1|alpha_cong_wait_progress=1|alpha_cong_wait_nonprogress=1|alpha_flow_commit_progress=0|alpha_flow_wait_progress=0|rho_cong_decay=1|rho_flow_decay=1|lambda_cong=1|lambda_flow=0|min_edge_cost=0.25|max_edge_cost=11|goal_projection_mode=none|flow_shield_beta=0|max_flow_shield=0,35049bacad216c02
50,repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p75,True,random-32-32-20|a50|s155|it0|repair5g55_counterfactual_static_context,-0.115173674589,0.0127970749543,True,False,0,random-32-32-20,0,54,True,2649,1094,228.6186,True,1273,1.16361974406,repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p75,155,1000,2800,14650fb0739d0383,alpha_commit=1|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=1|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1|alpha_cong_commit_nonprogress=1|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0|rho_cong_decay=1|rho_flow_decay=1|lambda_cong=1|lambda_flow=0|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.34999999999999998|max_flow_shield=0.75,710a819950a16074
50,repair5g1_shield_c125_b125_w075_d095_beta0p2_max0p5,True,random-32-32-20|a50|s155|it0|repair5g55_counterfactual_static_context,-0.113345521024,0.0146252285192,True,False,0,random-32-32-20,0,54,True,2650,1094,231.3763,True,1275,1.16544789762,repair5g1_shield_c125_b125_w075_d095_beta0p2_max0p5,155,1000,2800,14650fb0739d0383,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=1|lambda_flow=0|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.20000000000000001|max_flow_shield=0.5,c330ca813057d242
50,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,True,random-32-32-20|a50|s155|it0|repair5g55_counterfactual_static_context,-0.127970749543,0,True,False,0,random-32-32-20,0,54,True,2650,1094,259.7245,True,1259,1.1508226691,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,155,1000,2800,14650fb0739d0383,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=1|lambda_flow=0|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.34999999999999998|max_flow_shield=0.75,29737bed70c56f0d
100,additive_ltm,True,random-32-32-20|a100|s146|it0|repair5g55_counterfactual_static_context,0,0.103658536585,True,False,0,random-32-32-20,0,59,True,5799,2132,322.8778,True,2971,1.3935272045,additive_ltm,146,1000,5508,14650fb0739d0383,alpha_commit=1|alpha_block=1|alpha_wait_spillover=1|rho_decay=1|force_additive=1|enable_dual_channel=0|alpha_cong_commit_progress=0|alpha_cong_commit_nonprogress=1|alpha_cong_block=1|alpha_cong_wait_progress=1|alpha_cong_wait_nonprogress=1|alpha_flow_commit_progress=0|alpha_flow_wait_progress=0|rho_cong_decay=1|rho_flow_decay=1|lambda_cong=1|lambda_flow=0|min_edge_cost=0.25|max_edge_cost=11|goal_projection_mode=none|flow_shield_beta=0|max_flow_shield=0,35049bacad216c02
