instance_uid,evaluation_uid,context_id,map,map_family,topology_id,agents,agent_count,requested_pilot_agent_count,solver_largest_component_size,seed,budget_ms,nominal_budget_ms,horizon_id,base_time_limit_sec,ltm_max_iterations,physical_map_sha256,adjacency_sha256,start_goal_assignment_sha256,solver_scenario_path,solver_scenario_sha256,actual_solver_scenario_from_instance_assignment,requested_agent_count,physical_free_cell_count,agent_density,encoded_OD_token_count,represented_agent_mass,represented_flow_mass,path_found_rate,nonzero_flow,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
364e8eef33c344caf185a96eeb1a5df67bdf6ba389d1ee4515f61fe3d1b229ac,8e9ebce9d1e88be3f07d1ce0ceab2607752254caa27a0c507f305e849dfa2624,g559_ctx_001413,g559-synth-corners-34,irregular_bottleneck,g559_topo_013,96,96,96,361,8413,1000,1000,g559_b1000_i2,1.0,2,50f00a33e4a714768d7f920af2f89b5ed061c6d2533634dd8ca17400a0273e3d,8932425f4f39f61c83b54c594cdbdfb5f4ceb399f52529c5482fdd784534ac1f,576fa084f9c68883f504ef93e0a42e2dcd8476a9b06fae9aa2280d93c973b078,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-corners-34-random-8413.scen,aa085b83ae21dc8dc3ab270b6eb461feaf467d6d9a5eeede38e0089afac3edc2,True,96,361,0.2659279778393352,96,96,2066.0,1.0,True,False,False,False,False,False
e2e2bc5cde5dc96b9bc37d7f747b178c0c709aef8085449e45ab359e831fb022,f7f76dd2b0e8e746cb14cf59b0e7185606b11d2be789b0cde28a5ec126e13978,g559_ctx_002330,g559-synth-warehouse-a-32,warehouse,g559_topo_010,64,64,64,640,9330,2000,2000,g559_b2000_i4,2.0,4,7ef6c3d699f085e83aae4a74af4d3a80e228e2acd4a8d94abfbc6ba844e7a611,1e7738e8a5040da4d1b712917c73893fcca0ba6aadbeecbe47530ab26521a707,7a17b89b406ff6ef3312850a50a3ab4d5df5f49d7425a9ceac3b2f7b874ca854,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-warehouse-a-32-random-9330.scen,8cd943dfb3892a368b6732e04cf10bbe89c55ddfefbbecf7269cc3cd3830626f,True,64,640,0.1,64,64,1366.0,1.0,True,False,False,False,False,False
209fa482364b590c239530aa874ffe7864b3de0f97954afb3cd9b387939c9a1a,9c879860ae10801ef865385d56af688019646cea8c654cfe4986b6e95ab0f747,g559_ctx_004787,g565-synth-ring-b-48,ring,g559_topo_027,256,256,256,1459,11787,5000,5000,g559_b5000_i4,5.0,4,c3e1b87bc7f208bcce84f87f7440969f4a77b02bf84f1fc3010a7ec54a25909e,f3373b6484c6ad36880573b1ffca339883c5930cda5d823cb02ec82529f2c1b3,28c0296ff6cd3740ed22d8af50f349fc0e7eb871c23d549d0fa47c3ac5087516,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g565-synth-ring-b-48-random-11787.scen,b46837da27c715c5f018703c385cea3977385a0a0a48566ff6ec8bc2adae0fe6,True,256,1467,0.17450579413769599,256,256,11096.0,0.98046875,True,False,False,False,False,False
234a89c47cefc9ebbc47b61c4262711eed4f7c7c38d642881f8cf6b18d7769ac,3a531eef154de36811484d6f7d47a81aaff92d858a672221614273a0d557acb6,g559_ctx_002343,g559-synth-game-lak-32,game,g559_topo_023,96,96,96,793,9343,5000,5000,g559_b5000_i2,5.0,2,3d8211e6194a40724c7ffe8c552d48777ac9d2b767bf94623ae9f0c376a447f4,ffe610c0c9be3c46de04a3edb987d7a3775e64364a4c75e61fbbcd98ae46efab,fade6ce237568f000ccca0cb6ea9ffcf649e7f5e32bcaa3424aca9b0decb0dec,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-game-lak-32-random-9343.scen,f1992e18fad79ff1eec2ee27f2b31e512dba9e8db80ea0e7e78e4f9b73073ac3,True,96,794,0.12090680100755667,96,96,3450.0,1.0,True,False,False,False,False,False
b7c17e41a06e591535683222f532c23230fa0c0c54f36e447cfb191cc728f23e,6fa0b99f671781be505886fe9ca56892f91c0cf6a5f9b57d774e82c2a62c2122,g559_ctx_000533,g559-synth-corners-34,irregular_bottleneck,g559_topo_013,256,256,256,361,7533,1000,1000,g559_b1000_i4,1.0,4,50f00a33e4a714768d7f920af2f89b5ed061c6d2533634dd8ca17400a0273e3d,8932425f4f39f61c83b54c594cdbdfb5f4ceb399f52529c5482fdd784534ac1f,f715bececeff8509ae42e4f48f91b5fa16210e80626851232af019471884c0d5,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-corners-34-random-7533.scen,17d6423ac015a9abb06af16865f9ffcfb00f105b1d19418817ce2326d4dac3c2,True,256,361,0.7091412742382271,256,256,4298.0,1.0,True,False,False,False,False,False
2199a16de7851e36869b83e1c8bc77a630be8c6962c6181d1b5e8ec92a61d0b7,f5cf65816620860f8438c43637995d319cbd97ac7d2fbc85daace0b4c7857fed,g559_ctx_004163,random-8-8-20,random,g559_topo_003,32,32,256,51,11163,5000,5000,g559_b5000_i4,5.0,4,2185f788d0e510a82194855d7ac44ffd2ef0c59ad334345e4dd6a29c52a569cc,3d2f97222a1473c13a123f78c65997016d9738ed4317157ac89e6b1c264a5b8a,d383c0be11a217715c04d76b2d5413e2fea82e8eec02439f01a05541504a1565,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/random-8-8-20-random-11163.scen,4bb5bb3c5588ed9063bc1e7df37e870214d03811c5370753fd253f4c565b636e,True,32,51,0.6274509803921569,32,32,205.0,1.0,True,False,False,False,False,False
f7e3fc6a0e464fc61defbe5e85875050f34b13092c3eb33f2899fc067a5d696d,aa7371ce59eba91709aa7c6cc79b83de8983e05ca3f182cee479bbb2745e77b4,g559_ctx_000796,g565-synth-corridor-grid-a-44,corridor_grid,g559_topo_036,128,128,128,1520,7796,500,500,g559_b500_i3,0.5,3,ce36d17888bcdc152e606a597b545bc904d0dcc4dcee101ae8b6fdf9e1401ac0,fb8b0c759467a47e0a5ba015f271ca9597171ca55790a264407fd228af207313,3c81c4624100ad134716e442dad65734f73b54bc8330173fc2125acafeae6269,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g565-synth-corridor-grid-a-44-random-7796.scen,3ffa6cf768d92b1cd023a87a9ec145183a01f3d141dc3e106d89f3e65e7be84a,True,128,1523,0.0840446487196323,128,128,6048.0,0.9921875,True,False,False,False,False,False
9195a976cf3e570f599c6706433075abede3f69aa7e4ada27eaaa57ff0e35149,515c91464fa1e8053e45e76ded1bce653b78d50cd1526f861139c3391f143291,g559_ctx_003059,g559-synth-game-brc-32,game,g559_topo_019,256,256,256,793,10059,5000,5000,g559_b5000_i4,5.0,4,302e62361819ff53cd7fb6fa94a70715501e8cd760db0c448d754511df4102e1,fe132532d70e7c5e2a4cd34251ccbe1603b9ff7283ab27f4e9fde018c92dec5b,eca8f07827f66971ed211e57200788b22947d825efa096b43b10ccea025ac4f6,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-game-brc-32-random-10059.scen,3dfafdce7284bb745d45a7100ed4df44888a163069ce0fd9ebe301e84fea1a63,True,256,794,0.3224181360201511,256,256,5986.0,0.99609375,True,False,False,False,False,False
95baf68615d8a87cd1b1a53a50b5b8d3a753334ad5a6ad55e4ff07faf4553245,b0e0be13451baafd23c86121cc8d082e51a6dbfcc6f9daa0dd567e88cbb64c08,g559_ctx_003262,g559-synth-city-paris-32,city,g559_topo_022,128,128,128,753,10262,2000,2000,g559_b2000_i3,2.0,3,21e432e5dcbbbb3ea52105da5f8e7460164527ceeaa04f55b94e194c9ed1dbe3,d47d572cd3c4e0e439e34f5cd84caabf9b530da69701966601fc30d577d7077c,379ea8a43059e2912e4b2aedf4c292b73123e6f81f2de19ecb8b4d0496e7570a,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-city-paris-32-random-10262.scen,a429a8b01a26df8ec011ffa49fce7599b6587ec57c187da3aca4ea5c70af8871,True,128,781,0.16389244558258642,128,128,3519.0,0.8359375,True,False,False,False,False,False
e52c208262cae3c930ea80fd7fb681703307da5dfab67fa2f8a17dad265bb962,40fb0925402ec8de07d36d626023794225acdb5ca998f6b0868567a7359fab7e,g559_ctx_002456,g559-synth-string-40,irregular_bottleneck,g559_topo_016,64,64,64,397,9456,500,500,g559_b500_i4,0.5,4,fb119aacaf305ebcce9e07dd0659ab15f993a9486d1697355aeabc66dac86ab0,2da61a094400d0176fc8892faae14e9a6a95bd8fc6bf15469d2eb767717fd7ec,ac403a64e9f4768d9985556504c09b95392702922e54e120e45795554a43c7e4,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-string-40-random-9456.scen,f76ef89c01a26d831cf9ba8232197537756b2c5fef497278435c8220bf5ded4d,True,64,397,0.16120906801007556,64,64,1943.0,1.0,True,False,False,False,False,False
c211ed697f1c282a6fa759746fc39150a0fd25b49e724244ef5b6e27c26d109f,f7e33835cef063eb899fe4cc4781c9003d775b20e211c8ac72a3709a7a20c543,g559_ctx_001543,g559-synth-game-lak-32,game,g559_topo_023,32,32,32,793,8543,5000,5000,g559_b5000_i3,5.0,3,3d8211e6194a40724c7ffe8c552d48777ac9d2b767bf94623ae9f0c376a447f4,ffe610c0c9be3c46de04a3edb987d7a3775e64364a4c75e61fbbcd98ae46efab,74a9ce4607e65b53023a7a3af37dc94664290f87fc580d406c0910c932065878,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-game-lak-32-random-8543.scen,1b0f1d71b0390c273d49a6caafe04d8ce7b925db7b2163f4e9f87a2d02bbdbe7,True,32,794,0.04030226700251889,32,32,1109.0,1.0,True,False,False,False,False,False
8e3970b3d283d8e3293ff766ddc266922b39fe3de363438c3e3f7bae54b341b6,c9e7402d23d13bee65d0b962098734f3f386720e34b3750c5ef82bb971664a81,g559_ctx_000628,g565-synth-islands-a-40,islands,g559_topo_028,128,128,128,1199,7628,500,500,g559_b500_i3,0.5,3,90f9e63a714a9c77f016ba6bef0fca1d99625262e205a119e085e8f01814ce5c,6e2e2bb42958edb9ea4faf3aa5225233ce761595c89b74d18ad6c638aef36f41,381975cbeb5033ccd611b0c27a582c5e544c8ec6f0c26b7bd29d3534c3035db7,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g565-synth-islands-a-40-random-7628.scen,427e7b63ebf20442499887ee88739b2d57ace52760aa27d3b6e99dcbaa708af3,True,128,1219,0.10500410172272355,128,128,5167.0,0.984375,True,False,False,False,False,False
57fb5ff1bc298cc82c0544479d1b244e63ab1e7a4c93a83ed673edbc00b4bb87,80308d34f13f274d9225cba9020dc83bd2613d179cef671709e85f116e0798a7,g559_ctx_003605,random-32-32-20,random,g559_topo_005,256,256,256,819,10605,1000,1000,g559_b1000_i4,1.0,4,726bdb48f5e308daa9df7017c3497369e61e39c16da3ed88a77a4665c29a4557,6cf10d12535f6a8719675336e1cdf5a9c118759bdad223b702b0040f21ad92e6,b81163d9839823fd3760c23265a452d95515369f9cd8c4caee4b8a936765e238,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/random-32-32-20-random-10605.scen,fa7caffc5e1a573b1e76185efb85b11acb4b7cd6c18721eae0baa144e256ecc6,True,256,819,0.3125763125763126,256,256,6083.0,1.0,True,False,False,False,False,False
f50f915c36cb00ae20ab3a4d458ffb5ba770000428656002b0357f7ab85fb904,779509dedc346b3a1e2bb5721111f35a72599dfc2da33a780d692859f9b2dc73,g559_ctx_001835,g565-synth-checker-b-48,checker,g559_topo_035,256,256,256,1474,8835,5000,5000,g559_b5000_i4,5.0,4,0e3cf23e3cea05db81ee9ad5113b9120c4096a44de5ae5db9dc01a367cbd0524,7935601475db4cf4cf543584f3dd58aace2255a26dd8b8237e8020f90df63378,30bf7cccaba2dd98ad01a7908eec463088307a4cbf6f47385424e43d082cc01f,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g565-synth-checker-b-48-random-8835.scen,fb20913b60dcb9a5f9f69c3246769c3ffd9b5bfab6c608b6ed0de0f7d7f3fc97,True,256,1479,0.17308992562542258,256,256,8036.0,0.99609375,True,False,False,False,False,False
26d8b629190e5d9e7f22bfa13e890a5b1822dceb97c2418686519007e10ef431,63c525fb2ca04315db88c498a1bbaf76debd9c51d453a70cf00bfe5086c64e5d,g559_ctx_000690,g559-synth-warehouse-a-32,warehouse,g559_topo_010,16,16,16,640,7690,2000,2000,g559_b2000_i2,2.0,2,7ef6c3d699f085e83aae4a74af4d3a80e228e2acd4a8d94abfbc6ba844e7a611,1e7738e8a5040da4d1b712917c73893fcca0ba6aadbeecbe47530ab26521a707,51ad9db097325b43003fd008f510f019d3df1d11eedf85e0112ec530b7185855,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-warehouse-a-32-random-7690.scen,a64ba73e5dc61a23702fd0850f7a8b1493f6a03464fef1fd0385649f2da7ed44,True,16,640,0.025,16,16,402.0,1.0,True,False,False,False,False,False
9268e2bdf6bbe2e49fe4a51323b570c176042de7370dc915be6cee7c12362a1d,51028ef36e093a43625c4d829520ce3ff2866f2e9b8f9190a7cfb5ba96278d50,g559_ctx_002108,g565-synth-islands-a-40,islands,g559_topo_028,64,64,64,1199,9108,500,500,g559_b500_i4,0.5,4,90f9e63a714a9c77f016ba6bef0fca1d99625262e205a119e085e8f01814ce5c,6e2e2bb42958edb9ea4faf3aa5225233ce761595c89b74d18ad6c638aef36f41,4e729e3ce8486ec0a2c8d5109f671f98300a85fbffb6666bd6af0692ea89605e,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g565-synth-islands-a-40-random-9108.scen,01330063ced837c72f6f3da28515ff491df8fcc6307684eab7d8fcee71284d61,True,64,1219,0.052502050861361775,64,64,2403.0,0.921875,True,False,False,False,False,False
b956398f654a16f56efc86fec3b7dfa41f6f19e4666d3f0069c68fc5f5142740,3662bd2e6f4d35c060707351199ec2943af0cdd35d2e9d205e763cb25daf7eca,g559_ctx_002476,g565-synth-corridor-grid-a-44,corridor_grid,g559_topo_036,128,128,128,1520,9476,500,500,g559_b500_i3,0.5,3,ce36d17888bcdc152e606a597b545bc904d0dcc4dcee101ae8b6fdf9e1401ac0,fb8b0c759467a47e0a5ba015f271ca9597171ca55790a264407fd228af207313,37ad1a632defbaa1d87c342627b998928c7832b1353d200ef7278f7d9e308339,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g565-synth-corridor-grid-a-44-random-9476.scen,2498a78aef9cd936f6f14958f1972562661ffe89cc86439a8688925d1b4ab51e,True,128,1523,0.0840446487196323,128,128,5841.0,1.0,True,False,False,False,False,False
4941ca148a293f5d38428ccf394ac9eea5190dfc59e6605cdc80d785fe80175b,e8a5473360362ad0f22d79e153ceffef1dead545f2cf014f5ad5c58fcf4fdd3b,g559_ctx_003109,g565-synth-islands-b-48,islands,g559_topo_029,32,32,32,1529,10109,1000,1000,g559_b1000_i3,1.0,3,36ab2d3cfc757150f5880f27d361055796ed3233bb68111a5a7ee08bd26424b1,750215b0d37a67a2bc58856f2c04e58174d56bffb1d8c232cd25055586e2f795,e070d59d9d6593660b336e2566635c71e0eebef597ed8ec4f9bdc3b2c1a8d282,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g565-synth-islands-b-48-random-10109.scen,bcda08a1f51fe70b495527099fea49334e213466a7f917cac2ef92bc87bbda1f,True,32,1532,0.020887728459530026,32,32,756.0,1.0,True,False,False,False,False,False
c84329b3bc67785418880c4ef4bcd3f4616251ee4d99e383ba74175a39d05474,cd9babb66adcfcb0e4b3717032d7d5bf6a40b808951a71298aaf8e354e1ba250,g559_ctx_002854,g559-synth-loop-chain-36,irregular_bottleneck,g559_topo_014,128,128,128,371,9854,2000,2000,g559_b2000_i3,2.0,3,705cdf48a35a0295bf5a8e5af285b169482d88764daa4b987519558109fa0dc3,f81bd35be19cf0f3dd8baade0896a14c624f4956c8689bc035890b999932f78e,801551df61b1d43b6d3c547dd7f3e41195a3621ccc04c45ab59354b5f702207a,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-loop-chain-36-random-9854.scen,5d0b15a0a479e5b4aa40453354bfb61fe2f8d5efd5a94a21d4e11d7a3fef88cf,True,128,371,0.3450134770889488,128,128,1878.0,1.0,True,False,False,False,False,False
624701e86ce6e43d378093f2d3b5b9d2ad26aad5c272993979511081352bcbb0,8979725ef0fde621ddb2c085b3daf894c40a6b73261cfd2f242071d03ba40a50,g559_ctx_001833,g565-synth-labyrinth-b-48,labyrinth,g559_topo_033,96,96,96,1460,8833,1000,1000,g559_b1000_i2,1.0,2,2e481e3f0fa8202b1775f196b93a60929e04ab9a4a9a11fbe7a3507696f9d559,2e6f793a4bf0b3ab1bf9546084afb3e9b91be63b612b0b911ea00bf6c7869646,00c4c505afafa4c51c15b63d13c6132435865844e6ffe036db8427738eb720b6,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g565-synth-labyrinth-b-48-random-8833.scen,b8749d9b1394dab68cd290d8c51ed39df189ad1f26827760c74dea62dfc3416f,True,96,1482,0.06477732793522267,96,96,4300.0,0.96875,True,False,False,False,False,False
35cf61e8476f59b4f5450ea44f6fd5ac317ab84e5bdde585f2e9fa08975a7c51,4d0fb8c134d4ad28e7fc234e38350fa33e988f40cd126b24a47f67e23cd6f111,g559_ctx_003654,g559-synth-loop-chain-36,irregular_bottleneck,g559_topo_014,16,16,16,371,10654,2000,2000,g559_b2000_i2,2.0,2,705cdf48a35a0295bf5a8e5af285b169482d88764daa4b987519558109fa0dc3,f81bd35be19cf0f3dd8baade0896a14c624f4956c8689bc035890b999932f78e,51ac938a272141fb827b2b0f31c00d0e1ab4486e1b67ff076909d0911d4135c9,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-loop-chain-36-random-10654.scen,aaa10230f5c4e18d6b44426d2aeb0c8e6079f5eb1b8d5a8f6ebd54593a49bb42,True,16,371,0.0431266846361186,16,16,198.0,1.0,True,False,False,False,False,False
d0bdf2f735dbd1d373e65586547527f7d7f9d138c3af6c91c4bfa5135c836be6,99ea7d1458bc7a85ce9449be9dfa969409908f2a765668f28f18414b8754719e,g559_ctx_000771,g559-synth-warehouse-b-36,warehouse,g559_topo_011,96,96,96,720,7771,5000,5000,g559_b5000_i2,5.0,2,55f3b8abd889abf71aea1f354e70e49f8907e4bdfd6c513d1f9978c6b1ffcc8f,0cae910bc887d58a0609a1732171a583e8ba1922ad775bca40dca1540d740e1c,650a5cc874894faefeaaf6704a8e47afdc6bad31d79a565ee95728cbcd167bde,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-warehouse-b-36-random-7771.scen,5b2a97ca168a62787f2add650c1561f4c0bdcd4a27bb6dc09f1f0ec3874c88b7,True,96,720,0.13333333333333333,96,96,3555.0,1.0,True,False,False,False,False,False
490b0e64e11d94fe929c23689d372efd538032a5df9cba447eb5eb1c7144aa00,9a185b2f94a92091c7e99ba1935971c1f2da42e197e8fcaa6d238235c93281de,g559_ctx_002475,g565-synth-checker-b-48,checker,g559_topo_035,96,96,96,1474,9475,5000,5000,g559_b5000_i2,5.0,2,0e3cf23e3cea05db81ee9ad5113b9120c4096a44de5ae5db9dc01a367cbd0524,7935601475db4cf4cf543584f3dd58aace2255a26dd8b8237e8020f90df63378,15298e3ed8559ca7746d1147f12f8693d2b6129c2630c4c6a3c750e13c484b15,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g565-synth-checker-b-48-random-9475.scen,1e063d4cc80fccc175a08398d21b5ca838750116395ba8c136be830286604bba,True,96,1479,0.06490872210953347,96,96,2834.0,0.9791666666666666,True,False,False,False,False,False
927af4caa6f06286c245d3baf72859f7db9d001f54088cce6546eb76a39482f4,fd36d4303f00936450a21742f3935990e283b15230efe52dbc6c2b92ce1cb98c,g559_ctx_000662,g559-synth-city-paris-32,city,g559_topo_022,64,64,64,753,7662,2000,2000,g559_b2000_i4,2.0,4,21e432e5dcbbbb3ea52105da5f8e7460164527ceeaa04f55b94e194c9ed1dbe3,d47d572cd3c4e0e439e34f5cd84caabf9b530da69701966601fc30d577d7077c,7ac373a19e765480f83b38183697aa382a392629b7e891eec3ab105e6f022569,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-city-paris-32-random-7662.scen,cc71620bb11e5647d3d7905b37734a0766b1d2943916cb87945e54f65628d02c,True,64,781,0.08194622279129321,64,64,1917.0,0.875,True,False,False,False,False,False
dbb29889433a1e2c955ab6fd7f9b12ea0ddc106efe7b7e1a781c87ed7ff49637,8a7910f6c9d05bf4189d9b21085aa2aff4cb3d14747d962e5e227cc0db3fb2ac,g559_ctx_003105,g565-synth-open-halls-44,open_cross,g559_topo_025,96,96,96,1350,10105,1000,1000,g559_b1000_i2,1.0,2,28139fe1bf7940726beb5da595f341ec17d8e99b0e15be64dcc2302d5d04863d,9f51b498d10f4ae4b15c3fa67b9ee84a2dc6b4f2e57bffc98621193e63eac3b8,14b5931641d0452db4ac6c7949d495e1b40d7ab879e4ed978718db38205755aa,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g565-synth-open-halls-44-random-10105.scen,8a132ed2389ede24765bae8ccf08bcd0e478533f82be70074e1fd94d83029941,True,96,1359,0.0706401766004415,96,96,2786.0,0.9895833333333334,True,False,False,False,False,False
3fac75efb1a02eb520485a5190e39cac923e6334aa25e09a4644776ef07fd6cd,138318ed7bb4bbbe35538814a30b883ad4b2c2d77ffd5d9496912b2ecb1e743d,g559_ctx_004879,g565-synth-hub-spoke-b-52,hub_spoke,g559_topo_039,32,32,32,1764,11879,5000,5000,g559_b5000_i3,5.0,3,7a7f8c801eaa7e5d351183abb5d137fcdc1491a55b998cfa22a846e56caa3720,ddec9234a98d973a76f8d9530d88049e36b439f1358d2763ddd6cea59edb11e5,4eefdf39558f62de6538a7aeea279d4f34099f5f2ffe104be91c381827ad42a9,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g565-synth-hub-spoke-b-52-random-11879.scen,5111fdbb8f967db4b609bb4b0dd077e9076b41a2ab2aa76e9b69a932e6219bf2,True,32,1776,0.018018018018018018,32,32,840.0,0.9375,True,False,False,False,False,False
2341a697f909828999a011695dadbc95fe1e61567f23cd3c7c85e2dcdf1f04ed,8279c8bf732735addb475dcf9ccb6feccfff7886d32c35bcabc895cb6da132b6,g559_ctx_003703,g559-synth-game-lak-32,game,g559_topo_023,32,32,32,793,10703,5000,5000,g559_b5000_i3,5.0,3,3d8211e6194a40724c7ffe8c552d48777ac9d2b767bf94623ae9f0c376a447f4,ffe610c0c9be3c46de04a3edb987d7a3775e64364a4c75e61fbbcd98ae46efab,ae95c12db0a08512e45641b00477ab84b916d97192e622f6d614d262941f3871,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-game-lak-32-random-10703.scen,c9ab1adb5009f621fea6f292a7ef3897d5a9a324739d01fe0e762768fb2bbb2a,True,32,794,0.04030226700251889,32,32,1080.0,1.0,True,False,False,False,False,False
411a4bd5be90383315b27e29f93f4d57fe49b5c6fc6a476ba06a218ea25d9da3,72c406508183d1f2071b418e290b68d211ee7610eafa3b7f79303d69557a8a41,g559_ctx_000692,g559-synth-connector-32,irregular_bottleneck,g559_topo_012,64,64,64,347,7692,500,500,g559_b500_i4,0.5,4,f8c0bbf70e0153a3e8c79747ca8d5272633b79baddd59cc9c40ddc4b440d41a1,1ebb93db09f463c3ecf508d0d7496828fbcc7c7ee0645eeef2809bf7858775db,5c428d4c41a81d0d91565e9f357d9c46cd28406b9257185a445143f7308f983d,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-connector-32-random-7692.scen,ba408991e993cd729fc61fcda0821e6b4a08ce15655744f302c92f09e9b6745f,True,64,347,0.1844380403458213,64,64,1627.0,1.0,True,False,False,False,False,False
5a2d8a8b2875aae9fc43070c34bd4fe2cdb8ed80a3b225e53452fee530c7ce50,3ed2db018d4bd6498e03aa464b81d1a45ef1314818ca3587bb41c78d4a86d6f4,g559_ctx_001501,g559-synth-city-boston-32,city,g559_topo_021,32,32,32,798,8501,1000,1000,g559_b1000_i3,1.0,3,913cd60123dcc70877c92842394a55e2f5c7749cebdc1748188776fd5714327d,63e7fcba416ead4ca7518386900858fa5e8434ef584649a56b253d8188ebd016,30d9409b0ee5db110ce973b9bb214ff079f2bb32a385839f9aafd94dd9d316d9,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-city-boston-32-random-8501.scen,5af3723c7be1950bfbff6502fe9188f1d9a0c1d076acb206ca73eb8a78692c02,True,32,803,0.039850560398505604,32,32,1175.0,1.0,True,False,False,False,False,False
1b2568273a63ae4e3e105a7d57a678f4b564fdec7cbd8b7ade2419b0a8179437,8c2ec3a52e8ff0d2d685ae193105e0cec2d2b5b1fe7dad5c07f938c970e97630,g559_ctx_000004,random-32-32-10,random,g559_topo_004,128,128,128,922,7004,500,500,g559_b500_i3,0.5,3,7f11aca3d4470c8f10b48705de9f56ab611bcbc595c5175215bbcc2b3e3aff83,c3b0477c32359a0b37da52fb9bedea533afc3f171261318259c1d749a3bbbd22,c8c8e83760d10edbc2a7470c804f27d9818e5e300077d8b1a40a8a6e52bce37e,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/random-32-32-10-random-7004.scen,abfa202376c89df2e6e84be1cc1cd3e85f82aba9ff068341d166631c2eef6975,True,128,922,0.13882863340563992,128,128,2478.0,1.0,True,False,False,False,False,False
41231a90c522c469501337c7a444e8f119815b70830dbc9876a08a370b200db0,8ab0f8cfdad2cb28b869432d832f8b37781e3fd443da48f9978a4793ec5c6b62,g559_ctx_001591,g565-synth-bridge-b-48,narrow_bridge,g559_topo_031,32,32,32,1502,8591,5000,5000,g559_b5000_i3,5.0,3,ac0ac3c7a7710cf6739e0cecede719d9fb3ad6694f2bbcc75f816905984085f7,4ac9f3efd076bb9071b1c881ea48684fb255773d9195cbd8edd44d5a76f1b2b0,21ddd0e9d368beafef56a585f3b66ddbcfb59e813d1f2aa2381de82fe3da3cad,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g565-synth-bridge-b-48-random-8591.scen,569815842023befa3dd6c68d0df0d04b5645447aace776b733ebb1be00eb1a37,True,32,1504,0.02127659574468085,32,32,1621.0,1.0,True,False,False,False,False,False
edf4d951162d313c89091ffff6d26bdc0664c1fc3a4d2d48a866d4ea0d30eddc,bc4b8a191979826f9c9ee3b0358b482e076c7727b12638043b50602adc23664f,g559_ctx_004254,g559-synth-loop-chain-36,irregular_bottleneck,g559_topo_014,16,16,16,371,11254,2000,2000,g559_b2000_i2,2.0,2,705cdf48a35a0295bf5a8e5af285b169482d88764daa4b987519558109fa0dc3,f81bd35be19cf0f3dd8baade0896a14c624f4956c8689bc035890b999932f78e,2ef7467679e5d0b8dfa7a8db218372ef5debfa738d416efcc696520ad40af4ff,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-loop-chain-36-random-11254.scen,9593b4ed3d6461fe60910f5c4e70665f11f4fd8b4b61a5a14a88dd9421d4a599,True,16,371,0.0431266846361186,16,16,217.0,1.0,True,False,False,False,False,False
