map,map_family,solver_seed,solver_scenario_path,scenario_file_exists,scenario_sha256_expected,scenario_sha256_actual,scenario_sha256_match,map_file_exists,map_sha256_expected,map_sha256_actual,map_sha256_match,scenario_pair_count_expected,scenario_pair_count_actual,scenario_pair_count_match,unique_start_count,unique_goal_count,duplicate_starts,duplicate_goals,all_starts_traversable,all_goals_traversable,all_pairs_reachable,assignment_sha256_expected,assignment_sha256_actual,assignment_sha256_match,width_height_match,valid,failure_reasons,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready,source_round,scenario_bank_source,generated_in_g561,g561_instance_uid,start_goal_regime,nominal_budget_ms,base_time_limit_sec,ltm_max_iterations,agent_density,start_goal_overlap_count,own_start_goal_match_count,path_found_rate
g559-synth-city-boston-32,city,8629,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-city-boston-32-random-8629.scen,true,9ad6bde325b507af45f7dedfb5a0f0a275be0a78edf89393e95bd6de2e7f776f,9ad6bde325b507af45f7dedfb5a0f0a275be0a78edf89393e95bd6de2e7f776f,true,true,bd53284a0aeded4a272617aea8583fd32c0fab3c62ecfb7ebc3f4e7488d68757,bd53284a0aeded4a272617aea8583fd32c0fab3c62ecfb7ebc3f4e7488d68757,true,96,96,true,63,96,true,false,true,true,false,a26436838ad2a1d71188a8daad2fd44560f09a2ea53977fdd289da420499043d,a26436838ad2a1d71188a8daad2fd44560f09a2ea53977fdd289da420499043d,true,true,false,duplicate_starts;pair_not_reachable,false,false,false,false,false,phase5p5_repair5g560,retained_g560_invalid,false,,,,,,,,,
g559-synth-city-paris-32,city,8630,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-city-paris-32-random-8630.scen,true,4a40a132cabc6710b90d991c872056c0f54239bee7e6a65452c0828dc60dcd01,4a40a132cabc6710b90d991c872056c0f54239bee7e6a65452c0828dc60dcd01,true,true,6e581eac9b6723d7c57d7c79158160daa0dce0240ac17117f10a612be78136b9,6e581eac9b6723d7c57d7c79158160daa0dce0240ac17117f10a612be78136b9,true,128,128,true,128,128,false,false,true,true,false,47ae634bcbf7e05dc23da8f69b78cee300429caebe3dcfe39231d70e9dc0171d,47ae634bcbf7e05dc23da8f69b78cee300429caebe3dcfe39231d70e9dc0171d,true,true,false,pair_not_reachable,false,false,false,false,false,phase5p5_repair5g560,retained_g560_invalid,false,,,,,,,,,
g559-synth-game-lak-32,game,8631,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-game-lak-32-random-8631.scen,true,854af8e535bf1d97391a4ced1e9117a6217ae952ac92033ddbb6cb5247e4bd31,854af8e535bf1d97391a4ced1e9117a6217ae952ac92033ddbb6cb5247e4bd31,true,true,d692654b8d9b2f652e6750fd39423c3cb4328fa36264f61eebb51b1984713753,d692654b8d9b2f652e6750fd39423c3cb4328fa36264f61eebb51b1984713753,true,256,256,true,256,256,false,false,true,true,true,c1a1032557453503dff2b7160e7ed5ae4266fcda778b2cf3307ec3e21e564f04,c1a1032557453503dff2b7160e7ed5ae4266fcda778b2cf3307ec3e21e564f04,true,true,true,,false,false,false,false,false,phase5p5_repair5g560,retained_g560_valid,false,,,,,,,,,
empty-8-8,empty,8632,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/empty-8-8-random-8632.scen,true,140b6cb945fd2873101a5734bbcd8e608c6ca1506f8096880216ca459aa0d71b,140b6cb945fd2873101a5734bbcd8e608c6ca1506f8096880216ca459aa0d71b,true,true,42776e4904ec90689dd034fbd84524d671dc554472cc4221432b0c523d51f152,42776e4904ec90689dd034fbd84524d671dc554472cc4221432b0c523d51f152,true,16,16,true,16,16,false,false,true,true,true,c7e708dd0677626c3537266f72c76308aecebb0998ef8c330c71b86ecf1083e9,c7e708dd0677626c3537266f72c76308aecebb0998ef8c330c71b86ecf1083e9,true,true,true,,false,false,false,false,false,phase5p5_repair5g560,retained_g560_valid,false,,,,,,,,,
empty-16-16,empty,8633,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/empty-16-16-random-8633.scen,true,9011929639fb765bae2eda0b6b1d3c0a86100d4b60ce4cdba6e3b33f959ab4d8,9011929639fb765bae2eda0b6b1d3c0a86100d4b60ce4cdba6e3b33f959ab4d8,true,true,27a570a564cf8de828619efa09d510df95f0cbfe2840376b7c3e63c96413689a,27a570a564cf8de828619efa09d510df95f0cbfe2840376b7c3e63c96413689a,true,32,32,true,32,32,false,false,true,true,true,9c1113426288ae799c35c59bdfe8f3b1f845d2b27813cdef6f843214458d4507,9c1113426288ae799c35c59bdfe8f3b1f845d2b27813cdef6f843214458d4507,true,true,true,,false,false,false,false,false,phase5p5_repair5g560,retained_g560_valid,false,,,,,,,,,
empty-32-32,empty,8634,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/empty-32-32-random-8634.scen,true,5bb837aa054da2f7b42ec0f4a9233280b42113cb28be154aeee8b54bada3a6ce,5bb837aa054da2f7b42ec0f4a9233280b42113cb28be154aeee8b54bada3a6ce,true,true,5b11a28f65d09a0ba260b77cb698bb22c73cfe1e1f5e159997de6108cd31bf68,5b11a28f65d09a0ba260b77cb698bb22c73cfe1e1f5e159997de6108cd31bf68,true,64,64,true,64,64,false,false,true,true,true,6fa4a609d6199f20ce1497fbbddf69fffd4f8c5b2958261eea7277219ec2be9e,6fa4a609d6199f20ce1497fbbddf69fffd4f8c5b2958261eea7277219ec2be9e,true,true,true,,false,false,false,false,false,phase5p5_repair5g560,retained_g560_valid,false,,,,,,,,,
random-8-8-20,random,8635,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/random-8-8-20-random-8635.scen,true,2376e201d5edf38bd0278a65e5bba3058166b0b956de94dd9b6c10f9ccd43657,2376e201d5edf38bd0278a65e5bba3058166b0b956de94dd9b6c10f9ccd43657,true,true,26f22f9ae5f6980b48a5be929abf7c6291ede5f3cacb1738876224ba1d10189f,26f22f9ae5f6980b48a5be929abf7c6291ede5f3cacb1738876224ba1d10189f,true,32,32,true,32,32,false,false,true,true,true,e4913d92d15886395758f50b3795f04fdaaa3c9e46de957a6813e7e754552e64,e4913d92d15886395758f50b3795f04fdaaa3c9e46de957a6813e7e754552e64,true,true,true,,false,false,false,false,false,phase5p5_repair5g560,retained_g560_valid,false,,,,,,,,,
random-32-32-10,random,8636,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/random-32-32-10-random-8636.scen,true,cf5d93d63d29f2ec9593911ee9872aea12c64569ac1a0f82da7acef3a7179c17,cf5d93d63d29f2ec9593911ee9872aea12c64569ac1a0f82da7acef3a7179c17,true,true,4240fddfa77d88b72ce779e02acf46a5ff056a3b04af5a4e35f7bc86cdfba3ec,4240fddfa77d88b72ce779e02acf46a5ff056a3b04af5a4e35f7bc86cdfba3ec,true,128,128,true,128,128,false,false,true,true,true,58b7875187449819ddbc2005a1a596e6116a97c214dd3df00c946a9d12573eb2,58b7875187449819ddbc2005a1a596e6116a97c214dd3df00c946a9d12573eb2,true,true,true,,false,false,false,false,false,phase5p5_repair5g560,retained_g560_valid,false,,,,,,,,,
random-32-32-20,random,8637,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/random-32-32-20-random-8637.scen,true,35630e105bae88d29c6c30b2f1b15bf3d22244c0c049bbfde9957bced5af59c4,35630e105bae88d29c6c30b2f1b15bf3d22244c0c049bbfde9957bced5af59c4,true,true,8c5a83498ab92a2579aeef91c5f42d9ecf9019ef038cf98e623061a15beb6f56,8c5a83498ab92a2579aeef91c5f42d9ecf9019ef038cf98e623061a15beb6f56,true,256,256,true,256,256,false,false,true,true,true,31a9d64d9a88d198dee2c97fc582f41383a49265f20676cc8f1162665e4e1c2a,31a9d64d9a88d198dee2c97fc582f41383a49265f20676cc8f1162665e4e1c2a,true,true,true,,false,false,false,false,false,phase5p5_repair5g560,retained_g560_valid,false,,,,,,,,,
maze-32-32-2,maze,8638,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/maze-32-32-2-random-8638.scen,true,8f904810530f14ca822c57bea023fda77ad6384685af3c5b49365dfd425961ef,8f904810530f14ca822c57bea023fda77ad6384685af3c5b49365dfd425961ef,true,true,5c549328775ce530072cb05eda8f9010235a7e29294806d6aebb0ad667479cd3,5c549328775ce530072cb05eda8f9010235a7e29294806d6aebb0ad667479cd3,true,16,16,true,16,16,false,false,true,true,true,a28bb39c215d9f3b38a6c36365eb1af541cca7a0c2affeb37fef0d19576a83bb,a28bb39c215d9f3b38a6c36365eb1af541cca7a0c2affeb37fef0d19576a83bb,true,true,true,,false,false,false,false,false,phase5p5_repair5g560,retained_g560_valid,false,,,,,,,,,
maze-36-32-4,maze,8639,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/maze-36-32-4-random-8639.scen,true,fcc8a969ebd33db967b8e72be471608403eac08396d61ff2f7e9843e36046beb,fcc8a969ebd33db967b8e72be471608403eac08396d61ff2f7e9843e36046beb,true,true,96ded52c98f958d617309cb5f08a7b67a93b5fc890a66a524907c781ae6a56fd,96ded52c98f958d617309cb5f08a7b67a93b5fc890a66a524907c781ae6a56fd,true,32,32,true,32,32,false,false,true,true,true,3e5d37a1aedb915dbcffde65e9a3fc2ad6e661bd497aaedfdc263564a3666411,3e5d37a1aedb915dbcffde65e9a3fc2ad6e661bd497aaedfdc263564a3666411,true,true,true,,false,false,false,false,false,phase5p5_repair5g560,retained_g560_valid,false,,,,,,,,,
room-32-32-4,room,8640,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/room-32-32-4-random-8640.scen,true,83d1928c2d69fbf25d90ffc95671a922a29f1acc26b7cf8905b50eaf7702f6cb,83d1928c2d69fbf25d90ffc95671a922a29f1acc26b7cf8905b50eaf7702f6cb,true,true,f107fefbf63c7a1a3753e4a033452301a1cdd7043cab7f45e4ed0e7dec1e90a9,f107fefbf63c7a1a3753e4a033452301a1cdd7043cab7f45e4ed0e7dec1e90a9,true,64,64,true,64,64,false,false,true,true,true,e4baea5d97e7e7aa982d3b77c01e10aa3dcef743f5979c98b47c0763fd7cd041,e4baea5d97e7e7aa982d3b77c01e10aa3dcef743f5979c98b47c0763fd7cd041,true,true,true,,false,false,false,false,false,phase5p5_repair5g560,retained_g560_valid,false,,,,,,,,,
room-40-32-8,room,8641,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/room-40-32-8-random-8641.scen,true,fe13bc42115d1792af1fac38243d46064ca46ae94e1fa826c9d1c9b66fb79e4c,fe13bc42115d1792af1fac38243d46064ca46ae94e1fa826c9d1c9b66fb79e4c,true,true,733de983354977847a6b110d98192b2704e5ab0c52ef6a0367f9b4533878c177,733de983354977847a6b110d98192b2704e5ab0c52ef6a0367f9b4533878c177,true,96,96,true,96,96,false,false,true,true,true,211df33ab9d8d2eb0129c0233e5f883dc3645d8aacc862b61c9b6f1546398dbd,211df33ab9d8d2eb0129c0233e5f883dc3645d8aacc862b61c9b6f1546398dbd,true,true,true,,false,false,false,false,false,phase5p5_repair5g560,retained_g560_valid,false,,,,,,,,,
g559-synth-warehouse-a-32,warehouse,8642,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-warehouse-a-32-random-8642.scen,true,3e09efa1e0819266778678a620af51792f4c54db8ec4f608846ec5fc55bd231b,3e09efa1e0819266778678a620af51792f4c54db8ec4f608846ec5fc55bd231b,true,true,025838f1b34e1e18dd42eb22080d6bc0c611dfb1630c5659fbcaf745125a126a,025838f1b34e1e18dd42eb22080d6bc0c611dfb1630c5659fbcaf745125a126a,true,128,128,true,128,128,false,false,true,true,true,8d82dd87d47923d90abd69b6eb340482278e9de19fd2349f86f9576251deb276,8d82dd87d47923d90abd69b6eb340482278e9de19fd2349f86f9576251deb276,true,true,true,,false,false,false,false,false,phase5p5_repair5g560,retained_g560_valid,false,,,,,,,,,
g559-synth-warehouse-b-36,warehouse,8643,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-warehouse-b-36-random-8643.scen,true,e7615c3b0f0dd1799bf054862270454c664696f07b3b356ecb4c9dd3bcad0d1e,e7615c3b0f0dd1799bf054862270454c664696f07b3b356ecb4c9dd3bcad0d1e,true,true,7eda51851dd2afa59c52d6a5fbdeeeb17b207741386ce1ada1d85ca0cf365f1d,7eda51851dd2afa59c52d6a5fbdeeeb17b207741386ce1ada1d85ca0cf365f1d,true,256,256,true,252,216,true,true,true,true,true,b147a66c79a55427edb838ae6b2e820dae0bf1b7a0447414f4ade8f4d00bd03b,b147a66c79a55427edb838ae6b2e820dae0bf1b7a0447414f4ade8f4d00bd03b,true,true,false,duplicate_goals;duplicate_starts,false,false,false,false,false,phase5p5_repair5g560,retained_g560_invalid,false,,,,,,,,,
g559-synth-connector-32,irregular_bottleneck,8644,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-connector-32-random-8644.scen,true,ea9cec9bca32570f63b9cdcfc311a7beefbb9de59ab1c25ec07847cd7646aa0b,ea9cec9bca32570f63b9cdcfc311a7beefbb9de59ab1c25ec07847cd7646aa0b,true,true,8fe1eb935524ce26bbdd9a46654fa81b05aca8426679db38bf5cc04201fb164d,8fe1eb935524ce26bbdd9a46654fa81b05aca8426679db38bf5cc04201fb164d,true,16,16,true,16,16,false,false,true,true,true,1bf93512a9049bb949c28cfc5de2c0649ffeec7cbbbc7a5d03d140418186de76,1bf93512a9049bb949c28cfc5de2c0649ffeec7cbbbc7a5d03d140418186de76,true,true,true,,false,false,false,false,false,phase5p5_repair5g560,retained_g560_valid,false,,,,,,,,,
g559-synth-corners-34,irregular_bottleneck,8645,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-corners-34-random-8645.scen,true,b6e103967ef7e075beaf18df22d0015109621f0b6cd76ab1f81bc82641897edb,b6e103967ef7e075beaf18df22d0015109621f0b6cd76ab1f81bc82641897edb,true,true,33822b244b5fb1505e8fe751d2c372f2c2c3b2089dfa483741f4b13e15249ead,33822b244b5fb1505e8fe751d2c372f2c2c3b2089dfa483741f4b13e15249ead,true,32,32,true,32,32,false,false,true,true,true,af936c823164e65e3dc16db43268fdef6fbaeca40f1273c735984aafbddebf74,af936c823164e65e3dc16db43268fdef6fbaeca40f1273c735984aafbddebf74,true,true,true,,false,false,false,false,false,phase5p5_repair5g560,retained_g560_valid,false,,,,,,,,,
g559-synth-loop-chain-36,irregular_bottleneck,8646,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-loop-chain-36-random-8646.scen,true,be86c83bd35974733a0c7f546f87b0b6ba3ed9ba5dea47b17ffd74cb84f0ec13,be86c83bd35974733a0c7f546f87b0b6ba3ed9ba5dea47b17ffd74cb84f0ec13,true,true,85857b3a98d44d92a658dfcb83956bf6974eccd6a188fb2b62db6f7236a70586,85857b3a98d44d92a658dfcb83956bf6974eccd6a188fb2b62db6f7236a70586,true,64,64,true,64,64,false,false,true,true,true,6c5ed1839e8cdb5a7d03068f73cffa464e4ed88c6b86a33ba2748a5bba4675db,6c5ed1839e8cdb5a7d03068f73cffa464e4ed88c6b86a33ba2748a5bba4675db,true,true,true,,false,false,false,false,false,phase5p5_repair5g560,retained_g560_valid,false,,,,,,,,,
g559-synth-tunnel-38,irregular_bottleneck,8647,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-tunnel-38-random-8647.scen,true,c2daa7691f8440b15387cfb6ca075e421b686028cd447220cc4359b68b9b3573,c2daa7691f8440b15387cfb6ca075e421b686028cd447220cc4359b68b9b3573,true,true,23214cb2cb4c09521a0966f84567a04e85a24ba8f340e506a6cd559cf75feff1,23214cb2cb4c09521a0966f84567a04e85a24ba8f340e506a6cd559cf75feff1,true,96,96,true,80,73,true,true,true,true,true,8c6ef01d8e56ef9e820142bfbe9b0a4a15c7d21dd76c73ab42503d7e1908e8a7,8c6ef01d8e56ef9e820142bfbe9b0a4a15c7d21dd76c73ab42503d7e1908e8a7,true,true,false,duplicate_goals;duplicate_starts,false,false,false,false,false,phase5p5_repair5g560,retained_g560_invalid,false,,,,,,,,,
g559-synth-string-40,irregular_bottleneck,8648,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-string-40-random-8648.scen,true,4056a0e5cbd3373bea2be01e713a45900e5b54e14b6c9685552184c939909ee6,4056a0e5cbd3373bea2be01e713a45900e5b54e14b6c9685552184c939909ee6,true,true,3171ce0b0eddd2175682e1475a39379eff680061daff35b202eb74d103a1ef4d,3171ce0b0eddd2175682e1475a39379eff680061daff35b202eb74d103a1ef4d,true,128,128,true,81,74,true,true,true,true,true,7c9fc317d4d19afa6018c3c6da3d2c4d65e73b932d72e62a7eec0072faa9a121,7c9fc317d4d19afa6018c3c6da3d2c4d65e73b932d72e62a7eec0072faa9a121,true,true,false,duplicate_goals;duplicate_starts,false,false,false,false,false,phase5p5_repair5g560,retained_g560_invalid,false,,,,,,,,,
g559-synth-tree-42,irregular_bottleneck,8649,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-tree-42-random-8649.scen,true,947de854fe41f7219b8cfee9d21258ed8cc07627d24431918a59db01cefbfd13,947de854fe41f7219b8cfee9d21258ed8cc07627d24431918a59db01cefbfd13,true,true,97cb3563b14fd15d79a9d57ab7229543ba3696b3f01dd4f2050c55dfebfa425f,97cb3563b14fd15d79a9d57ab7229543ba3696b3f01dd4f2050c55dfebfa425f,true,256,256,true,85,256,true,false,true,true,true,9817a16cd1f6797e972f21cb15675c63eaca9b6f6703fb7a66203129a181b56f,9817a16cd1f6797e972f21cb15675c63eaca9b6f6703fb7a66203129a181b56f,true,true,false,duplicate_starts,false,false,false,false,false,phase5p5_repair5g560,retained_g560_invalid,false,,,,,,,,,
g559-synth-game-den-32,game,8650,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-game-den-32-random-8650.scen,true,78ff1c294b7b3caeff4e614a1076a69899155ad7d0f18f95aefb43db91cfd257,78ff1c294b7b3caeff4e614a1076a69899155ad7d0f18f95aefb43db91cfd257,true,true,d96c41b59aa078d09c801722aec67079a0acdbe2ed9cdc11b71bfccf5cf466b1,d96c41b59aa078d09c801722aec67079a0acdbe2ed9cdc11b71bfccf5cf466b1,true,16,16,true,16,16,false,false,true,true,false,d552ad361fc1edd74abca75c364e4d1b06a1b04498d9586cae199e1acc9b416d,d552ad361fc1edd74abca75c364e4d1b06a1b04498d9586cae199e1acc9b416d,true,true,false,pair_not_reachable,false,false,false,false,false,phase5p5_repair5g560,retained_g560_invalid,false,,,,,,,,,
g559-synth-game-brc-32,game,8651,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-game-brc-32-random-8651.scen,true,afa690e0f555b0f68efb8368c6e273c136c2bd0ad4670c453aa5b46c8b6fbf49,afa690e0f555b0f68efb8368c6e273c136c2bd0ad4670c453aa5b46c8b6fbf49,true,true,50fb289060849b3a4b51fbced691aae336fe318c46b1ddf854fea3d9a2801c10,50fb289060849b3a4b51fbced691aae336fe318c46b1ddf854fea3d9a2801c10,true,32,32,true,32,32,false,false,true,true,true,eb46aa1212976c46a26f9dd60ece43a397abac763720634a8e33035a5016f102,eb46aa1212976c46a26f9dd60ece43a397abac763720634a8e33035a5016f102,true,true,true,,false,false,false,false,false,phase5p5_repair5g560,retained_g560_valid,false,,,,,,,,,
g559-synth-city-berlin-32,city,8652,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-city-berlin-32-random-8652.scen,true,9077c7a62db4c587f1ddf90b5cd4aa987a255e2fc684594a7869e87f953e8080,9077c7a62db4c587f1ddf90b5cd4aa987a255e2fc684594a7869e87f953e8080,true,true,c9d505f72da087f6016daebdf6019c5c5dfe0a411e73cb2ac436605e8b8c0762,c9d505f72da087f6016daebdf6019c5c5dfe0a411e73cb2ac436605e8b8c0762,true,64,64,true,64,64,false,false,true,true,false,287876c562430b51394b9f52b1a4c2bff36c7c5129e59cd600281f2976fc31ce,287876c562430b51394b9f52b1a4c2bff36c7c5129e59cd600281f2976fc31ce,true,true,false,pair_not_reachable,false,false,false,false,false,phase5p5_repair5g560,retained_g560_invalid,false,,,,,,,,,
g559-synth-city-boston-32,city,8653,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-city-boston-32-random-8653.scen,true,2c3647b815a1fef261a8f2e4e19b2fdbb488a86810ef9c693635f2c6814fd79f,2c3647b815a1fef261a8f2e4e19b2fdbb488a86810ef9c693635f2c6814fd79f,true,true,bd53284a0aeded4a272617aea8583fd32c0fab3c62ecfb7ebc3f4e7488d68757,bd53284a0aeded4a272617aea8583fd32c0fab3c62ecfb7ebc3f4e7488d68757,true,96,96,true,96,96,false,false,true,true,false,c52521246ce731dfcad7c6ad7c7d2cab958ac34d4ce78e2798061aa409b0cfbb,c52521246ce731dfcad7c6ad7c7d2cab958ac34d4ce78e2798061aa409b0cfbb,true,true,false,pair_not_reachable,false,false,false,false,false,phase5p5_repair5g560,retained_g560_invalid,false,,,,,,,,,
g559-synth-city-paris-32,city,8654,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-city-paris-32-random-8654.scen,true,aa7c379b6cb10f2185dfd9ab5470e82bd5fb790e117ecc4439d475af1f15a6f6,aa7c379b6cb10f2185dfd9ab5470e82bd5fb790e117ecc4439d475af1f15a6f6,true,true,6e581eac9b6723d7c57d7c79158160daa0dce0240ac17117f10a612be78136b9,6e581eac9b6723d7c57d7c79158160daa0dce0240ac17117f10a612be78136b9,true,128,128,true,63,128,true,false,true,true,false,e603bb05af45d7b51d53732cdbfa8f238e970873e6f245e599700a53e17f957b,e603bb05af45d7b51d53732cdbfa8f238e970873e6f245e599700a53e17f957b,true,true,false,duplicate_starts;pair_not_reachable,false,false,false,false,false,phase5p5_repair5g560,retained_g560_invalid,false,,,,,,,,,
g559-synth-game-lak-32,game,8655,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-game-lak-32-random-8655.scen,true,85f4d006b655eb05932ecf3ff214befebe18c1fa603eb483ff0c2338b729d6c1,85f4d006b655eb05932ecf3ff214befebe18c1fa603eb483ff0c2338b729d6c1,true,true,d692654b8d9b2f652e6750fd39423c3cb4328fa36264f61eebb51b1984713753,d692654b8d9b2f652e6750fd39423c3cb4328fa36264f61eebb51b1984713753,true,256,256,true,256,256,false,false,true,true,true,a0f045f4dac0dd8cc770d8dde352ae61cf87ec066a1534933b65ff37acf9c136,a0f045f4dac0dd8cc770d8dde352ae61cf87ec066a1534933b65ff37acf9c136,true,true,true,,false,false,false,false,false,phase5p5_repair5g560,retained_g560_valid,false,,,,,,,,,
empty-8-8,empty,8656,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/empty-8-8-random-8656.scen,true,6a6483e04bc0a01941a90b4aa1400ca053bee6e200d341dbf2b693176a685a37,6a6483e04bc0a01941a90b4aa1400ca053bee6e200d341dbf2b693176a685a37,true,true,42776e4904ec90689dd034fbd84524d671dc554472cc4221432b0c523d51f152,42776e4904ec90689dd034fbd84524d671dc554472cc4221432b0c523d51f152,true,16,16,true,16,16,false,false,true,true,true,268dd3b10b6200f8acdb4a650cc30622c603c484c61342ce20e1d5173a95e59c,268dd3b10b6200f8acdb4a650cc30622c603c484c61342ce20e1d5173a95e59c,true,true,true,,false,false,false,false,false,phase5p5_repair5g560,retained_g560_valid,false,,,,,,,,,
empty-16-16,empty,8657,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/empty-16-16-random-8657.scen,true,8c80a88234bf7c70b5d3e3fca33464b74884623063bc8909314218e90f01acbf,8c80a88234bf7c70b5d3e3fca33464b74884623063bc8909314218e90f01acbf,true,true,27a570a564cf8de828619efa09d510df95f0cbfe2840376b7c3e63c96413689a,27a570a564cf8de828619efa09d510df95f0cbfe2840376b7c3e63c96413689a,true,32,32,true,32,32,false,false,true,true,true,5782825871d7d9ed69c5685ad4a135f73e5042f1765bedf74a643ccc8e2d1dd7,5782825871d7d9ed69c5685ad4a135f73e5042f1765bedf74a643ccc8e2d1dd7,true,true,true,,false,false,false,false,false,phase5p5_repair5g560,retained_g560_valid,false,,,,,,,,,
empty-32-32,empty,8658,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/empty-32-32-random-8658.scen,true,87bdcc0f3319a44270ef6b0b11ce75c43a4999508c855672f636d9203252c26e,87bdcc0f3319a44270ef6b0b11ce75c43a4999508c855672f636d9203252c26e,true,true,5b11a28f65d09a0ba260b77cb698bb22c73cfe1e1f5e159997de6108cd31bf68,5b11a28f65d09a0ba260b77cb698bb22c73cfe1e1f5e159997de6108cd31bf68,true,64,64,true,64,64,false,false,true,true,true,f4bb3b6baadf67a3b4ca2ea947c91ca1659fa31c072f47951425d2d5c6e3f102,f4bb3b6baadf67a3b4ca2ea947c91ca1659fa31c072f47951425d2d5c6e3f102,true,true,true,,false,false,false,false,false,phase5p5_repair5g560,retained_g560_valid,false,,,,,,,,,
random-8-8-20,random,8659,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/random-8-8-20-random-8659.scen,true,8a5f6ab65ac792604282277d6689a745f8de8c24aa01bf168270e7955704a23f,8a5f6ab65ac792604282277d6689a745f8de8c24aa01bf168270e7955704a23f,true,true,26f22f9ae5f6980b48a5be929abf7c6291ede5f3cacb1738876224ba1d10189f,26f22f9ae5f6980b48a5be929abf7c6291ede5f3cacb1738876224ba1d10189f,true,32,32,true,7,32,true,false,true,true,true,bc8f5147ae32421bf102d0ba1c0a0a594701541d08705662f79c229ced952ba7,bc8f5147ae32421bf102d0ba1c0a0a594701541d08705662f79c229ced952ba7,true,true,false,duplicate_starts,false,false,false,false,false,phase5p5_repair5g560,retained_g560_invalid,false,,,,,,,,,
random-32-32-10,random,8660,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/random-32-32-10-random-8660.scen,true,99c9643e1e99b48c592752835b180a4fb81e57e8ab5b1712378478d3a2aeee7b,99c9643e1e99b48c592752835b180a4fb81e57e8ab5b1712378478d3a2aeee7b,true,true,4240fddfa77d88b72ce779e02acf46a5ff056a3b04af5a4e35f7bc86cdfba3ec,4240fddfa77d88b72ce779e02acf46a5ff056a3b04af5a4e35f7bc86cdfba3ec,true,128,128,true,128,128,false,false,true,true,true,74aa442714a75711cecdfa4c64fac1c8da58656bb53e26b922a25a3c4683c12e,74aa442714a75711cecdfa4c64fac1c8da58656bb53e26b922a25a3c4683c12e,true,true,true,,false,false,false,false,false,phase5p5_repair5g560,retained_g560_valid,false,,,,,,,,,
random-32-32-20,random,8661,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/random-32-32-20-random-8661.scen,true,65d1ad6bbdf71dad73b2182d31cc30130cb089785fdcc1d72d6976599abc8469,65d1ad6bbdf71dad73b2182d31cc30130cb089785fdcc1d72d6976599abc8469,true,true,8c5a83498ab92a2579aeef91c5f42d9ecf9019ef038cf98e623061a15beb6f56,8c5a83498ab92a2579aeef91c5f42d9ecf9019ef038cf98e623061a15beb6f56,true,256,256,true,256,247,false,true,true,true,true,c840e3073a636d96d88e5c562eae89a443e40fa2545bb97e02171f18cf949182,c840e3073a636d96d88e5c562eae89a443e40fa2545bb97e02171f18cf949182,true,true,false,duplicate_goals,false,false,false,false,false,phase5p5_repair5g560,retained_g560_invalid,false,,,,,,,,,
