method,model_path,g560_evaluation_uid,g560_instance_uid,split,generated_theta_uid,theta_alpha_cong_commit_progress,theta_alpha_cong_commit_nonprogress,theta_alpha_cong_block,theta_alpha_cong_wait_progress,theta_alpha_cong_wait_nonprogress,theta_alpha_flow_commit_progress,theta_alpha_flow_wait_progress,theta_rho_cong_decay,theta_rho_flow_decay,theta_lambda_cong,theta_lambda_flow,theta_flow_shield_beta,theta_max_flow_shield,theta_min_edge_cost,theta_max_edge_cost
G0_direct_actor,/root/czr004/artifacts/models/gcst/g560_direct_actor_g0_560.pt,bcaefe6e5933914268773369f419669fc7214b795a34f308471f2835f36141ed,9e033ad9dd987b22cae97d240056e9b261d2b843345ed34ebab632277fdf11c2,validation,88b41dc561cd346c60815d15ab02478ab062ae7b93154abeb7a35c97760aac64,1.2494807243347168,1.1580612659454346,1.2538173198699951,0.7462794184684753,0.7562243938446045,1.0373663902282715,0.6922255754470825,0.9801135063171387,1.0,0.6735386252403259,0.6471913456916809,0.3466690182685852,0.922913670539856,0.9995266795158386,10.821824073791504
G0_direct_actor,/root/czr004/artifacts/models/gcst/g560_direct_actor_g0_560.pt,bccced16c0910fbe50e646d7c0134c3ba78949d4c3298b4107881c54ebdcdd55,9d43e47c71c1b0953e58c665a4dac3208b40bc5317b0aeff06b92589a3e73c20,validation,ea09a3d9eb68af3ffe15da3c3b9a542830386ffc510cf8882aefb349cc32f13d,1.2495602369308472,1.1580663919448853,1.243591547012329,0.7495138049125671,0.7501416206359863,1.0294348001480103,0.692874014377594,0.9801334738731384,1.0,0.6830992102622986,0.6497078537940979,0.3384493887424469,0.8309569358825684,0.9997139573097229,10.792793273925781
G0_direct_actor,/root/czr004/artifacts/models/gcst/g560_direct_actor_g0_560.pt,bcd413414202dec998e5262cc456cb492cd1918353961ea70432c3d10acd9287,6a11670c4f885048e959d728b9295687c029c886a95c2beca9144a546da79c54,validation,752b58d651267b495b33bd4a10777237642a4830fbe2964d3789bb693a7c328e,1.2570507526397705,1.1581577062606812,1.253023386001587,0.7292481064796448,0.775842547416687,1.0343315601348877,0.692550539970398,0.9815736413002014,1.0,0.6722941398620605,0.647748589515686,0.34704166650772095,0.917940080165863,0.9997488856315613,10.805462837219238
G0_direct_actor,/root/czr004/artifacts/models/gcst/g560_direct_actor_g0_560.pt,bcda5ed17022dc99c938a6a9308b6445f9384a6a4296d958c380f3bab4a8d6e2,5defff987f48bf4b85ac88b521656b95637ebe973ba050f4accd01966328e3fd,train,aa339d1064944b04fc28ccd9900d0ecb1572d3c2d4148a1b193482bd60650e12,1.2372921705245972,1.159311294555664,1.2496871948242188,0.749334990978241,0.7684679627418518,1.0312622785568237,0.6930215358734131,0.9802219271659851,1.0,0.6800265908241272,0.6506550312042236,0.33555299043655396,0.8942971229553223,0.9982645511627197,10.792732238769531
G0_direct_actor,/root/czr004/artifacts/models/gcst/g560_direct_actor_g0_560.pt,bd0c3886a37cbea440e735479b3dff32a6a559b5d6c2e6fadd2935985ce25e4d,a41e4a12204228e518ce4d44b13008e8c4d192bc9a7dd8ddb27a2cc2f163614f,train,f7315ee3300caafc3e1a00dd08bf2ae5b931b68bfb62764bd653e586aee1b09a,1.2467172145843506,1.1611117124557495,1.261616826057434,0.749691367149353,0.7540886402130127,1.0423951148986816,0.6924275755882263,0.9800052046775818,1.0,0.6586787700653076,0.6550194025039673,0.3495543599128723,0.8764214515686035,0.9998494982719421,10.782257080078125
G0_direct_actor,/root/czr004/artifacts/models/gcst/g560_direct_actor_g0_560.pt,bd2c96e5d5ee2afc8e9a3a168f83414d26834f187bdef4d12f06d6a3e0cec48a,ad615312eb705b81f0457a89863aed4103220e9b516073c003b8f6917b59c463,train,385d4d38a5b1467c49f510b3b2d9f6df706412f35ef2fd2caa804bf9d7a2c19a,1.2495050430297852,1.1581320762634277,1.2491687536239624,0.7504860162734985,0.7501123547554016,1.0383992195129395,0.6930496692657471,0.9800854921340942,1.0,0.6837509870529175,0.6500047445297241,0.3358208239078522,0.8516627550125122,0.9999819993972778,10.79333782196045
G0_direct_actor,/root/czr004/artifacts/models/gcst/g560_direct_actor_g0_560.pt,bdd433b6011d0eb9e1d637ac92d1314660333d22620f3087a061b36aeec83a6e,4b12db7ee7673707c3cf494e47be7b3c1c6e4d86105769ac193ad7a702e84138,train,b0be49d39e1ae008e727a95fea1e2ab23ebdd30efd0c72fe26eb923351556824,1.2482467889785767,1.158060908317566,1.2515133619308472,0.7353220582008362,0.7709572911262512,1.0341464281082153,0.6931048035621643,0.9810500741004944,1.0,0.6778571605682373,0.6442282199859619,0.3433134853839874,0.901725172996521,0.9999294281005859,10.789117813110352
G0_direct_actor,/root/czr004/artifacts/models/gcst/g560_direct_actor_g0_560.pt,bde7a26b93bc680cbb0dc566103e6afde5ec43eca4f267224f0778d0e2cf3fca,0729aed2d452f412e2e0c4f3e37ccb5f17b62c0aab8177293271545d54697b77,train,aa50550654eefbcf3b175d27c4208dba3b9aef17cbb0ea0a371010bb036410f8,1.2372913360595703,1.1593153476715088,1.249660849571228,0.7493276000022888,0.76839679479599,1.0313044786453247,0.6930297017097473,0.9802241921424866,1.0,0.6800386309623718,0.6506491899490356,0.33552226424217224,0.8942562937736511,0.9982631206512451,10.792769432067871
G0_direct_actor,/root/czr004/artifacts/models/gcst/g560_direct_actor_g0_560.pt,be79ae1b404d95c2f74c3e05c14b6ef907cfe1a9b3e88acb41c8c1bcb37ea747,3a9d461c4fd61a6a07feb873b48e0e872dc6c9b0ed27641abcfb9dfafc003f99,validation,b8ed6bf9deb5a64b5bfdd228bdcf6086b4165554f76b09f9f083fdaed63a6760,1.2507315874099731,1.1576521396636963,1.263521671295166,0.7509078979492188,0.7602154016494751,1.0307806730270386,0.690350353717804,0.979886531829834,1.0,0.6819369196891785,0.6532660126686096,0.34043261408805847,0.8647968769073486,1.0000941753387451,10.797456741333008
G0_direct_actor,/root/czr004/artifacts/models/gcst/g560_direct_actor_g0_560.pt,beb8ff08afa7bcb55540dcaa4eb9fa1ef656a6f621785d3deec366a39305c121,10858fbe587b9ba0fc829e472c019ebdc1324b5e977a29aa6aeab61ab24ecca8,validation,d27ba412e367c987f2ce17fe414b82a64af7cfe2e6aa04ad5e71872e1254ca15,1.2488785982131958,1.1585100889205933,1.2563554048538208,0.743320882320404,0.7578893899917603,1.0367251634597778,0.693257212638855,0.9808339476585388,1.0,0.673613429069519,0.6411543488502502,0.3525434732437134,0.9374150037765503,0.9995030760765076,10.80562973022461
G0_direct_actor,/root/czr004/artifacts/models/gcst/g560_direct_actor_g0_560.pt,beecd4cfda5e5f40d0d31955ff8d889dbed4974060c138ecf49f5d1c3ab1de18,a75982873102575975233d2496e27f4dc488733475205c04caa256e05e5f3606,validation,c18a59eaa34d0451aa8ab26728ef58a7d954e114afa53b67af1033536143834c,1.250839352607727,1.1576653718948364,1.267095685005188,0.7507671117782593,0.7608980536460876,1.0303820371627808,0.6898466348648071,0.9798200130462646,1.0,0.6820492744445801,0.6536588668823242,0.3406231701374054,0.867902934551239,1.0001177787780762,10.798248291015625
G0_direct_actor,/root/czr004/artifacts/models/gcst/g560_direct_actor_g0_560.pt,bf140c36d232162e6c1400aa89971da872b794ed114fa1523d323a948e419384,8367c187ea9168e434761e9406e10dce546b8ff73fe642d9ff9295eed01b3597,validation,32f890c109aa93b9ff46208077da40c31124c68e7fb03abafc617ad4a1d43350,1.2502175569534302,1.1587353944778442,1.3126765489578247,0.7403439283370972,0.7598485350608826,1.0214228630065918,0.6824415326118469,0.9786809682846069,1.0,0.6838745474815369,0.6605784296989441,0.34396231174468994,0.9035369753837585,0.9996843338012695,10.803339004516602
G0_direct_actor,/root/czr004/artifacts/models/gcst/g560_direct_actor_g0_560.pt,bf6e3834f0c6ca5fb7580c90014ff26660404e1471c3bf98ae8f174ed308b552,d86209d9c07744fbb336769c1bfbc0831cc046a305586ece702d4596c9ba03fd,train,9852356f03064ca106a1d372aa615b34ee9772bb9d435e033274e5e6df635fcc,1.237286925315857,1.1593379974365234,1.2495232820510864,0.7492878437042236,0.7680193781852722,1.0315260887145996,0.6930727362632751,0.9802359342575073,1.0,0.6800990700721741,0.6506186723709106,0.33536165952682495,0.894043505191803,0.9982556700706482,10.792954444885254
G0_direct_actor,/root/czr004/artifacts/models/gcst/g560_direct_actor_g0_560.pt,bf88efb3c3bfde6fa53f7f5ca05e9695c8944f3300cb48e1908a3ad90f395f17,603d8b57583d2131902c39dd6b8471f326e16cc8de61247f545b30899de9c550,train,242af746d6f652324851b50364a4c187efa6814dd520c4f7acd6a0be4004fd22,1.2497087717056274,1.1585570573806763,1.2586207389831543,0.745198667049408,0.7522870898246765,1.0414929389953613,0.6936134099960327,0.9802941679954529,1.0,0.6833464503288269,0.6461663246154785,0.33784234523773193,0.8491745591163635,0.999996542930603,10.785482406616211
G0_direct_actor,/root/czr004/artifacts/models/gcst/g560_direct_actor_g0_560.pt,bf9646b52500893b11ef7f2dad4db7021dc326a421268ec77c7cefb1f1024d03,9175d384d5ac24d85badd59bafc0e716ce44086db676dec7b9646ea0748f9c65,train,2e690acac227fe35bb37aa30f502927256cfd442ac2925d7050ecadf850bd8f2,1.2491838932037354,1.1613656282424927,1.2549253702163696,0.748029887676239,0.7607359290122986,1.0404013395309448,0.6931943893432617,0.9800879955291748,1.0,0.6746014356613159,0.6503053903579712,0.33540618419647217,0.8738030195236206,1.0000159740447998,10.789365768432617
G0_direct_actor,/root/czr004/artifacts/models/gcst/g560_direct_actor_g0_560.pt,bfd037ebe274b852c328c39039ee85a96bd5e570fae1fd475c256fca3d4139dd,6e9f8e795558916a16773cf43f3a7e26fedc0337b74d979bfbf10f1015ec0e61,train,40d39d79a4c2c89649f70bdeeffdf68a1120b8f75c3a68796466c218660efe2c,1.2490838766098022,1.157552719116211,1.2490694522857666,0.7506740093231201,0.7653558254241943,1.0313467979431152,0.6922507286071777,0.980887770652771,1.0,0.6885020136833191,0.6512358784675598,0.3375000059604645,0.8758741617202759,0.9998034834861755,10.792160034179688
G0_direct_actor,/root/czr004/artifacts/models/gcst/g560_direct_actor_g0_560.pt,c0152f54aac8930a5dcbac5f8575dbd790264aae18d6fcf6c26d49056562427c,d7a9e4311ae490c4ecd2db8df40887deb6fe59c18d447403780d3a0ad5133194,train,9318a0683b8002a819f72b94f8a7582abb5a11f3b089eeb66292f250cf2741c8,1.2490425109863281,1.1620641946792603,1.2551437616348267,0.747837483882904,0.7603102326393127,1.0408402681350708,0.6932262182235718,0.980076253414154,1.0,0.6740741729736328,0.6502688527107239,0.3353409767150879,0.8737684488296509,1.0000156164169312,10.788825035095215
G0_direct_actor,/root/czr004/artifacts/models/gcst/g560_direct_actor_g0_560.pt,c018918ade4cd6e49593f691267c9dddc488818f47e10bac92e70feac6717ca6,fc0b5c69b1695461235c53c3e0d1576d2bf690e49497da5216e8b7b626de58ec,validation,216354623634ab2e84e9f772a79c3abd1daa9d886075d75f554a41df8fe5a98f,1.2564671039581299,1.1581588983535767,1.2496237754821777,0.730656087398529,0.7689741253852844,1.0363019704818726,0.6933034062385559,0.9817018508911133,1.0,0.6749184131622314,0.6467453241348267,0.34490281343460083,0.9134164452552795,0.9998500943183899,10.807089805603027
G0_direct_actor,/root/czr004/artifacts/models/gcst/g560_direct_actor_g0_560.pt,c0804a8f8e0b02c61315b8eeab28f24942dde9a2d4e3b787603b6a98d310d681,211dd0c974ee1bcd3f2c43724f114acb478d738b40f5fd00af81721c5cef1287,validation,c16763f33a0b247e420959c3e2c5a0f7d382b918a783223e20784d4d1d6802d3,1.257205605506897,1.159775972366333,1.245691180229187,0.7254776358604431,0.754927933216095,1.0398975610733032,0.6949081420898438,0.9825458526611328,1.0,0.6753155589103699,0.6432706713676453,0.3451830744743347,0.9097298383712769,1.0001822710037231,10.79797077178955
G0_direct_actor,/root/czr004/artifacts/models/gcst/g560_direct_actor_g0_560.pt,c14e2b463d0eae4e86ff3e8412b3322bd0203280b9a63beb3a674967f263b8cf,44260e55d18ffb4b862c3c497e2127e06b07addcf16c56b579310b37f4bf0d10,validation,7ee39b9d0318524d5d8ef3dec80163dbd151511a5dc12d59a2731f369ae55271,1.2480989694595337,1.1577476263046265,1.2491534948349,0.7520081996917725,0.7552264332771301,1.0373952388763428,0.6930379867553711,0.9804064035415649,1.0,0.6802652478218079,0.6501341462135315,0.3348906636238098,0.871630072593689,0.9996622800827026,10.79305362701416
G0_direct_actor,/root/czr004/artifacts/models/gcst/g560_direct_actor_g0_560.pt,c14fbd9ccdcefeb1acb15a960a511548508756af6b6bf8d2050501e536d43421,5f4f258e378ac53e2d07fdee2586c09e23bde2178b3da5197a52df803b4411d9,train,a4df4275451536f79f5c99d7a9a88cef7ad0af1a87f7974d20de0e49711e664a,1.2486355304718018,1.1581199169158936,1.2507038116455078,0.7346690893173218,0.768844723701477,1.0350089073181152,0.6933007836341858,0.9811305999755859,1.0,0.6783550381660461,0.6439827084541321,0.3426181375980377,0.9006123542785645,0.9999373555183411,10.789423942565918
G0_direct_actor,/root/czr004/artifacts/models/gcst/g560_direct_actor_g0_560.pt,c165d5714d6d2a5d82a373ad924767853ab068606282f495138cb8e6d7fd3800,c16e323509232c22ca0712d92898b3099cbbd0494abd13521f6e8b6202ac70c8,train,2e4cbf7081e61c7a8805b2c06f8c8ac658f43d230e88da62871e284a307fd710,1.2492759227752686,1.1573989391326904,1.2507755756378174,0.7505584955215454,0.7660338282585144,1.031144618988037,0.6919565796852112,0.9808149933815002,1.0,0.688717246055603,0.6516003608703613,0.3374009132385254,0.8782308101654053,0.999846339225769,10.793128967285156
G0_direct_actor,/root/czr004/artifacts/models/gcst/g560_direct_actor_g0_560.pt,c19b1383bd87c89067149d35570353c86023e361311c77b0a5381977950c753f,21a6c2f4f87833bbb6d4e5c282ca1746e47980d87cafea43cd3b491e7cdcd475,validation,ef0ef6953c5faede593e7963c2ff92ba3c574b83f1fe69d6581f38150530476f,1.2568389177322388,1.1585361957550049,1.2480087280273438,0.7288526296615601,0.764183759689331,1.0376574993133545,0.6939048171043396,0.982020914554596,1.0,0.675616979598999,0.6454268097877502,0.34465140104293823,0.9119240641593933,0.9999321699142456,10.80436897277832
G0_direct_actor,/root/czr004/artifacts/models/gcst/g560_direct_actor_g0_560.pt,c1ff44ab9b07f0879f2d3c48128a5631b2fc7c3cf505a1d4f6cdc62f8c78def4,3de5c7b128bb39e2261fe04913678822619354d83c7ae28229c3dfa522cdf8f3,validation,69773639ec95a2ec8fe94e8faa96970eb271ba0cdf059ed5457b40f11487c24b,1.2494621276855469,1.1580650806427002,1.2538886070251465,0.7462003231048584,0.7562980651855469,1.037338137626648,0.6922525763511658,0.9801349639892578,1.0,0.6735638976097107,0.6470153331756592,0.34684106707572937,0.9233762621879578,0.999525249004364,10.821370124816895
G0_direct_actor,/root/czr004/artifacts/models/gcst/g560_direct_actor_g0_560.pt,c291ccb235aa79a5f1ce618d52866718841318cfbdad05dabc54e07e5af60b40,7525f10a66434d8322ed20b6dae548e10231697dba42b650032dd6d3dcf3a76a,heldout,5a297b4c16b72a45578620a760afbc749236325555eecd5514f03c7f79bc7c0c,1.249815821647644,1.1584227085113525,1.2561780214309692,0.7496954202651978,0.7506580352783203,1.0172783136367798,0.6864724159240723,0.9797998070716858,1.0,0.6856316328048706,0.6530991196632385,0.3361421823501587,0.8163853287696838,0.99965900182724,10.785584449768066
G0_direct_actor,/root/czr004/artifacts/models/gcst/g560_direct_actor_g0_560.pt,c2a3c8520f4098c476649a688eafe01652d239f942cbc66e6a751236d42fa53d,60ce8f749415ec6a7d884ea298d829ca1b727c9acf2deecc629c4a14fd95d0e7,validation,8d6e119f011f01dc0345801f53fb08706b570558551e759b9e3dc528e19056c0,1.2571887969970703,1.1596095561981201,1.2459132671356201,0.7258288264274597,0.7559075355529785,1.0396664142608643,0.6948052048683167,0.9824962019920349,1.0,0.6754292845726013,0.6434849500656128,0.345077782869339,0.9099621772766113,1.0001490116119385,10.798699378967285
G0_direct_actor,/root/czr004/artifacts/models/gcst/g560_direct_actor_g0_560.pt,c2f1fb1baaa2ed4d09675edb3440e161d46bce83a7376e9da2a79caafa1698ac,1d61d7fbcdba4fa294c707435618e63a6e6de69e5aa4cf5adc29b73ed7d09398,train,0cea34946d58470096b56b010ca8bb117685ca79fba19ccab33973d6f862a425,1.249679684638977,1.1571927070617676,1.2493178844451904,0.7503581643104553,0.7567781805992126,1.0374763011932373,0.692837655544281,0.98056960105896,1.0,0.6796271204948425,0.6490398645401001,0.3364248275756836,0.8729310631752014,0.9999171495437622,10.793347358703613
G0_direct_actor,/root/czr004/artifacts/models/gcst/g560_direct_actor_g0_560.pt,c34b7b32b9d11046ceea8ae93c7a6e3df38ce41d9bdc1f5fb8a9fa59be2d95b9,94e08d4524b6c53827e8a6c0bfa4628d8279af61532805a254f89bfdbe3194b4,train,3a87d776ca6a24a10e4114adbdac4d2dd1dd1619ac6ae48f7a195ac39a8a781a,1.2500101327896118,1.1613554954528809,1.2508443593978882,0.7385469079017639,0.7505435943603516,1.0405486822128296,0.6937026977539062,0.9806361198425293,1.0,0.6747815608978271,0.6372026801109314,0.3506975769996643,0.913737416267395,0.9999986290931702,10.798543930053711
G0_direct_actor,/root/czr004/artifacts/models/gcst/g560_direct_actor_g0_560.pt,c43daa4921f2abc879b57cc79ce9a0fb9e00fb6902cb9c9691c17c7af5498331,aa909bee62048c55305beabb3d5b65c3a12b0f7dbe4b0ae72bbc1e93121d785d,validation,6643f1380b1ca0a564899fdcc11a4c654c8f6c7bb511d7d1c983516dc664b2b6,1.2480562925338745,1.1577093601226807,1.24929940700531,0.7520284056663513,0.7557388544082642,1.0371298789978027,0.6929920315742493,0.9803861975669861,1.0,0.6802290678024292,0.6501713991165161,0.3350708484649658,0.8718813061714172,0.9996577501296997,10.79306411743164
G0_direct_actor,/root/czr004/artifacts/models/gcst/g560_direct_actor_g0_560.pt,c49ff61e8e67d949475efabdbee96a3614c36b1c9d634e7a48ff957b09906aa5,e1c9b642a27f0c8953dbec6cfb873683b30f14135f0015d2bd5595e9d60605da,train,5bf12360ac01ce9cf3027db487001932c58013cf401ca5d27ef2bd5284195173,1.2495700120925903,1.1586179733276367,1.2553637027740479,0.7442352175712585,0.7558982968330383,1.0364835262298584,0.693160891532898,0.9808844923973083,1.0,0.6758463978767395,0.6425202488899231,0.3494862914085388,0.9292868375778198,0.9996926784515381,10.807592391967773
G0_direct_actor,/root/czr004/artifacts/models/gcst/g560_direct_actor_g0_560.pt,c51e98fd298c3a0f3c41143e3abdc298e2244c6cac5a8cdef6d0d02a1ede0f65,b40ab2d7e67c304417e87c4793fab071f81d5b706ce18d193ab133af56f056b1,train,41c7fce5ec0ceb1e92ed6805749c6e1649453fcd3b19a598e385b154db0fe676,1.249660611152649,1.1584974527359009,1.2549500465393066,0.7447149753570557,0.7557682991027832,1.036555528640747,0.6930140256881714,0.9807813167572021,1.0,0.6759105920791626,0.6433470845222473,0.3486282229423523,0.9271805286407471,0.9996924996376038,10.80996036529541
G0_direct_actor,/root/czr004/artifacts/models/gcst/g560_direct_actor_g0_560.pt,c53c990871c4e0584625874c61b22871b71e8b38385a1c70033afbcf2f24046d,a188f8351ddf29227226e265c6d506a737c5018451c9de5d0052ab365904d66e,validation,ba32b4178466972d97cab494a6f81f3db4101d5fc06809fd4b0a0ab9f8a68b74,1.250103235244751,1.1588863134384155,1.313951849937439,0.7401012182235718,0.7599884867668152,1.021318793296814,0.6821318864822388,0.97864830493927,1.0,0.683802604675293,0.660769522190094,0.3441455364227295,0.904516875743866,0.9996597766876221,10.803299903869629
G0_direct_actor,/root/czr004/artifacts/models/gcst/g560_direct_actor_g0_560.pt,c53cb9d35de61e74ce306b9d7b5cd44abe4bde68334988296e8c269d347b829c,a8afd2041b32d2e6c0c81a34fc54290de00f8e8d689f1f2d3c23c849243f74cd,train,5b71c582a68ae9a65c7f0fe2b6473bb37376c6afbddefe2294cc068ccf73c68f,1.2499576807022095,1.1577785015106201,1.2511913776397705,0.7495431303977966,0.7502045035362244,1.039424180984497,0.6929584741592407,0.980071485042572,1.0,0.6843777298927307,0.6502866148948669,0.33514711260795593,0.8573102951049805,0.9999785423278809,10.794185638427734
G0_direct_actor,/root/czr004/artifacts/models/gcst/g560_direct_actor_g0_560.pt,c53e4b4679a3cacf014f9b2c59a5dbd27e8e118c996f361a29ffd98d3bd1f504,2605f1b7d236053593709c2afb9c892df74696120abbe21b3edcf109b00f51fa,train,8d86d0fcfe86000114111d5c5470d0858ba4b043ecc10cefd432b34a06b2fce4,1.2497150897979736,1.1572139263153076,1.24922513961792,0.750328540802002,0.7564854025840759,1.0376083850860596,0.6928642392158508,0.9805821180343628,1.0,0.6796630620956421,0.649010181427002,0.3363268971443176,0.8727776408195496,0.999920666217804,10.79333782196045
G0_direct_actor,/root/czr004/artifacts/models/gcst/g560_direct_actor_g0_560.pt,c5d7f033dee7c12f256356211852a85f3e23078cb0bb9ade7f4268968ffcdb29,052310c130b098048fefe63ec2fac8aa44969d0435774890775f1c0a510214b5,train,b4f80451b4908ec2b4eb3c9903bb8ce1c3c360fe291475d7c6104aa11c7a1a18,1.2491997480392456,1.1595234870910645,1.3423914909362793,0.73993980884552,0.7643297910690308,1.0003548860549927,0.6604998707771301,0.9769037961959839,1.0,0.6846417784690857,0.6681209802627563,0.3447076678276062,0.8743231892585754,0.9982100129127502,10.806502342224121
G0_direct_actor,/root/czr004/artifacts/models/gcst/g560_direct_actor_g0_560.pt,c60068242c0b99e66ebe404c3bfc9692a2c2d4f92fd1925f303e01d3bebcc2a0,b88c245caf84a9b511f8b0a197791cbc29e45c98423911899c4c26209d15e709,train,1d8527c7065431ea9274a67e58136cd848429758e871486bc8fb3c0ad59b898b,1.2494348287582397,1.1599793434143066,1.25441312789917,0.7484970092773438,0.7616999745368958,1.0394479036331177,0.6931453347206116,0.9801121354103088,1.0,0.675701916217804,0.6502954959869385,0.33557993173599243,0.8737233281135559,1.000015139579773,10.790373802185059
G0_direct_actor,/root/czr004/artifacts/models/gcst/g560_direct_actor_g0_560.pt,c6017b8ed37798ad193117c7f15865071063f8d6aae22ec1206b84ce2cec47b2,8602a57e0e3f11df77c39801245d20d81f259e5abaac8496d22da7c7b4d14542,train,95a686e5b264a5d8a2fa25386b13ecd275d597e830c57b8564cabd2a2ecbf5df,1.2485803365707397,1.1581093072891235,1.2508176565170288,0.7347655892372131,0.7691571712493896,1.0348855257034302,0.6932725310325623,0.9811187982559204,1.0,0.6782909035682678,0.6440166234970093,0.34271591901779175,0.9007686376571655,0.9999358057975769,10.789397239685059
G0_direct_actor,/root/czr004/artifacts/models/gcst/g560_direct_actor_g0_560.pt,c68f2afe806ed91ebd0655bbaa53dcb34fb62fa5475d78f3f95b4ef001451347,3b73dd0cc0627177dbd9a1e7592fd1a0a89c7de0da942fb96e6277c08bb4ca47,train,477c291d6236409ba0ab9a0d2aefd4e154317fb65fe929c5235dea7dc3a653f1,1.248189091682434,1.158055067062378,1.2516350746154785,0.7354140281677246,0.7712543606758118,1.0340194702148438,0.6930762529373169,0.9810385704040527,1.0,0.6777742505073547,0.6442660093307495,0.3434179723262787,0.9018925428390503,0.999928891658783,10.789050102233887
G0_direct_actor,/root/czr004/artifacts/models/gcst/g560_direct_actor_g0_560.pt,c6c30525109fccfe8c167daad0dc2e09475a631911f32bf89056f8c9691cc8d8,9c6fcd2e413f4d1be31928fa449a2a6df1366c550b4f9c73150b2c85725e657d,validation,9a02c1d9f384300bcfa4a49015a252796ff008d5c3edeeb3eec69925c20a56bd,1.2569056749343872,1.158646583557129,1.2476953268051147,0.7284480929374695,0.7630923390388489,1.0379384756088257,0.6940304636955261,0.9820892214775085,1.0,0.6756798624992371,0.6451514959335327,0.3446528911590576,0.9116392135620117,0.9999551177024841,10.803678512573242
G0_direct_actor,/root/czr004/artifacts/models/gcst/g560_direct_actor_g0_560.pt,c6fd664e1017b2b79453b451dc1fcc48e07f94642bdd774e79c0b211b90d023e,1c69af410b1013a572ea3661928c779b51a42ebee59c6398e55977e89da83f21,validation,825675a6519a0f16e759eb9e7718438f4c8202fb4f792657fd6c803f405bf869,1.250190019607544,1.1587716341018677,1.3130064010620117,0.7402807474136353,0.7598845958709717,1.0213950872421265,0.6823623180389404,0.9786725044250488,1.0,0.6838576197624207,0.6606295704841614,0.34400784969329834,0.9037935137748718,0.9996783137321472,10.803333282470703
G0_direct_actor,/root/czr004/artifacts/models/gcst/g560_direct_actor_g0_560.pt,c71af6dcf55ebd71a16ba7b73c76455565f788509959e98f77682864b6322972,bac75c21fddf3940175fa7b73b6be9583b394b2258dfa1759d82316dbc32ec46,train,00d964c4f916f069cee4c828bdf74cb09fc6562ca20a900a72cd7f4ae2f695de,1.249160647392273,1.1600346565246582,1.2573100328445435,0.7455989718437195,0.7529436945915222,1.0428979396820068,0.6939886808395386,0.9802903532981873,1.0,0.6815887689590454,0.6447203755378723,0.33919310569763184,0.848351240158081,1.0000042915344238,10.786789894104004
G0_direct_actor,/root/czr004/artifacts/models/gcst/g560_direct_actor_g0_560.pt,c746d455185cb95c080522b16d38f9ddd2ffaa4e9b5095db61634e4dfa017321,ff2c409dde1cb065408d679ce6381814f3f8cdbfb573698c893d9e605d5cf044,train,2380ea11e2fe86a0ae9e9eb47015746a9cabac8435c8282ae3ac93c3756a1fa3,1.2497289180755615,1.163187026977539,1.3007625341415405,0.7503675222396851,0.757856011390686,1.0380889177322388,0.6919733285903931,0.9802241325378418,1.0,0.6779184341430664,0.6428263187408447,0.34574267268180847,0.9053975343704224,0.9999539256095886,10.7864351272583
G0_direct_actor,/root/czr004/artifacts/models/gcst/g560_direct_actor_g0_560.pt,c7bb3c790190c9f75369871b027cd2b33a1003bc8ac5b532f8bcca5dd3c43793,d6777ef2110ce0ad7c2edd5d144a739c6ad68bd1529cb51db45d297f442c1f9a,train,ba3d8f6ead2da9c43335a30072eefbd9c1d4e710db587958cae49b8730bdd61b,1.250120759010315,1.1575863361358643,1.2482157945632935,0.7498888969421387,0.7526912689208984,1.0391913652420044,0.6931906938552856,0.980742871761322,1.0,0.6798410415649414,0.648688793182373,0.33524203300476074,0.8713783025741577,0.9999797344207764,10.792593002319336
G0_direct_actor,/root/czr004/artifacts/models/gcst/g560_direct_actor_g0_560.pt,c7c22f601312b4b0ad76d8645151672a3e686e87c0e8971ade0c641646c53c77,4f2039075bcb4701479abda3129802c454eb429ceaeac06d4bc0f149070bf8c6,train,bab946d732b9c37f406ec70d333318cb0a9f6a89952143177819f72795da42bb,1.2486119270324707,1.158115267753601,1.2507524490356445,0.7347105145454407,0.7689788937568665,1.0349560976028442,0.6932886838912964,0.98112553358078,1.0,0.6783278584480286,0.6439971923828125,0.34265992045402527,0.9006791114807129,0.9999366998672485,10.789413452148438
G0_direct_actor,/root/czr004/artifacts/models/gcst/g560_direct_actor_g0_560.pt,c7cd83f7d6db5e27383e7ae408f0f074f2d729c45059affc5481a57ae643277a,7af676e728a8b0dd1f5fa443a18e813f37e65ba222029ee7c0aef8bc201792c1,validation,84d84d1dd6cfba39a2224ff41f54f7b65e940dbda4de70715f03d9c33fd6a4a6,1.2567052841186523,1.1581777334213257,1.2548171281814575,0.7301356792449951,0.7782931923866272,1.033226490020752,0.6920497417449951,0.9813767671585083,1.0,0.6704988479614258,0.6488261222839355,0.34781065583229065,0.9198407530784607,0.9997508525848389,10.80539321899414
