expansion_row_id,g560_evaluation_uid,split,map,map_family,agent_count,budget_ms,agent_density,start_goal_regime,physical_map_sha256,scenario_sha256,selected_for_expanded_training
g565_expand_002955,95e3ece5ff2cbe9b9e57ce64d8d5c31e63467db564cdd1044901331109421a22,validation,g565-synth-hub-spoke-b-52,hub_spoke,256,5000,0.14414414414414414,,7a7f8c801eaa7e5d351183abb5d137fcdc1491a55b998cfa22a846e56caa3720,a633dfaeee172180cd01857ac6806ca48d17b488c4b74aee8b4af5311a18d403,True
g565_expand_002956,9623831ce318e53eab129c174a437e74f77e1d0219700e14b6e51c433c886219,validation,g565-synth-checker-a-40,checker,128,2000,0.10110584518167456,,26509aca7c80f74cec95ca5cf3142ba346e7c08ccc831060b4108f7a9f5d54ae,1f1b28422bc36a9b9c28c01683275b809a896892acd71d03148c3e5372fde1fb,True
g565_expand_002957,963fe846684e604c08b030ad7bad442297d838e772dc36d34cac5fcee9683d96,train,random-32-32-10,random,16,500,0.01735357917570499,,7f11aca3d4470c8f10b48705de9f56ab611bcbc595c5175215bbcc2b3e3aff83,ed7177fa16d5743c334b8f13201db122ace9e75cb237edf3551206da517ce5c4,True
g565_expand_002958,964833e04a94883a1daad826cb05dbe9c388cefb1700421063ee7d15cd0f3656,validation,g565-synth-labyrinth-b-48,labyrinth,256,1000,0.17273954116059378,,2e481e3f0fa8202b1775f196b93a60929e04ab9a4a9a11fbe7a3507696f9d559,ce72e17188162e2d9c63f49c5eccef61f8b38110bc893834f075914625b58825,True
g565_expand_002959,96636a5258165c510807781dff5978cd793b1cec632784631ad816e2cca299d2,train,g559-synth-city-boston-32,city,256,1000,0.31880448318804483,,913cd60123dcc70877c92842394a55e2f5c7749cebdc1748188776fd5714327d,6430e1da5e1411739e5f80fa9ba22a99684e4fd94781ab5c0086fc3b61d59d58,True
g565_expand_002960,967177415705d85b4739d06535d07d97e09b1891ccae751fca987b099e4ffd97,validation,g565-synth-hub-spoke-b-52,hub_spoke,256,5000,0.14414414414414414,,7a7f8c801eaa7e5d351183abb5d137fcdc1491a55b998cfa22a846e56caa3720,8a31908e3db3c73b6797acd7c526413629ff2c9776b35b61a59ce87d3eee83ca,True
g565_expand_002961,96726d3fb8ee0cb7e5cc41727b1a2f9579760dd1e07705117a4e3656622f3da6,validation,g559-synth-warehouse-a-32,warehouse,16,2000,0.025,,7ef6c3d699f085e83aae4a74af4d3a80e228e2acd4a8d94abfbc6ba844e7a611,dfacf6bc79d5c5d3f5350456479d5791507f87263198db9b54a5af2146213295,True
g565_expand_002962,96780650a2793500bd9efbf4fdbe330a2a75c4d35c54dc986df9b2e96ab42bce,train,random-32-32-10,random,128,500,0.13882863340563992,,7f11aca3d4470c8f10b48705de9f56ab611bcbc595c5175215bbcc2b3e3aff83,5debbc12ab5064f578afd2a8121f582dc92931c00a9988aa577e452b3fb9b701,True
g565_expand_002963,96898f40c0e09750e6f4e09526d5273d74f71126ba60d56dc5ecbbb656d4c031,heldout,g559-synth-warehouse-b-36,warehouse,96,5000,0.13333333333333333,,55f3b8abd889abf71aea1f354e70e49f8907e4bdfd6c513d1f9978c6b1ffcc8f,33bfd4a0b42ed8a1e636d74eb576006aed4e1e991f745aad636b6d559291d5e6,True
g565_expand_002964,96b53790310d7dd0e5ef05899f82ad45b703a6333b73585a2901a5434c545556,validation,maze-36-32-4,maze,32,5000,0.03587443946188341,,1a385655eefa597ff90a1b67c4953fe9452091ff2b8a377cef7c505f6be9b673,11d57dfa2e92cc43684ae8c5394784645e69c4478229c05f58f9684b383ec1c1,True
g565_expand_002965,96cd26ded39d0d2c131a35579b0b964ed6764066ca0051ae89d2e3b6610ccb86,train,random-32-32-10,random,128,500,0.13882863340563992,,7f11aca3d4470c8f10b48705de9f56ab611bcbc595c5175215bbcc2b3e3aff83,4132684e39db5a5ed45644c111faa089411ec74dbfd66d3496f1344feb9a0784,True
g565_expand_002966,96d744da9dd3aeca1bdbe2d425d77ce4c6ae252a88b1427e1a3f52a9a55d6f06,train,g565-synth-corridor-grid-a-44,corridor_grid,128,500,0.0840446487196323,,ce36d17888bcdc152e606a597b545bc904d0dcc4dcee101ae8b6fdf9e1401ac0,597912da86e54282c362eae4b4437fbd5329484d24d35fa373029bd6e5701482,True
g565_expand_002967,96da005fdd17df1a2eae57dbc13531ecbdff09bd34dc5eeddfba1fba576b8d11,train,random-8-8-20,random,32,5000,0.6274509803921569,,2185f788d0e510a82194855d7ac44ffd2ef0c59ad334345e4dd6a29c52a569cc,393720e4a73fb4984356e5bb5b0dbfbfceed4dd530e80adc72f3d24f4c593afb,True
g565_expand_002968,96f6fa38bf712c5792fb90fc19adbc78f4f4e4d5dda0a1fb22eb5a9d3c56a797,train,g559-synth-corners-34,irregular_bottleneck,256,1000,0.7091412742382271,,50f00a33e4a714768d7f920af2f89b5ed061c6d2533634dd8ca17400a0273e3d,5a96ab7f6f30da839f8789bde0c97ba2ae1bdee711d94e8a6887a77dea624857,True
g565_expand_002969,971871f0b0fbb47c7c256cca3b91799523c2e1412c0bd9eed6a063be1f479c3e,validation,random-32-32-20,random,256,1000,0.3125763125763126,,726bdb48f5e308daa9df7017c3497369e61e39c16da3ed88a77a4665c29a4557,c78c8f3380c03b181faa3211da8f1db1db362a626a4b7310e1b669788a4c3533,True
g565_expand_002970,971aef6dcfaf8a08f0e65e3afffe27298753cf0b54533cf4d269743a47106fdc,train,g559-synth-city-boston-32,city,96,1000,0.11955168119551682,,913cd60123dcc70877c92842394a55e2f5c7749cebdc1748188776fd5714327d,7c4a9a6236499e74f450afbe4cfb0c71883673adf601db965f747620adbaa45c,True
g565_expand_002971,9722415448e3375b5d8afa272b25ca4f3c070fe37740c8aef8391b9356fc668b,train,g565-synth-islands-a-40,islands,128,500,0.10500410172272355,,90f9e63a714a9c77f016ba6bef0fca1d99625262e205a119e085e8f01814ce5c,4c8f4d7badbd27bca7db52852ffb49a15fd9d49a802b2be3b335950553d4e73f,True
g565_expand_002972,973d413edcfb986ec83edd53714680e8dee86f252bd5c72be241b91761499d0b,validation,g565-synth-bridge-a-40,narrow_bridge,128,2000,0.10305958132045089,,1360b6d9fa25b30ea2c4f0f03584c180352b00755515546b93999e54873ee557,d3027ebe4ce499b0d05fd1c07e841fe5b2580b3876ad3535589b8b73aabddda6,True
g565_expand_002973,973d8f148c009505079bfb4196cf5f80cbe6e3cb5ab4d0802279ff888ef66cfc,train,g559-synth-game-lak-32,game,256,5000,0.3224181360201511,,3d8211e6194a40724c7ffe8c552d48777ac9d2b767bf94623ae9f0c376a447f4,190a3422dc89c08125bb66a882f271c8556ce887035df21068f703c41f4de3a3,True
g565_expand_002974,97417b386bc40e731500c1e0d95b1cf20ab3cc4deb967f0892554f5d9afdec86,heldout,g559-synth-string-40,irregular_bottleneck,64,500,0.16120906801007556,,fb119aacaf305ebcce9e07dd0659ab15f993a9486d1697355aeabc66dac86ab0,5abab2b44d5f06a5e7d83ac659c2c6b5e5fba9e2fed0600c22ad9abcebfcbe96,True
g565_expand_002975,974ae176c7d4032582a459b68153749fa6864a6483268d2b5b4eca53e7c6fff9,train,random-8-8-20,random,32,5000,0.6274509803921569,,2185f788d0e510a82194855d7ac44ffd2ef0c59ad334345e4dd6a29c52a569cc,81e961358828dc93122e7db5149eaaa8bcefc1215d7296270441bd1b7f803b2a,True
g565_expand_002976,9752432c4615938925d5cf4c6027cc7a0cb277baf923bb54ccd40b6ecb53406b,train,g559-synth-loop-chain-36,irregular_bottleneck,128,2000,0.3450134770889488,,705cdf48a35a0295bf5a8e5af285b169482d88764daa4b987519558109fa0dc3,065f849c16fd48cfa0557e40119d91ae193d81cbecff7545d209e027609ee955,True
g565_expand_002977,976318b1cad87efdd8607c2cfbd00be237414c87530ba961798cf646818063cf,train,g565-synth-islands-b-48,islands,32,1000,0.020887728459530026,,36ab2d3cfc757150f5880f27d361055796ed3233bb68111a5a7ee08bd26424b1,49daf27cbc6185ed01395b3f4697144d07833aa8922d8b874c69461c43c50ff3,True
g565_expand_002978,97659f69b3680cf26bb93fa9c6eeb0f6a468cc03489d406e0915205f69a303b3,train,g565-synth-corridor-grid-a-44,corridor_grid,64,500,0.04202232435981615,,ce36d17888bcdc152e606a597b545bc904d0dcc4dcee101ae8b6fdf9e1401ac0,0e1c80599620e6eb18a348e543b7deba67a012faa308d61e6ca12837b0e6c889,True
g565_expand_002979,976af4d31c6eee1a9d9fa308e784be3dc7126099fcdb43572c2ab18d7877e85b,train,g565-synth-islands-a-40,islands,128,500,0.10500410172272355,,90f9e63a714a9c77f016ba6bef0fca1d99625262e205a119e085e8f01814ce5c,142f4041d8543633b19bb8c06bec596e81a0856f4e212f3f8f4d098f59a67607,True
g565_expand_002980,97716d990198a49f45658f32a972e37a86464516191a805b4c23f8b1ebf23ace,train,g559-synth-corners-34,irregular_bottleneck,256,1000,0.7091412742382271,,50f00a33e4a714768d7f920af2f89b5ed061c6d2533634dd8ca17400a0273e3d,9fb7992ac5d1c0f30198fdf17f9d24079fb45b3f2ced4165fd251db731194865,True
g565_expand_002981,977b9a2a968773c89f6b4a6698a7ee2cf979f53a26107ae2176d97a1c28e5cb8,validation,g559-synth-game-den-32,game,128,2000,0.16326530612244897,,a239412a61015e89d0a73526ad7fa1e554931ce6416e2a2e037c8552a5438927,9091300952175210ef639e3265ae1494e967468719350e51cd4e497fabd62135,True
g565_expand_002982,977c987ab4730c179ff25a39bdc2dab231ca460dc303c01cdad5f864f8512248,train,room-40-32-8,room,96,1000,0.07914262159934048,,81fd9752b406bc567b72d22846c6720c24ee9d5a4c186f373f8729fcf70493aa,32c52de87d86f58b32220805a4572d84ef963ea956957267152d7a735e2e7906,True
g565_expand_002983,977d03783230029f1a86497f4e00ab55a3a1b2997bce429a649573424f0d6148,train,g565-synth-checker-b-48,checker,256,5000,0.17308992562542258,,0e3cf23e3cea05db81ee9ad5113b9120c4096a44de5ae5db9dc01a367cbd0524,a214376ff8387098fa62e922adb629ab9432ae7fbc0b7bb045f0f29244e4fcf2,True
g565_expand_002984,97829a02d1c92bdc795e92e18be1c12aa42638a83fdfcbabfc80396ba084ff65,train,empty-32-32,empty,16,2000,0.015625,,3ad85daf37d87c531bc2a1574856ef380f50fdebf885d06a4b59a1a11b3938ab,a3059b37ac97e32d510dc04504b8c4ca0d2ee8e7bd4af3704ead42b58ca478fb,True
g565_expand_002985,9784e95cd806ded654a553ee443dd7057df1b1e35b24e88368f30cd87b97e6ec,validation,g559-synth-city-berlin-32,city,16,500,0.02012578616352201,,6c5e61c0c3a3dd7fa4b0b1dce70e9ad0b8a0cd1517c854bf0f707b66ca835f1a,dd6e5d9a102f7e6094e2473a15f2ed25d4fea9d6d96c26b6c0a4721577a6b32c,True
g565_expand_002986,979518e81a5d5a95a16d0aa951a65391769b5ccdb5825b22dff617365ef17f87,train,g565-synth-ring-b-48,ring,96,5000,0.065439672801636,,c3e1b87bc7f208bcce84f87f7440969f4a77b02bf84f1fc3010a7ec54a25909e,851d69e890156fa0b5f1fb8bf1a291ee4f8b4c2f0d9b2ef0b4b3241cf8b9db92,True
g565_expand_002987,979e6519ab258bea6add61c0c05ce3c2552b63fa9509afb4662a38dfbc070811,validation,g565-synth-open-cross-40,open_cross,64,500,0.050078247261345854,,296de13d5e8c2760ebcd7e897d1dfbfe6042475f9da4498a5dcaa25d534296fa,bbc77c701b1f04a752a726791504a90e8add4f939076634b29ba8d4fb8feeb14,True
g565_expand_002988,97b066c7b8e5d3185443880c6a98d71cb0aede65320a7dea4544d98767c985e8,validation,g559-synth-city-berlin-32,city,16,500,0.02012578616352201,,6c5e61c0c3a3dd7fa4b0b1dce70e9ad0b8a0cd1517c854bf0f707b66ca835f1a,2072594c0873e5ffd141cb0bfac486e5b55f0d2979dbdba8f673cfb37707dd83,True
g565_expand_002989,97c774fe6e2144ea2059407364c4ef08662eaf917b928f6ee3f35b416bed5454,validation,g559-synth-warehouse-a-32,warehouse,64,2000,0.1,,7ef6c3d699f085e83aae4a74af4d3a80e228e2acd4a8d94abfbc6ba844e7a611,98d0fac4c01bfd235feeceb703b7fcc16aaeb2aa5358b79f80540acad9e3ab36,True
g565_expand_002990,97d9ca89ba0a0ffcbdcdb321689505ac80a99a841f2f2c47f4f31c6c41c18b0c,validation,g559-synth-game-den-32,game,128,2000,0.16326530612244897,,a239412a61015e89d0a73526ad7fa1e554931ce6416e2a2e037c8552a5438927,0681e0e853bda37199dff847d920640d55572e55fd4dca2f3912b8f4ba9b200a,True
g565_expand_002991,97db97e31b3d4c69f692f28f5093e06da5d99d680ec751059e3c30f541436605,train,g565-synth-hub-spoke-a-44,hub_spoke,128,2000,0.0840446487196323,,0834f09d29cc36f5f4d9f047f0d96e961da4932a66c304bcab5178f164bf3d01,a3ae3c05e61ed9c1cd7b60d26d1d64672e64ed90feafb9c73d33b62970c53395,True
g565_expand_002992,980b1f3e9921eeff52fa502bbf8f6e955262e1985bf8f873dfe223540472d741,train,room-40-32-8,room,256,1000,0.2110469909315746,,81fd9752b406bc567b72d22846c6720c24ee9d5a4c186f373f8729fcf70493aa,3273d0c5a58818aa6ca888b7df23d35ca446871ed174fe21a6b64b8d63c1fc73,True
g565_expand_002993,9820470f4702c0d79da9ea641545979dc5bc080b9738a1ff543440878aa9a1cf,train,g565-synth-islands-a-40,islands,128,500,0.10500410172272355,,90f9e63a714a9c77f016ba6bef0fca1d99625262e205a119e085e8f01814ce5c,2bbd52b16c77b0b65045686241e74f3293d064c8029558b6fa98797d3f3a4cc1,True
g565_expand_002994,982f648813f8357ef77fc9dec339c98d7315444b2eff8cb14b9a9bb767a20cc9,train,room-40-32-8,room,32,1000,0.026380873866446827,,81fd9752b406bc567b72d22846c6720c24ee9d5a4c186f373f8729fcf70493aa,02f0eccb6be88111b0ce75b5ab7d722d05f9f3c229b68ac7634262c5719a45ea,True
g565_expand_002995,9836dd899eece2c7f59ff297d4013725f4fb8c9af6c55a1b972810a43e85f95e,validation,g565-synth-checker-a-40,checker,64,2000,0.05055292259083728,,26509aca7c80f74cec95ca5cf3142ba346e7c08ccc831060b4108f7a9f5d54ae,ae1d14bae39429cfa431a20d6f68db8d75f5ddd3cf489bad62e4d62b65cd85db,True
g565_expand_002996,983a31a0b354a11f6ee7a6c627e3ebba0e2b4686697ba14c1afe57ca5564909a,validation,g565-synth-bridge-a-40,narrow_bridge,16,2000,0.01288244766505636,,1360b6d9fa25b30ea2c4f0f03584c180352b00755515546b93999e54873ee557,5f4c4e4e84f761b779ccbe1d7a69f6c42cd3472748540a5898baa2a2fed39215,True
g565_expand_002997,9840d2eacb24cb4eb7d22a5845248be7484be557e31a68bdc041a32a03b3627a,train,room-40-32-8,room,96,1000,0.07914262159934048,,81fd9752b406bc567b72d22846c6720c24ee9d5a4c186f373f8729fcf70493aa,b55c92ff092b2f503bad4d3835ed54958e813aea2f524fe71b278d3355a677a4,True
g565_expand_002998,984e6caf69e15b1a581ea513db3a196a82f12d391c988db40c25fda8b8de24d9,heldout,g559-synth-string-40,irregular_bottleneck,16,500,0.04030226700251889,,fb119aacaf305ebcce9e07dd0659ab15f993a9486d1697355aeabc66dac86ab0,914515242ba6bc3ef6f37cf3e9abba3d48c2c33a0c52ab8dcd0edc40ba0d8da4,True
g565_expand_002999,9868f84cb855eb80a7d35dc4b658c3fab8ac67f2fdd47a4a6f537769a38f6a8a,train,g559-synth-city-boston-32,city,32,1000,0.039850560398505604,,913cd60123dcc70877c92842394a55e2f5c7749cebdc1748188776fd5714327d,efe6357855dcc38256eb12def63af70558317e589b268cd2e3fbe64e7ef6be29,True
g565_expand_003000,986b81ff19fc7214784759d9e156355e0d4f4768e3fe5179777f9b2f3a27d9b3,train,g565-synth-islands-b-48,islands,256,1000,0.1671018276762402,,36ab2d3cfc757150f5880f27d361055796ed3233bb68111a5a7ee08bd26424b1,7cab8187f9b142306c5167705ed31c6b95e89e183c4ea7775056ed451a90fcd4,True
g565_expand_003001,986d164246dc886f55ad68a0c6a7eb24fb23bc6474188f546afb94328d6f6210,validation,g565-synth-labyrinth-b-48,labyrinth,256,1000,0.17273954116059378,,2e481e3f0fa8202b1775f196b93a60929e04ab9a4a9a11fbe7a3507696f9d559,d6833ae084903b62130085edf76ce04d9b70124b24d797868e0331a416896053,True
g565_expand_003002,9873b44562142f6beba8d82e05d2b31b3f2c4b24592d7ac4642505c34a3984cd,validation,g559-synth-city-berlin-32,city,128,500,0.1610062893081761,,6c5e61c0c3a3dd7fa4b0b1dce70e9ad0b8a0cd1517c854bf0f707b66ca835f1a,e2a58d4a9bfe7278ff7b8f66b0c0dcca026c0ff0657c4f295cdbf50c2958ad76,True
g565_expand_003003,9879f3a825932458bf43422eccfcf665194a4fef1631ca1df5ce32dc57fd1870,heldout,g559-synth-warehouse-b-36,warehouse,256,5000,0.35555555555555557,,55f3b8abd889abf71aea1f354e70e49f8907e4bdfd6c513d1f9978c6b1ffcc8f,193dc20f700932eb81406f094978b655da23dc67f6320d37b97489889c736989,True
g565_expand_003004,9897266dba2afd1fcf79f946a47c322eefe7bd3f307eb5bc1c7cc38525ff1f3a,train,g565-synth-islands-a-40,islands,128,500,0.10500410172272355,,90f9e63a714a9c77f016ba6bef0fca1d99625262e205a119e085e8f01814ce5c,80058c778cbb405c31705ca65d8b7a6303e34edc7b0b805542942f52fc0ecea1,True
g565_expand_003005,98b0d848679e358f17f0aedff90cc9ed310acc382ebc21a4ee6591fcbdffcbed,train,empty-8-8,empty,64,500,1.0,,8f1b5495421b4c544ca84a45b0a41cf17e44c1a5aa9241c784bfe8478dbe79b5,8e2da43e7ecaecebbce191fd292afbe23b0b7b3f12f6c9c6bd66fbfde2fbc48b,True
g565_expand_003006,98b1c1b4f9339553cb716eab63add013471ca22fdb1a526fdcbe74e3c5a0dcf8,heldout,g559-synth-string-40,irregular_bottleneck,128,500,0.3224181360201511,,fb119aacaf305ebcce9e07dd0659ab15f993a9486d1697355aeabc66dac86ab0,6e423c0e9dcf15a089d0e4377f1e336c0a2c60f66e0529afca2bad49369e55de,True
g565_expand_003007,98b9007e7b21a65daa7bb0ff2d2e29594493b9aba3a79b66249876f79e55910e,train,g565-synth-bridge-b-48,narrow_bridge,96,5000,0.06382978723404255,,ac0ac3c7a7710cf6739e0cecede719d9fb3ad6694f2bbcc75f816905984085f7,6f6e30ba426c6ccdcd135fd08fec81148148d7cad3995c4e7afa291f637a7bdf,True
g565_expand_003008,98be3cfecfa1844eded44231539f53aeddfdd3ef53aed28186c9a106d53f7e60,train,g559-synth-loop-chain-36,irregular_bottleneck,64,2000,0.1725067385444744,,705cdf48a35a0295bf5a8e5af285b169482d88764daa4b987519558109fa0dc3,1a346ab34e7debd81fc22e4385bb92ac43c3005c50953af523bf3f44be882f76,True
g565_expand_003009,98bfa0b73614cbabd70d7cebc6a3e6534f2b9f4ece9db308e0e10803407eb351,validation,g559-synth-city-berlin-32,city,128,500,0.1610062893081761,,6c5e61c0c3a3dd7fa4b0b1dce70e9ad0b8a0cd1517c854bf0f707b66ca835f1a,106feab8b0c71f30e9b313ff65715653c3738c3357ad10ef2f106aec17232fdb,True
g565_expand_003010,98d46e7be5ac97312a67ed45a23ea1fa48c2e45c3f06d45c912b7f57bff9bac6,validation,maze-32-32-2,maze,64,2000,0.0960960960960961,,5254a343a7522f22640390a6fa1428d1f6ca6c9523a15c311ab0b8a3c275d855,08deb6b6dae5d7d618bb5845988ced646026532ee23774cb613bd11ff852cce2,True
g565_expand_003011,98d5089e26dbb36f5eb6cf2bed0793d95b46d85e64dfeb97bb3e1089e2aa00ae,train,g565-synth-corridor-grid-b-52,corridor_grid,96,1000,0.05324459234608985,,9fb02aaf51b3a262608e5e6c231308cc444d984bbb38a794b0864c664b4d7cd5,2a43af3bd5133e180be4bac3433cd50163c6ab41c38890667ac794025d3cc839,True
g565_expand_003012,98d6554b250be82c0234ff2866a48da66e438f881a9b9509084fa2fa393d15d4,validation,g559-synth-city-berlin-32,city,128,500,0.1610062893081761,,6c5e61c0c3a3dd7fa4b0b1dce70e9ad0b8a0cd1517c854bf0f707b66ca835f1a,5ef85f19e2b7cefff9996f3df4bcf09e9f34cf1d2725adbbf011e65176506336,True
g565_expand_003013,98df2b2ae6a5be66f6fbff9ca55003f2f0f1d83c688c44a40fda1e59df5463a3,validation,g565-synth-bridge-a-40,narrow_bridge,128,2000,0.10305958132045089,,1360b6d9fa25b30ea2c4f0f03584c180352b00755515546b93999e54873ee557,1297a65023aa23df133cd72b14f6879607b4d0b9220fcda583f9741def290a87,True
g565_expand_003014,98e9785f63a758b6e4912f6891ff62a5a89e648c3b8a4f05584641ee44ea5025,train,g559-synth-connector-32,irregular_bottleneck,16,500,0.04610951008645533,,f8c0bbf70e0153a3e8c79747ca8d5272633b79baddd59cc9c40ddc4b440d41a1,207f0278d1e4f6684d8a7ff72a07ffa47cb8aa678ae6cd8754d57d05fa935104,True
g565_expand_003015,98eda7164b05899af742f51e1c0caaaba04e09d404556976f6b2e82cd77bb2ed,train,g559-synth-tunnel-38,irregular_bottleneck,256,5000,0.6649350649350649,,457bd56b8871e489dbd82a0563cc4509b2ab2ac2cc3d21ee44f9fc87add3bc4f,35ddacc73c896e2ff148a2efd01d37036661dca4dcab7bc047da01a3385f23a8,True
g565_expand_003016,98f2eb1dcc64e3e9df0e9cf7339e82f6c5670923dafc844e274e76b799e1fc1b,train,g559-synth-game-lak-32,game,96,5000,0.12090680100755667,,3d8211e6194a40724c7ffe8c552d48777ac9d2b767bf94623ae9f0c376a447f4,41ae17211e4c50dc26f9e93e53408ebb825c0fd9ac08d23dba733c68ed8eafad,True
g565_expand_003017,98f95b8595c57e517dca9d98bd5ce6340e50640647f2bf1017584ebc959afcb6,validation,g559-synth-city-berlin-32,city,16,500,0.02012578616352201,,6c5e61c0c3a3dd7fa4b0b1dce70e9ad0b8a0cd1517c854bf0f707b66ca835f1a,714d8728f0b2060dfa3092fcf4f1ed9e58a63f37b478b12942525dc1b80ae170,True
g565_expand_003018,9904361ae2feab663d9d73165bf92b356a34c393e205bce91f5425903ec3b567,train,g565-synth-corridor-grid-a-44,corridor_grid,64,500,0.04202232435981615,,ce36d17888bcdc152e606a597b545bc904d0dcc4dcee101ae8b6fdf9e1401ac0,ef610e9b7393c39d7f93bbec617481f9771cb4b3d024a04ec730c1532cce7fe1,True
g565_expand_003019,990a856f175baa98c4a6876a732f5e0a4ec632b3930979615bf19833399e6f30,train,g565-synth-islands-a-40,islands,128,500,0.10500410172272355,,90f9e63a714a9c77f016ba6bef0fca1d99625262e205a119e085e8f01814ce5c,47664a57337afcc1bcbad067bb716013b2917f6d8ce11508b8fe750265ef320b,True
g565_expand_003020,990e7ce4991c510c62f35effc5c03e6ea0cf641d87e0c8a2b2d8a546a75b36bb,train,g559-synth-connector-32,irregular_bottleneck,64,500,0.1844380403458213,,f8c0bbf70e0153a3e8c79747ca8d5272633b79baddd59cc9c40ddc4b440d41a1,095f7fddc67b5d45fbbbc23b4f49530af6417c8f1b30a56fd1a52284608ba53f,True
g565_expand_003021,99149829a27e01ec331fc1f83adec27a32437e940406e230e50ec1277249e0e7,train,g565-synth-corridor-grid-b-52,corridor_grid,96,1000,0.05324459234608985,,9fb02aaf51b3a262608e5e6c231308cc444d984bbb38a794b0864c664b4d7cd5,a65736a7b1007af2883078c0b5dddb877fded41480c09f418d4a457d2b8543f4,True
g565_expand_003022,991a199c456446d697ab4626881efc82615287cc20deb128e67eae949ed9cea3,train,g559-synth-corners-34,irregular_bottleneck,96,1000,0.2659279778393352,,50f00a33e4a714768d7f920af2f89b5ed061c6d2533634dd8ca17400a0273e3d,553c601491bb2609b1ec68f52d4dc04be21d3338cb75b7c84ca4d4d495cec72f,True
g565_expand_003023,9928a16409cce0a86303e3d0ec90f8df4607ec9c6f9a70ce15c1f748e98c37fb,validation,random-32-32-20,random,256,1000,0.3125763125763126,,726bdb48f5e308daa9df7017c3497369e61e39c16da3ed88a77a4665c29a4557,1288e8e2e030e3e9ae5b28812988c5c86dc1d5f50793dbb0ae62ed03d03b4a02,True
g565_expand_003024,9935512ffdef94c9f749269b510697f4489cbffed8fc3238d80a700bd8e44bf1,train,random-32-32-10,random,64,500,0.06941431670281996,,7f11aca3d4470c8f10b48705de9f56ab611bcbc595c5175215bbcc2b3e3aff83,d68658218d73f3e72139a067dbef13052c355e49dc43687700e87ee436c0c712,True
g565_expand_003025,9935d3e0e3e6912e396bea93030d8195d9c14e859f199d02ab404f4efff65fb5,validation,g559-synth-warehouse-a-32,warehouse,16,2000,0.025,,7ef6c3d699f085e83aae4a74af4d3a80e228e2acd4a8d94abfbc6ba844e7a611,9a4abf72ca533bbba319fd46ce7fc7bb5387267f2835c0896f5c7015198403be,True
g565_expand_003026,9954231e48a4afdce347b0b3c5fa8cf5f60db966c5fe0abe62ff36f4033ca937,validation,random-32-32-20,random,256,1000,0.3125763125763126,,726bdb48f5e308daa9df7017c3497369e61e39c16da3ed88a77a4665c29a4557,e10e4ed851d7cff8312eebaf6fc17e1f0034ab72b6795190363d29299528f9a3,True
g565_expand_003027,998a20a3e5229f15ef6cb3a774fc30b11269519b71f8fead40646c1309838d5f,validation,g559-synth-game-den-32,game,64,2000,0.08163265306122448,,a239412a61015e89d0a73526ad7fa1e554931ce6416e2a2e037c8552a5438927,02ec4b0fd76f27376bd4e67052613300b61619620205cf68bc0c0faf5e9f0011,True
g565_expand_003028,9992d7872a9c78682bc9484b6bfc0bbd1666ba00b288490d9a2201cabe73ec2b,train,g565-synth-corridor-grid-b-52,corridor_grid,96,1000,0.05324459234608985,,9fb02aaf51b3a262608e5e6c231308cc444d984bbb38a794b0864c664b4d7cd5,851d4933c7d71fb102a8266dd5a0fd8b70ee7035943bec931d1559c0a024e373,True
g565_expand_003029,999f48ac43cc59f271f3cb0203bad4ed17d68273f0ab71cbbfe23689e67eab92,validation,g565-synth-hub-spoke-b-52,hub_spoke,256,5000,0.14414414414414414,,7a7f8c801eaa7e5d351183abb5d137fcdc1491a55b998cfa22a846e56caa3720,d1489c7613157595cb6c2e30e1d3b38a6b9884d86a3fbe2e32c1e2f88761a5e2,True
g565_expand_003030,99a729e7e91a743b02480f79827827048fce77ba2f8f7a989a5f605c2579e00f,train,g559-synth-connector-32,irregular_bottleneck,128,500,0.3688760806916426,,f8c0bbf70e0153a3e8c79747ca8d5272633b79baddd59cc9c40ddc4b440d41a1,810a0e38108ada061c0159983793e71a7c0021cf455b4b5570fb48cadca76154,True
g565_expand_003031,99c7fde6990cc1bc55c4835409627b7ca7dfac4cd4f99f64b62ebfdae7a68810,train,random-8-8-20,random,32,5000,0.6274509803921569,,2185f788d0e510a82194855d7ac44ffd2ef0c59ad334345e4dd6a29c52a569cc,0a71c656f44aa545bf4a51dc93830f01476ce9f19fd24e752e2b22b45b6e2b30,True
g565_expand_003032,99d1b639af8c7dfe02aeaed56bf6159f335847633f6297a1ff771cb246476fd5,train,g565-synth-hub-spoke-a-44,hub_spoke,128,2000,0.0840446487196323,,0834f09d29cc36f5f4d9f047f0d96e961da4932a66c304bcab5178f164bf3d01,369285b8ba9ab76c2a709a5ca4ee698ce485a5e8f294bbc724786a0fa2e1f4ea,True
g565_expand_003033,99ea7d1458bc7a85ce9449be9dfa969409908f2a765668f28f18414b8754719e,heldout,g559-synth-warehouse-b-36,warehouse,96,5000,0.13333333333333333,,55f3b8abd889abf71aea1f354e70e49f8907e4bdfd6c513d1f9978c6b1ffcc8f,5b2a97ca168a62787f2add650c1561f4c0bdcd4a27bb6dc09f1f0ec3874c88b7,True
