plan_row_id,replay_phase,context_id,g561_instance_uid,g561_evaluation_uid,g561_identity_digest,g561_scenario_sha256,g561_physical_map_sha256,map,map_family,agents,agent_count,seed,budget_ms,nominal_budget_ms,short_budget_ms,base_time_limit_sec,ltm_max_iterations,horizon_id,role,candidate_id,theta_id,materialized_method,generated_theta_uid,sampling_policy,model_path,expected_updateparams_fingerprint,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready,theta_alpha_cong_commit_progress,theta_alpha_cong_commit_nonprogress,theta_alpha_cong_block,theta_alpha_cong_wait_progress,theta_alpha_cong_wait_nonprogress,theta_alpha_flow_commit_progress,theta_alpha_flow_wait_progress,theta_rho_cong_decay,theta_rho_flow_decay,theta_lambda_cong,theta_lambda_flow,theta_flow_shield_beta,theta_max_flow_shield,theta_min_edge_cost,theta_max_edge_cost,theta_goal_projection_mode_flow_shield,theta_goal_projection_mode_agent_progress,theta_goal_projection_mode_none
g561_replay_0000443,architecture_replay,d5e5516eae8d6fb8dbbbc224a0c156fd3aa43db674e5044c8737515bc4907930,d5e5516eae8d6fb8dbbbc224a0c156fd3aa43db674e5044c8737515bc4907930,54e5e709bdb74872ab3b632b0dbff17aa6c0babe7594c1b0c8110e5160fa0af5,3d4eadeaebfd1d14f00906c4ffcf6016468f5a8891e9d7ea0972ee4846f2d85f,d3760357af7dedf28d7615ec205a12d19f9ae770a6b30282a7345ffaefb49d88,607596453e50c4c6c22aa062bb9ca1c0ce16c913d5e94594b9a199ca29c3569c,maze-32-32-4,maze,96,96,9143,500,500,500,0.5,2,g561_replay_maze_a96_b500_i2,generated_theta::g561_f1_scalar_conservative_actor_7f43b8b2e1f3,g561_f1_scalar_conservative_actor_7f43b8b2e1f3,g561_f1_scalar_conservative_actor_7f43b8b2e1f3,g561_f1_scalar_conservative_actor_7f43b8b2e1f3,de09d8bcb860f339eec7c03feaae01b7de180cec22db1123f1b963399498aead,F1_scalar_conservative_actor,artifacts/models/gcst/g561_f1_scalar_conservative_actor_seed561.pt,alpha_commit=1.1580134630203247|alpha_block=1.3265676498413086|alpha_wait_spillover=0.7500070929527283|rho_decay=0.9500418305397034|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.2499531507492065|alpha_cong_commit_nonprogress=1.1580134630203247|alpha_cong_block=1.3265676498413086|alpha_cong_wait_progress=0.7500781416893005|alpha_cong_wait_nonprogress=0.7500070929527283|alpha_flow_commit_progress=0.8015535473823547|alpha_flow_wait_progress=1.0325170755386353|rho_cong_decay=0.9500418305397034|rho_flow_decay=1.0|lambda_cong=0.9302897453308105|lambda_flow=0.6500158309936523|min_edge_cost=1.0|max_edge_cost=10.7931489944458|goal_projection_mode=flow_shield|flow_shield_beta=0.5741034746170044|max_flow_shield=1.2314910888671875,False,False,False,False,False,1.2499531507492065,1.1580134630203247,1.3265676498413086,0.7500781416893005,0.7500070929527283,0.8015535473823547,1.0325170755386353,0.9500418305397034,1.0,0.9302897453308105,0.6500158309936523,0.5741034746170044,1.2314910888671875,1.0,10.7931489944458,1,0,0
g561_replay_0000444,architecture_replay,37132c431fab2d400f25f66884777d54738e8d5bb5ac3c43e4f3fae8d62c90e2,37132c431fab2d400f25f66884777d54738e8d5bb5ac3c43e4f3fae8d62c90e2,12562541385c18809c4b6a727a74eff48d0067e123cf895b2279ada4fff7f74e,0ea7a8660c670105ddc6c87164d86d2bb793f27eae927cdf65742d81a93cd6b3,ba4c993c26942e27e0000f4aec786fa67430dd458055a82ca08e57a6d5bc2cce,5fe4a260f140f2fb23f3f325ea0287ff7e2c0b029b21fd35449dff9c0c90beed,warehouse-10-20-10-2-1,warehouse,96,96,9144,500,500,500,0.5,2,g561_replay_warehouse_a96_b500_i2,generated_theta::g561_f1_scalar_conservative_actor_be143518dd09,g561_f1_scalar_conservative_actor_be143518dd09,g561_f1_scalar_conservative_actor_be143518dd09,g561_f1_scalar_conservative_actor_be143518dd09,55f2f71f83da88626ae42cc66297a20b75a3301ff9731e0cfefc1c326e45c1ca,F1_scalar_conservative_actor,artifacts/models/gcst/g561_f1_scalar_conservative_actor_seed561.pt,alpha_commit=1.1580151319503784|alpha_block=1.3264943361282349|alpha_wait_spillover=0.7500068545341492|rho_decay=0.9500418305397034|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.2499566078186035|alpha_cong_commit_nonprogress=1.1580151319503784|alpha_cong_block=1.3264943361282349|alpha_cong_wait_progress=0.750079870223999|alpha_cong_wait_nonprogress=0.7500068545341492|alpha_flow_commit_progress=0.801568865776062|alpha_flow_wait_progress=1.0325204133987427|rho_cong_decay=0.9500418305397034|rho_flow_decay=1.0|lambda_cong=0.9302966594696045|lambda_flow=0.650016188621521|min_edge_cost=1.0|max_edge_cost=10.793148040771484|goal_projection_mode=flow_shield|flow_shield_beta=0.5741033554077148|max_flow_shield=1.2314910888671875,False,False,False,False,False,1.2499566078186035,1.1580151319503784,1.3264943361282349,0.750079870223999,0.7500068545341492,0.801568865776062,1.0325204133987427,0.9500418305397034,1.0,0.9302966594696045,0.650016188621521,0.5741033554077148,1.2314910888671875,1.0,10.793148040771484,1,0,0
g561_replay_0000445,architecture_replay,1d908a82fc65cdaabfec44f5c8ba0aa16cd9799023edf708abc1337001ce56e9,1d908a82fc65cdaabfec44f5c8ba0aa16cd9799023edf708abc1337001ce56e9,d4aab532d1d4200b5e89fc862612aa6477ac4652a5eb5a43cbdb94ee811c0295,16be6a061b8ef91a93225f75f8b22866f90c07721e3d5e9d13a748976d8db14b,c0f49e623c59f762fdafc9ccc44a648e602a0af8b76d34f699599800fc6a034c,726bdb48f5e308daa9df7017c3497369e61e39c16da3ed88a77a4665c29a4557,random-32-32-20,random,32,32,9145,1000,1000,1000,1.0,3,g561_replay_random_a32_b1000_i3,generated_theta::g561_f1_scalar_conservative_actor_be7e2b684562,g561_f1_scalar_conservative_actor_be7e2b684562,g561_f1_scalar_conservative_actor_be7e2b684562,g561_f1_scalar_conservative_actor_be7e2b684562,06e94f8964d2b3d2d21bf7352f5d991a93d03507683da442cda42a626a573e1a,F1_scalar_conservative_actor,artifacts/models/gcst/g561_f1_scalar_conservative_actor_seed561.pt,alpha_commit=1.158014178276062|alpha_block=1.328128695487976|alpha_wait_spillover=0.7500108480453491|rho_decay=0.9500415325164795|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.2499440908432007|alpha_cong_commit_nonprogress=1.158014178276062|alpha_cong_block=1.328128695487976|alpha_cong_wait_progress=0.7500722408294678|alpha_cong_wait_nonprogress=0.7500108480453491|alpha_flow_commit_progress=0.8013538122177124|alpha_flow_wait_progress=1.0325089693069458|rho_cong_decay=0.9500415325164795|rho_flow_decay=1.0|lambda_cong=0.9304474592208862|lambda_flow=0.6500146985054016|min_edge_cost=1.0|max_edge_cost=10.79312515258789|goal_projection_mode=flow_shield|flow_shield_beta=0.5741068720817566|max_flow_shield=1.2315044403076172,False,False,False,False,False,1.2499440908432007,1.158014178276062,1.328128695487976,0.7500722408294678,0.7500108480453491,0.8013538122177124,1.0325089693069458,0.9500415325164795,1.0,0.9304474592208862,0.6500146985054016,0.5741068720817566,1.2315044403076172,1.0,10.79312515258789,1,0,0
g561_replay_0000446,architecture_replay,87ca5a46e3c7566ed024918bc8be2abe7b7ef583591b8f1ae0d9f01ebc06f553,87ca5a46e3c7566ed024918bc8be2abe7b7ef583591b8f1ae0d9f01ebc06f553,df25706df89bc6fdbb044e104df4006c1bc2fc1a1ae9969a575ec713c931b8be,7bde10f8568487208ead32d33a7754166c8d27cdbd87db7ccc86cffe49843334,88d8f077cae6a07ce7fb485ab527afb38292eaebddf8c83d93280ea6c6a350df,607596453e50c4c6c22aa062bb9ca1c0ce16c913d5e94594b9a199ca29c3569c,maze-32-32-4,maze,32,32,9146,1000,1000,1000,1.0,3,g561_replay_maze_a32_b1000_i3,generated_theta::g561_f1_scalar_conservative_actor_d4530f05bbff,g561_f1_scalar_conservative_actor_d4530f05bbff,g561_f1_scalar_conservative_actor_d4530f05bbff,g561_f1_scalar_conservative_actor_d4530f05bbff,1dea4fd049ee0b48132b50c235937a447cbbfc9651884ed99e265409fc1f48d0,F1_scalar_conservative_actor,artifacts/models/gcst/g561_f1_scalar_conservative_actor_seed561.pt,alpha_commit=1.158014178276062|alpha_block=1.3281316757202148|alpha_wait_spillover=0.7500108480453491|rho_decay=0.9500415325164795|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.2499439716339111|alpha_cong_commit_nonprogress=1.158014178276062|alpha_cong_block=1.3281316757202148|alpha_cong_wait_progress=0.750072181224823|alpha_cong_wait_nonprogress=0.7500108480453491|alpha_flow_commit_progress=0.8013532757759094|alpha_flow_wait_progress=1.0325088500976562|rho_cong_decay=0.9500415325164795|rho_flow_decay=1.0|lambda_cong=0.9304471015930176|lambda_flow=0.6500146985054016|min_edge_cost=1.0|max_edge_cost=10.79312515258789|goal_projection_mode=flow_shield|flow_shield_beta=0.5741068720817566|max_flow_shield=1.2315044403076172,False,False,False,False,False,1.2499439716339111,1.158014178276062,1.3281316757202148,0.750072181224823,0.7500108480453491,0.8013532757759094,1.0325088500976562,0.9500415325164795,1.0,0.9304471015930176,0.6500146985054016,0.5741068720817566,1.2315044403076172,1.0,10.79312515258789,1,0,0
g561_replay_0000447,architecture_replay,a42af6fd31f7702397bb4b408574aa004972fb867a6b772279a6890d78621bfe,a42af6fd31f7702397bb4b408574aa004972fb867a6b772279a6890d78621bfe,af428070f44705ce01c1079af0392e2443196fb2a1b3e27ee78183baba9c50d8,8b336d507f584580cba3126b2b0c13c8544dd9eae8ab21fb7023e670db2824b5,578dab318e1326030b9b539ff1c1cc32e82416bf91d94fe70e1cd57ce0cbe48e,5fe4a260f140f2fb23f3f325ea0287ff7e2c0b029b21fd35449dff9c0c90beed,warehouse-10-20-10-2-1,warehouse,32,32,9147,1000,1000,1000,1.0,3,g561_replay_warehouse_a32_b1000_i3,generated_theta::g561_f1_scalar_conservative_actor_4475f2d98fa5,g561_f1_scalar_conservative_actor_4475f2d98fa5,g561_f1_scalar_conservative_actor_4475f2d98fa5,g561_f1_scalar_conservative_actor_4475f2d98fa5,427ae17450e8a5380c0a31ae6396b92bc9526b458b40aac2beb05b0f2790e39c,F1_scalar_conservative_actor,artifacts/models/gcst/g561_f1_scalar_conservative_actor_seed561.pt,alpha_commit=1.1580156087875366|alpha_block=1.3280612230300903|alpha_wait_spillover=0.75001060962677|rho_decay=0.9500415325164795|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.2499473094940186|alpha_cong_commit_nonprogress=1.1580156087875366|alpha_cong_block=1.3280612230300903|alpha_cong_wait_progress=0.7500736713409424|alpha_cong_wait_nonprogress=0.75001060962677|alpha_flow_commit_progress=0.8013665676116943|alpha_flow_wait_progress=1.0325125455856323|rho_cong_decay=0.9500415325164795|rho_flow_decay=1.0|lambda_cong=0.930454432964325|lambda_flow=0.6500149965286255|min_edge_cost=1.0|max_edge_cost=10.793124198913574|goal_projection_mode=flow_shield|flow_shield_beta=0.5741068124771118|max_flow_shield=1.2315046787261963,False,False,False,False,False,1.2499473094940186,1.1580156087875366,1.3280612230300903,0.7500736713409424,0.75001060962677,0.8013665676116943,1.0325125455856323,0.9500415325164795,1.0,0.930454432964325,0.6500149965286255,0.5741068124771118,1.2315046787261963,1.0,10.793124198913574,1,0,0
g561_replay_0000448,architecture_replay,c5b7f008feed004974c2fbbe285660050c51d01d8663a63877f658c2c531abca,c5b7f008feed004974c2fbbe285660050c51d01d8663a63877f658c2c531abca,4fabf737247ba1a55e1a0aceb9a113e09817dfbeeb83d1637037c46518903ac7,16eb317237277443a580f2652b49c62b191198dfc6463a56dcdae70ff37b421b,1ce915c72c8886de92fdd7ea487715b307a8d51b80e347bb8823c42de443abf1,726bdb48f5e308daa9df7017c3497369e61e39c16da3ed88a77a4665c29a4557,random-32-32-20,random,64,64,9148,1000,1000,1000,1.0,3,g561_replay_random_a64_b1000_i3,generated_theta::g561_f1_scalar_conservative_actor_22eed20d3e7b,g561_f1_scalar_conservative_actor_22eed20d3e7b,g561_f1_scalar_conservative_actor_22eed20d3e7b,g561_f1_scalar_conservative_actor_22eed20d3e7b,f2d597990c2bbce20e33ba2ba881099128a0d0f7634db1264863517c4e8e149a,F1_scalar_conservative_actor,artifacts/models/gcst/g561_f1_scalar_conservative_actor_seed561.pt,alpha_commit=1.1580148935317993|alpha_block=1.3269304037094116|alpha_wait_spillover=0.7500095367431641|rho_decay=0.950041651725769|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.249949336051941|alpha_cong_commit_nonprogress=1.1580148935317993|alpha_cong_block=1.3269304037094116|alpha_cong_wait_progress=0.7500752210617065|alpha_cong_wait_nonprogress=0.7500095367431641|alpha_flow_commit_progress=0.8014578819274902|alpha_flow_wait_progress=1.0325284004211426|rho_cong_decay=0.950041651725769|rho_flow_decay=1.0|lambda_cong=0.9303713440895081|lambda_flow=0.6500155925750732|min_edge_cost=1.0|max_edge_cost=10.793135643005371|goal_projection_mode=flow_shield|flow_shield_beta=0.5741053819656372|max_flow_shield=1.231497883796692,False,False,False,False,False,1.249949336051941,1.1580148935317993,1.3269304037094116,0.7500752210617065,0.7500095367431641,0.8014578819274902,1.0325284004211426,0.950041651725769,1.0,0.9303713440895081,0.6500155925750732,0.5741053819656372,1.231497883796692,1.0,10.793135643005371,1,0,0
g561_replay_0000449,architecture_replay,681169013d3842d1c1478c3e8c80c434d78f455d49efceb96c4671544c059eae,681169013d3842d1c1478c3e8c80c434d78f455d49efceb96c4671544c059eae,4aeb855f07fb8544b3eae0e0b89db8b20a8948a8b931d6398faf60b03a4a523f,041e1a24dde06ddedef412c7e7908e67478baf1a24d7a50e28827f275bce0c9f,41d0dbe615bd8298512bdc13e737cff010292b3941401dc6bb90f9cbc5747b76,607596453e50c4c6c22aa062bb9ca1c0ce16c913d5e94594b9a199ca29c3569c,maze-32-32-4,maze,64,64,9149,1000,1000,1000,1.0,3,g561_replay_maze_a64_b1000_i3,generated_theta::g561_f1_scalar_conservative_actor_6ecc833abc45,g561_f1_scalar_conservative_actor_6ecc833abc45,g561_f1_scalar_conservative_actor_6ecc833abc45,g561_f1_scalar_conservative_actor_6ecc833abc45,94b080f2cf1c5d94d57b9784e514997e05d3dbd605e7de319bdcb220fe3cd7f2,F1_scalar_conservative_actor,artifacts/models/gcst/g561_f1_scalar_conservative_actor_seed561.pt,alpha_commit=1.1580148935317993|alpha_block=1.3269333839416504|alpha_wait_spillover=0.7500095367431641|rho_decay=0.950041651725769|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.2499492168426514|alpha_cong_commit_nonprogress=1.1580148935317993|alpha_cong_block=1.3269333839416504|alpha_cong_wait_progress=0.7500751614570618|alpha_cong_wait_nonprogress=0.7500095367431641|alpha_flow_commit_progress=0.8014572858810425|alpha_flow_wait_progress=1.0325281620025635|rho_cong_decay=0.950041651725769|rho_flow_decay=1.0|lambda_cong=0.9303710460662842|lambda_flow=0.6500155925750732|min_edge_cost=1.0|max_edge_cost=10.793135643005371|goal_projection_mode=flow_shield|flow_shield_beta=0.5741053819656372|max_flow_shield=1.231497883796692,False,False,False,False,False,1.2499492168426514,1.1580148935317993,1.3269333839416504,0.7500751614570618,0.7500095367431641,0.8014572858810425,1.0325281620025635,0.950041651725769,1.0,0.9303710460662842,0.6500155925750732,0.5741053819656372,1.231497883796692,1.0,10.793135643005371,1,0,0
g561_replay_0000450,architecture_replay,fa90a4397c5e66418f9b39eecfd0819c9392bce53c46894c099f311426f49044,fa90a4397c5e66418f9b39eecfd0819c9392bce53c46894c099f311426f49044,4001a1dba104ae698c3fc70427b0d3dd9cae9d865a5634031afd88f3c17da6d2,a08a220943286cbfedf6d0e8515c6a2831026ded6d7ae2e9efa971d8f8c90b3d,d46131f017a17046ad0c9bd9324bfdc6fbbed6e078b94f4dfbb56fade2b5a1d7,5fe4a260f140f2fb23f3f325ea0287ff7e2c0b029b21fd35449dff9c0c90beed,warehouse-10-20-10-2-1,warehouse,64,64,9150,1000,1000,1000,1.0,3,g561_replay_warehouse_a64_b1000_i3,generated_theta::g561_f1_scalar_conservative_actor_c365f9f3962f,g561_f1_scalar_conservative_actor_c365f9f3962f,g561_f1_scalar_conservative_actor_c365f9f3962f,g561_f1_scalar_conservative_actor_c365f9f3962f,1eee826d6a14cc57329f1dd5cbd487390df75383306b40aaa2c9abfb51381d2e,F1_scalar_conservative_actor,artifacts/models/gcst/g561_f1_scalar_conservative_actor_seed561.pt,alpha_commit=1.1580164432525635|alpha_block=1.3268611431121826|alpha_wait_spillover=0.750009298324585|rho_decay=0.950041651725769|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.2499526739120483|alpha_cong_commit_nonprogress=1.1580164432525635|alpha_cong_block=1.3268611431121826|alpha_cong_wait_progress=0.7500767707824707|alpha_cong_wait_nonprogress=0.750009298324585|alpha_flow_commit_progress=0.8014718294143677|alpha_flow_wait_progress=1.0325318574905396|rho_cong_decay=0.950041651725769|rho_flow_decay=1.0|lambda_cong=0.9303780794143677|lambda_flow=0.6500158905982971|min_edge_cost=1.0|max_edge_cost=10.793134689331055|goal_projection_mode=flow_shield|flow_shield_beta=0.5741052627563477|max_flow_shield=1.2314980030059814,False,False,False,False,False,1.2499526739120483,1.1580164432525635,1.3268611431121826,0.7500767707824707,0.750009298324585,0.8014718294143677,1.0325318574905396,0.950041651725769,1.0,0.9303780794143677,0.6500158905982971,0.5741052627563477,1.2314980030059814,1.0,10.793134689331055,1,0,0
g561_replay_0000451,architecture_replay,1c9e49bcbf85368eb7c7fdee85b0600ec488d6a2ccd686168c0c0f98d32ffdff,1c9e49bcbf85368eb7c7fdee85b0600ec488d6a2ccd686168c0c0f98d32ffdff,428fb0a423e0bf682cc417280f8001eb1e828512722ef594e94c625b1411b60a,d933b41da38124573f2eccd32e860de459161779b4d20b0c62f64066b3f617c5,e933e90a19094362b7e49ae4fd4ab0bd6a24687800c07fc8e2d698c13977660e,726bdb48f5e308daa9df7017c3497369e61e39c16da3ed88a77a4665c29a4557,random-32-32-20,random,96,96,9151,1000,1000,1000,1.0,3,g561_replay_random_a96_b1000_i3,generated_theta::g561_f1_scalar_conservative_actor_9763f6cbfa73,g561_f1_scalar_conservative_actor_9763f6cbfa73,g561_f1_scalar_conservative_actor_9763f6cbfa73,g561_f1_scalar_conservative_actor_9763f6cbfa73,84a0f0b9deab95b9814809c2a9269747c5c85b9c888c82094ff08341a4c0701b,F1_scalar_conservative_actor,artifacts/models/gcst/g561_f1_scalar_conservative_actor_seed561.pt,alpha_commit=1.1580148935317993|alpha_block=1.3265252113342285|alpha_wait_spillover=0.7500090599060059|rho_decay=0.9500417113304138|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.2499510049819946|alpha_cong_commit_nonprogress=1.1580148935317993|alpha_cong_block=1.3265252113342285|alpha_cong_wait_progress=0.7500760555267334|alpha_cong_wait_nonprogress=0.7500090599060059|alpha_flow_commit_progress=0.8015040159225464|alpha_flow_wait_progress=1.032529354095459|rho_cong_decay=0.9500417113304138|rho_flow_decay=1.0|lambda_cong=0.9303349256515503|lambda_flow=0.6500158905982971|min_edge_cost=1.0|max_edge_cost=10.79314136505127|goal_projection_mode=flow_shield|flow_shield_beta=0.5741042494773865|max_flow_shield=1.2314943075180054,False,False,False,False,False,1.2499510049819946,1.1580148935317993,1.3265252113342285,0.7500760555267334,0.7500090599060059,0.8015040159225464,1.032529354095459,0.9500417113304138,1.0,0.9303349256515503,0.6500158905982971,0.5741042494773865,1.2314943075180054,1.0,10.79314136505127,1,0,0
g561_replay_0000452,architecture_replay,8b6c9e692d6fe77ef094ecc0f39d0cd7c3e8a91ae92a06915d1a12ffc47d984f,8b6c9e692d6fe77ef094ecc0f39d0cd7c3e8a91ae92a06915d1a12ffc47d984f,acbfc203d57552a1bce9287a882e57c0c12e421d2eef2d0028954ad0e0a81605,9560142a017e839b700e7543f4a949be085262952f7fcb6e1540006da61469d5,e7f1e9479b7f175d7a8f7ee5a2c3583a7736191731a3d97df147f25fd6a8054f,607596453e50c4c6c22aa062bb9ca1c0ce16c913d5e94594b9a199ca29c3569c,maze-32-32-4,maze,96,96,9152,1000,1000,1000,1.0,3,g561_replay_maze_a96_b1000_i3,generated_theta::g561_f1_scalar_conservative_actor_ca19832d413a,g561_f1_scalar_conservative_actor_ca19832d413a,g561_f1_scalar_conservative_actor_ca19832d413a,g561_f1_scalar_conservative_actor_ca19832d413a,f376309666adde5f9b92074197f26af5aba710412d35fe11ff7b4278e7102aae,F1_scalar_conservative_actor,artifacts/models/gcst/g561_f1_scalar_conservative_actor_seed561.pt,alpha_commit=1.1580148935317993|alpha_block=1.3265281915664673|alpha_wait_spillover=0.7500090599060059|rho_decay=0.9500417113304138|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.249950885772705|alpha_cong_commit_nonprogress=1.1580148935317993|alpha_cong_block=1.3265281915664673|alpha_cong_wait_progress=0.7500759959220886|alpha_cong_wait_nonprogress=0.7500090599060059|alpha_flow_commit_progress=0.8015033602714539|alpha_flow_wait_progress=1.032529354095459|rho_cong_decay=0.9500417113304138|rho_flow_decay=1.0|lambda_cong=0.9303346276283264|lambda_flow=0.6500158905982971|min_edge_cost=1.0|max_edge_cost=10.79314136505127|goal_projection_mode=flow_shield|flow_shield_beta=0.5741042494773865|max_flow_shield=1.2314943075180054,False,False,False,False,False,1.249950885772705,1.1580148935317993,1.3265281915664673,0.7500759959220886,0.7500090599060059,0.8015033602714539,1.032529354095459,0.9500417113304138,1.0,0.9303346276283264,0.6500158905982971,0.5741042494773865,1.2314943075180054,1.0,10.79314136505127,1,0,0
g561_replay_0000453,architecture_replay,9150040e55566c75819317cdd5300054518ee5648f15faa9a627614f51bd7070,9150040e55566c75819317cdd5300054518ee5648f15faa9a627614f51bd7070,2fe604dd3de2d1289d6c2c1b13d90df951f170bde5919e819899509b8465bef0,c15b5fa8f2147c460de3430af806467120f5c81d00f55d84cd131f5a95bd66ae,54d00a01c9e32e43f6ca88760cdd7b618101ded7376000abc6b093576d669816,5fe4a260f140f2fb23f3f325ea0287ff7e2c0b029b21fd35449dff9c0c90beed,warehouse-10-20-10-2-1,warehouse,96,96,9153,1000,1000,1000,1.0,3,g561_replay_warehouse_a96_b1000_i3,generated_theta::g561_f1_scalar_conservative_actor_c3181132703b,g561_f1_scalar_conservative_actor_c3181132703b,g561_f1_scalar_conservative_actor_c3181132703b,g561_f1_scalar_conservative_actor_c3181132703b,a53a92681d31188ff66f14d528dd98cc14fe99b96de9ac1908aacacfb1aa5128,F1_scalar_conservative_actor,artifacts/models/gcst/g561_f1_scalar_conservative_actor_seed561.pt,alpha_commit=1.1580164432525635|alpha_block=1.3264552354812622|alpha_wait_spillover=0.7500088214874268|rho_decay=0.9500417113304138|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.249954342842102|alpha_cong_commit_nonprogress=1.1580164432525635|alpha_cong_block=1.3264552354812622|alpha_cong_wait_progress=0.7500776648521423|alpha_cong_wait_nonprogress=0.7500088214874268|alpha_flow_commit_progress=0.8015183210372925|alpha_flow_wait_progress=1.032532811164856|rho_cong_decay=0.9500417113304138|rho_flow_decay=1.0|lambda_cong=0.9303416609764099|lambda_flow=0.650016188621521|min_edge_cost=1.0|max_edge_cost=10.793139457702637|goal_projection_mode=flow_shield|flow_shield_beta=0.5741040706634521|max_flow_shield=1.231494426727295,False,False,False,False,False,1.249954342842102,1.1580164432525635,1.3264552354812622,0.7500776648521423,0.7500088214874268,0.8015183210372925,1.032532811164856,0.9500417113304138,1.0,0.9303416609764099,0.650016188621521,0.5741040706634521,1.231494426727295,1.0,10.793139457702637,1,0,0
g561_replay_0000454,architecture_replay,998e93cc3e1e3d2d882fee196c42260cee7f41267414badf5e9b674c74d9b753,998e93cc3e1e3d2d882fee196c42260cee7f41267414badf5e9b674c74d9b753,8c5409801d297705f6f4ced06be135b13a26d38af8e8d5f1a471a8928002cb51,b35f681e4755210388c55695f94ca04addc414d605bcd593f956eb0554fa1ebe,972af3c09bfdbf19aca1945579ff515c389a0cf1ed90fae6bdf46f1095f58f28,726bdb48f5e308daa9df7017c3497369e61e39c16da3ed88a77a4665c29a4557,random-32-32-20,random,32,32,9154,2000,2000,2000,2.0,4,g561_replay_random_a32_b2000_i4,generated_theta::g561_f1_scalar_conservative_actor_39b6e32c29f1,g561_f1_scalar_conservative_actor_39b6e32c29f1,g561_f1_scalar_conservative_actor_39b6e32c29f1,g561_f1_scalar_conservative_actor_39b6e32c29f1,a16787ae0d6bb938a468fa5bd51317ef60c4fb22ca2810f1161f6add553eb358,F1_scalar_conservative_actor,artifacts/models/gcst/g561_f1_scalar_conservative_actor_seed561.pt,alpha_commit=1.1580214500427246|alpha_block=1.3263521194458008|alpha_wait_spillover=0.7500180006027222|rho_decay=0.9500413537025452|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.2499372959136963|alpha_cong_commit_nonprogress=1.1580214500427246|alpha_cong_block=1.3263521194458008|alpha_cong_wait_progress=0.7500582933425903|alpha_cong_wait_nonprogress=0.7500180006027222|alpha_flow_commit_progress=0.8012298345565796|alpha_flow_wait_progress=1.0326430797576904|rho_cong_decay=0.9500413537025452|rho_flow_decay=1.0|lambda_cong=0.9306026697158813|lambda_flow=0.6500183343887329|min_edge_cost=1.0|max_edge_cost=10.79309368133545|goal_projection_mode=flow_shield|flow_shield_beta=0.5741077065467834|max_flow_shield=1.2315070629119873,False,False,False,False,False,1.2499372959136963,1.1580214500427246,1.3263521194458008,0.7500582933425903,0.7500180006027222,0.8012298345565796,1.0326430797576904,0.9500413537025452,1.0,0.9306026697158813,0.6500183343887329,0.5741077065467834,1.2315070629119873,1.0,10.79309368133545,1,0,0
