source_split,g567_evaluation_uid,g567_dataset_row_id,map,map_family,agents,candidate_count,safe_AB_candidate_count,joint_positive_AB_candidate_count,trained_A5_actor_result_available,trained_A5_delta_vs_additive,trained_A5_delta_vs_static_flow,g556_result,static_flow_result,additive_result,best_safe_AB_vs_additive_theta_id,best_safe_AB_vs_additive_variant_id,best_safe_AB_vs_additive_family,best_safe_AB_vs_additive_delta_vs_additive,best_safe_AB_vs_additive_relative_improvement_vs_additive,best_safe_AB_vs_static_flow_theta_id,best_safe_AB_vs_static_flow_variant_id,best_safe_AB_vs_static_flow_family,best_safe_AB_vs_static_flow_delta_vs_static_flow,best_safe_AB_vs_static_flow_relative_improvement_vs_static_flow,best_joint_positive_AB_theta_id,best_joint_positive_AB_variant_id,best_joint_positive_AB_family,best_joint_positive_AB_delta_vs_additive,best_joint_positive_AB_relative_improvement_vs_additive,best_candidate_ignoring_safety_theta_id,best_candidate_ignoring_safety_variant_id,best_candidate_ignoring_safety_family,best_candidate_ignoring_safety_delta_vs_additive,best_candidate_ignoring_safety_relative_improvement_vs_additive,map_source_type,official_scenario,primary_actor_seed,trained_A5_relative_improvement_vs_additive,trained_A5_relative_improvement_vs_static_flow,oracle_best_trained_seed_delta_vs_additive,oracle_best_trained_seed_relative_improvement_vs_additive,oracle_best_trained_seed_delta_vs_static_flow,oracle_best_trained_seed_relative_improvement_vs_static_flow
LABEL_TRAIN_candidate_pool,d1fb6c8d176096c87426ef2f13acc05953c0934e032acdc9bd419244612ac471,g567_gate3b_label_train_00898,g567-large-empty-128x128-a-v3,large_empty,2000,21.0,21.0,0.0,False,,,,,,g567_gate3b_label_train_g556_global_alpha_0p0_s566_74477f7e5f97,G556_GLOBAL_ALPHA_0p0,global_g556_anchor,-0.013253603999999974,,g567_gate3b_label_train_g556_global_alpha_0p0_s566_74477f7e5f97,G556_GLOBAL_ALPHA_0p0,global_g556_anchor,-0.01517094273999997,,,,,,,g567_gate3b_label_train_g556_global_alpha_0p0_s566_74477f7e5f97,G556_GLOBAL_ALPHA_0p0,global_g556_anchor,-0.013253603999999974,,,,,,,,,,
LABEL_TRAIN_candidate_pool,d21dfc766322542ae7a5302ec279d05cb496635ec8c0dfc48dafdaf9eb965ddd,g567_gate3b_calibration_00047,ht_chantry,game,128,21.0,21.0,0.0,False,,,,,,g567_gate3b_label_train_g556_global_alpha_1p5_s566_732ae71e8e90,G556_GLOBAL_ALPHA_1p5,global_g556_anchor,-0.03926641808999998,,g567_gate3b_label_train_g556_global_alpha_1p5_s566_732ae71e8e90,G556_GLOBAL_ALPHA_1p5,global_g556_anchor,-0.03165664713999994,,,,,,,g567_gate3b_label_train_g556_global_alpha_1p5_s566_732ae71e8e90,G556_GLOBAL_ALPHA_1p5,global_g556_anchor,-0.03926641808999998,,,,,,,,,,
LABEL_TRAIN_candidate_pool,d2506ca16453d7f0fa2f28cbb251693294a2fac2d2b3901d35a8fc37fa64f65a,g567_gate3b_label_train_00729,g567-large-room-128x128-a-v0,large_room,3000,21.0,21.0,0.0,False,,,,,,g567_gate3b_label_train_static_global_alpha_0p5_s566_2c6b199db0d8,STATIC_GLOBAL_ALPHA_0p5,global_static_anchor,-0.19377512272999997,,g567_gate3b_label_train_static_global_alpha_0p5_s566_2c6b199db0d8,STATIC_GLOBAL_ALPHA_0p5,global_static_anchor,0.009281974880000377,,,,,,,g567_gate3b_label_train_static_global_alpha_0p5_s566_2c6b199db0d8,STATIC_GLOBAL_ALPHA_0p5,global_static_anchor,-0.19377512272999997,,,,,,,,,,
LABEL_TRAIN_candidate_pool,d2768e8df4e5e87a013019bfb5a166b03f1298c5e77ecd948626ea1ed5e3bc22,g567_gate3b_label_train_00677,g567-large-room-128x128-a-v1,large_room,3000,21.0,21.0,0.0,False,,,,,,g567_gate3b_label_train_static_global_alpha_0p5_s566_99ea313814e0,STATIC_GLOBAL_ALPHA_0p5,global_static_anchor,0.004490398819999797,,g567_gate3b_label_train_static_global_alpha_0p5_s566_99ea313814e0,STATIC_GLOBAL_ALPHA_0p5,global_static_anchor,0.04681930084000019,,,,,,,g567_gate3b_label_train_static_global_alpha_0p5_s566_99ea313814e0,STATIC_GLOBAL_ALPHA_0p5,global_static_anchor,0.004490398819999797,,,,,,,,,,
LABEL_TRAIN_candidate_pool,d2c622c79f90fe8b1383db69961aac5583032caf87133cb5cddf429b6e284885,g567_gate3b_label_train_01489,g567-large-maze-192x128-a-v0,large_maze,2000,21.0,21.0,0.0,False,,,,,,g567_gate3b_label_train_g1_congestion_commit_block_only_alpha_1p5_s566_289000526451,G1_congestion_commit_block_ONLY_ALPHA_1p5,group,0.0,,g567_gate3b_label_train_g1_congestion_commit_block_only_alpha_1p5_s566_289000526451,G1_congestion_commit_block_ONLY_ALPHA_1p5,group,0.0,,,,,,,g567_gate3b_label_train_g1_congestion_commit_block_only_alpha_1p5_s566_289000526451,G1_congestion_commit_block_ONLY_ALPHA_1p5,group,0.0,,,,,,,,,,
LABEL_TRAIN_candidate_pool,d2df7cb5d817213363d6f60fbef63c834c2ce60c54c11b028ddd8aca609ff0bb,g567_gate3b_label_train_00363,warehouse_10_20_10_2_2,warehouse,48,21.0,21.0,0.0,False,,,,,,g567_gate3b_label_train_selected_actor_primary_30s_exact_s566_c83569e960a3,SELECTED_ACTOR_PRIMARY_30S_EXACT,actor_direct,-0.008246178600000098,,g567_gate3b_label_train_selected_actor_primary_30s_exact_s566_c83569e960a3,SELECTED_ACTOR_PRIMARY_30S_EXACT,actor_direct,-0.008246178600000098,,,,,,,g567_gate3b_label_train_selected_actor_primary_30s_exact_s566_c83569e960a3,SELECTED_ACTOR_PRIMARY_30S_EXACT,actor_direct,-0.008246178600000098,,,,,,,,,,
LABEL_TRAIN_candidate_pool,d360e29a397e46b42526cc08dc4b8f48f0fa2c6a5200a847b90965868b2debf1,g567_gate3b_label_train_00367,warehouse_10_20_10_2_2,warehouse,64,21.0,21.0,0.0,False,,,,,,g567_gate3b_label_train_g6_shield_bounds_only_alpha_0p5_s566_aaca1c7c9e0d,G6_shield_bounds_ONLY_ALPHA_0p5,group,-0.008709308969999885,,g567_gate3b_label_train_g6_shield_bounds_only_alpha_0p5_s566_aaca1c7c9e0d,G6_shield_bounds_ONLY_ALPHA_0p5,group,-0.0071387778400000546,,,,,,,g567_gate3b_label_train_g6_shield_bounds_only_alpha_0p5_s566_aaca1c7c9e0d,G6_shield_bounds_ONLY_ALPHA_0p5,group,-0.008709308969999885,,,,,,,,,,
LABEL_TRAIN_candidate_pool,d36a33e31adaf48b8d3634e369cf8041ffa4d23d191c31983a31bf7824460a5a,g567_gate3b_label_train_01704,g567-room-64x48-b-v1,room,384,21.0,21.0,0.0,False,,,,,,g567_gate3b_label_train_g556_global_alpha_0p25_s566_a3845f45d39d,G556_GLOBAL_ALPHA_0p25,global_g556_anchor,-0.06850335070999991,,g567_gate3b_label_train_g556_global_alpha_0p25_s566_a3845f45d39d,G556_GLOBAL_ALPHA_0p25,global_g556_anchor,-0.022400099279999974,,,,,,,g567_gate3b_label_train_g556_global_alpha_0p25_s566_a3845f45d39d,G556_GLOBAL_ALPHA_0p25,global_g556_anchor,-0.06850335070999991,,,,,,,,,,
LABEL_TRAIN_candidate_pool,d36e0766ed20b9c029b8b486e26aaf3b4364345bc128d4c784f8c58d744c60fd,g567_gate3b_label_train_00534,room_64_64_8,room,512,21.0,21.0,0.0,False,,,,,,g567_gate3b_label_train_static_global_alpha_0p5_s566_83ac6708e6e4,STATIC_GLOBAL_ALPHA_0p5,global_static_anchor,0.17446697016000012,,g567_gate3b_label_train_static_global_alpha_0p5_s566_83ac6708e6e4,STATIC_GLOBAL_ALPHA_0p5,global_static_anchor,0.006976058690000286,,,,,,,g567_gate3b_label_train_static_global_alpha_0p5_s566_83ac6708e6e4,STATIC_GLOBAL_ALPHA_0p5,global_static_anchor,0.17446697016000012,,,,,,,,,,
LABEL_TRAIN_candidate_pool,d3706f1d4eb2c7e0fb442668dcc9e21f98df4f77306d07141c7b78d7894e08ad,g567_gate3b_calibration_00426,g567-large-lanes-192x128-a-v2,large_lanes,2500,21.0,21.0,1.0,False,,,,,,g567_gate3b_label_train_static_global_alpha_1p25_s566_2cde4856861c,STATIC_GLOBAL_ALPHA_1p25,global_static_anchor,-0.044158893440000124,,g567_gate3b_label_train_static_global_alpha_1p25_s566_2cde4856861c,STATIC_GLOBAL_ALPHA_1p25,global_static_anchor,-0.044158893440000124,,g567_gate3b_label_train_static_global_alpha_1p25_s566_2cde4856861c,STATIC_GLOBAL_ALPHA_1p25,global_static_anchor,-0.044158893440000124,,g567_gate3b_label_train_static_global_alpha_1p25_s566_2cde4856861c,STATIC_GLOBAL_ALPHA_1p25,global_static_anchor,-0.044158893440000124,,,,,,,,,,
LABEL_TRAIN_candidate_pool,d37b88da75b79b92cd49348ec730c579159b22df622ac646ee98177a36fcdd94,g567_gate3b_calibration_00025,ht_chantry,game,64,21.0,21.0,0.0,False,,,,,,g567_gate3b_label_train_static_global_alpha_1p25_s566_6eff097751eb,STATIC_GLOBAL_ALPHA_1p25,global_static_anchor,-0.015413975339999997,,g567_gate3b_label_train_static_global_alpha_1p25_s566_6eff097751eb,STATIC_GLOBAL_ALPHA_1p25,global_static_anchor,-0.015413975339999997,,,,,,,g567_gate3b_label_train_static_global_alpha_1p25_s566_6eff097751eb,STATIC_GLOBAL_ALPHA_1p25,global_static_anchor,-0.015413975339999997,,,,,,,,,,
LABEL_TRAIN_candidate_pool,d3a94921dbcc1fcef566580389727ede0d50a0b5bf69139676a5f25a187e5e24,g567_gate3b_label_train_00674,g567-large-room-128x128-a-v2,large_room,3000,21.0,21.0,0.0,False,,,,,,g567_gate3b_label_train_static_global_alpha_0p5_s566_24b405a0e520,STATIC_GLOBAL_ALPHA_0p5,global_static_anchor,-0.17635906098000032,,g567_gate3b_label_train_static_global_alpha_0p5_s566_24b405a0e520,STATIC_GLOBAL_ALPHA_0p5,global_static_anchor,0.057866277949999656,,,,,,,g567_gate3b_label_train_static_global_alpha_0p5_s566_24b405a0e520,STATIC_GLOBAL_ALPHA_0p5,global_static_anchor,-0.17635906098000032,,,,,,,,,,
LABEL_TRAIN_candidate_pool,d421da9896b54298a7fa1bc887aa73b894c47cfda085d764b587d22748554c39,g567_gate3b_label_train_00539,room_64_64_8,room,1000,21.0,21.0,0.0,False,,,,,,g567_gate3b_label_train_static_global_alpha_0p25_s566_eba733b45636,STATIC_GLOBAL_ALPHA_0p25,global_static_anchor,0.19838385849999973,,g567_gate3b_label_train_static_global_alpha_0p25_s566_eba733b45636,STATIC_GLOBAL_ALPHA_0p25,global_static_anchor,-0.017571805470000257,,,,,,,g567_gate3b_label_train_static_global_alpha_0p25_s566_eba733b45636,STATIC_GLOBAL_ALPHA_0p25,global_static_anchor,0.19838385849999973,,,,,,,,,,
LABEL_TRAIN_candidate_pool,d4280b0f1c55933e191f0af8f0e687e7a0aa99fdba56d3c5541947a6387c94ca,g567_gate3b_calibration_00022,ht_chantry,game,64,21.0,21.0,0.0,False,,,,,,g567_gate3b_label_train_g556_global_alpha_0p25_s566_f95cd4b9dd93,G556_GLOBAL_ALPHA_0p25,global_g556_anchor,-0.028897478370000007,,g567_gate3b_label_train_g556_global_alpha_0p25_s566_f95cd4b9dd93,G556_GLOBAL_ALPHA_0p25,global_g556_anchor,-0.010675501559999967,,,,,,,g567_gate3b_label_train_g556_global_alpha_0p25_s566_f95cd4b9dd93,G556_GLOBAL_ALPHA_0p25,global_g556_anchor,-0.028897478370000007,,,,,,,,,,
LABEL_TRAIN_candidate_pool,d43944d7dd481f3dea79e6276b08f79f1f4cabef725cf59e74c8facad9d5aa86,g567_gate3b_calibration_00085,warehouse_small,warehouse,128,21.0,21.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LABEL_TRAIN_candidate_pool,d45d671f7e0f0c22620e3b77fb58043ad36106b1250f3a89a46665c3812050ae,g567_gate3b_label_train_01619,sortation_medium,public_other,3000,21.0,21.0,0.0,False,,,,,,g567_gate3b_label_train_g4_decay_only_alpha_1p0_s566_73f574bc179b,G4_decay_ONLY_ALPHA_1p0,group,-0.05973205587000008,,g567_gate3b_label_train_g4_decay_only_alpha_1p0_s566_73f574bc179b,G4_decay_ONLY_ALPHA_1p0,group,-0.010524160270000138,,,,,,,g567_gate3b_label_train_g4_decay_only_alpha_1p0_s566_73f574bc179b,G4_decay_ONLY_ALPHA_1p0,group,-0.05973205587000008,,,,,,,,,,
LABEL_TRAIN_candidate_pool,d45dc5ecbdb01d7378358be1038f05f92275e1c45a00233ea9c46ba2d78c3b94,g567_gate3b_calibration_00112,empty_16_16,empty,16,21.0,21.0,0.0,False,,,,,,g567_gate3b_label_train_g556_global_alpha_1p25_s566_561f15575c30,G556_GLOBAL_ALPHA_1p25,global_g556_anchor,-0.052631578950000035,,g567_gate3b_label_train_g556_global_alpha_1p25_s566_561f15575c30,G556_GLOBAL_ALPHA_1p25,global_g556_anchor,-0.026315789469999906,,,,,,,g567_gate3b_label_train_g556_global_alpha_1p25_s566_561f15575c30,G556_GLOBAL_ALPHA_1p25,global_g556_anchor,-0.052631578950000035,,,,,,,,,,
LABEL_TRAIN_candidate_pool,d465754b38d61df9d7121fac5a7f631340d29d1b5b6a3ed1c49b42d4abd4ccd2,g567_gate3b_label_train_01746,g567-room-64x48-b-v3,room,1500,21.0,21.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LABEL_TRAIN_candidate_pool,d46d1d2e7bd838d94e5cd81e0a99e8e0db2023eccd387cc9478e4ddf87e794c2,g567_gate3b_label_train_01803,room_32_32_4,room,16,21.0,21.0,0.0,False,,,,,,g567_gate3b_label_train_g5_channel_weights_only_alpha_1p5_s566_42ac737c3a6c,G5_channel_weights_ONLY_ALPHA_1p5,group,-0.0653409090899999,,g567_gate3b_label_train_g5_channel_weights_only_alpha_1p5_s566_42ac737c3a6c,G5_channel_weights_ONLY_ALPHA_1p5,group,-0.011363636370000041,,,,,,,g567_gate3b_label_train_g5_channel_weights_only_alpha_1p5_s566_42ac737c3a6c,G5_channel_weights_ONLY_ALPHA_1p5,group,-0.0653409090899999,,,,,,,,,,
LABEL_TRAIN_candidate_pool,d4b535d7806506ed951db6d4fa6ccea1043e0f3b8d59cd0a553bb9e198c90948,g567_gate3b_label_train_00095,g567-random-40x40-b-v3,random,768,21.0,21.0,1.0,False,,,,,,g567_gate3b_label_train_static_global_alpha_0p25_s566_7e2f5f961a1c,STATIC_GLOBAL_ALPHA_0p25,global_static_anchor,-0.11128319592000002,,g567_gate3b_label_train_static_global_alpha_0p25_s566_7e2f5f961a1c,STATIC_GLOBAL_ALPHA_0p25,global_static_anchor,-0.14581150639999985,,g567_gate3b_label_train_static_global_alpha_0p25_s566_7e2f5f961a1c,STATIC_GLOBAL_ALPHA_0p25,global_static_anchor,-0.11128319592000002,,g567_gate3b_label_train_static_global_alpha_0p25_s566_7e2f5f961a1c,STATIC_GLOBAL_ALPHA_0p25,global_static_anchor,-0.11128319592000002,,,,,,,,,,
LABEL_TRAIN_candidate_pool,d4c96ede16ce8fd8662f14024b9571e5271b44459e7f7ffe8082c3dbf604fd48,g567_gate3b_label_train_00623,g567-large-room-128x128-a-v3,large_room,2000,21.0,21.0,0.0,False,,,,,,g567_gate3b_label_train_static_global_alpha_0p5_s566_501a6b8bc152,STATIC_GLOBAL_ALPHA_0p5,global_static_anchor,0.024379704389999368,,g567_gate3b_label_train_static_global_alpha_0p5_s566_501a6b8bc152,STATIC_GLOBAL_ALPHA_0p5,global_static_anchor,-0.004291655280000306,,,,,,,g567_gate3b_label_train_static_global_alpha_0p5_s566_501a6b8bc152,STATIC_GLOBAL_ALPHA_0p5,global_static_anchor,0.024379704389999368,,,,,,,,,,
LABEL_TRAIN_candidate_pool,d4db45f8bca3ea05a5f2eacdfd097ee33fbe1493b50c2532f97086601f2d5969,g567_gate3b_label_train_00566,maze_32_32_2,maze,12,21.0,21.0,0.0,False,,,,,,g567_gate3b_label_train_g1_congestion_commit_block_only_alpha_1p0_s566_e7d5d61832c9,G1_congestion_commit_block_ONLY_ALPHA_1p0,group,-0.008976660679999915,,g567_gate3b_label_train_g1_congestion_commit_block_only_alpha_1p0_s566_e7d5d61832c9,G1_congestion_commit_block_ONLY_ALPHA_1p0,group,-0.012567324950000014,,,,,,,g567_gate3b_label_train_g1_congestion_commit_block_only_alpha_1p0_s566_e7d5d61832c9,G1_congestion_commit_block_ONLY_ALPHA_1p0,group,-0.008976660679999915,,,,,,,,,,
LABEL_TRAIN_candidate_pool,d4dbc8b9ba3f7ca75c860feeedfa9ee718cc2cf646eddf3b59dbe0bad66aa199,g567_gate3b_calibration_00412,g567-large-lanes-192x128-a-v3,large_lanes,2500,21.0,21.0,21.0,False,,,,,,g567_gate3b_label_train_g1_congestion_commit_block_only_alpha_1p5_s566_8af7022f2a64,G1_congestion_commit_block_ONLY_ALPHA_1p5,group,-0.09421268072000011,,g567_gate3b_label_train_g1_congestion_commit_block_only_alpha_1p5_s566_8af7022f2a64,G1_congestion_commit_block_ONLY_ALPHA_1p5,group,-0.09112814260000013,,g567_gate3b_label_train_g1_congestion_commit_block_only_alpha_1p5_s566_8af7022f2a64,G1_congestion_commit_block_ONLY_ALPHA_1p5,group,-0.09421268072000011,,g567_gate3b_label_train_g1_congestion_commit_block_only_alpha_1p5_s566_8af7022f2a64,G1_congestion_commit_block_ONLY_ALPHA_1p5,group,-0.09421268072000011,,,,,,,,,,
LABEL_TRAIN_candidate_pool,d4e61fe2a0f32d1156b9239c46a6b5830b96b2538bd1b2509e1d4b9b8bfeacaa,g567_gate3b_calibration_00360,maze_128_128_1,maze,2000,21.0,21.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LABEL_TRAIN_candidate_pool,d50e2c6c4975307fb3117386e7d7691aab404a76b4c903b1b1f5292871e2b935,g567_gate3b_label_train_01509,g567-large-maze-192x128-a-v1,large_maze,2000,21.0,21.0,0.0,False,,,,,,g567_gate3b_label_train_g1_congestion_commit_block_only_alpha_1p0_s566_08920a648523,G1_congestion_commit_block_ONLY_ALPHA_1p0,group,-0.1490499595799999,,g567_gate3b_label_train_g1_congestion_commit_block_only_alpha_1p0_s566_08920a648523,G1_congestion_commit_block_ONLY_ALPHA_1p0,group,-0.031905932969999995,,,,,,,g567_gate3b_label_train_g1_congestion_commit_block_only_alpha_1p0_s566_08920a648523,G1_congestion_commit_block_ONLY_ALPHA_1p0,group,-0.1490499595799999,,,,,,,,,,
LABEL_TRAIN_candidate_pool,d51134a02b2dda207fdce588a07d11d1883a55b8a41379da52bece9da1033f90,g567_gate3b_label_train_00102,den312d,game,12,21.0,21.0,0.0,False,,,,,,g567_gate3b_label_train_g5_channel_weights_only_alpha_1p0_s566_9d147a81306d,G5_channel_weights_ONLY_ALPHA_1p0,group,-0.015625,,g567_gate3b_label_train_g5_channel_weights_only_alpha_1p0_s566_9d147a81306d,G5_channel_weights_ONLY_ALPHA_1p0,group,-0.015625,,,,,,,g567_gate3b_label_train_g5_channel_weights_only_alpha_1p0_s566_9d147a81306d,G5_channel_weights_ONLY_ALPHA_1p0,group,-0.015625,,,,,,,,,,
LABEL_TRAIN_candidate_pool,d511c7a20630f7b2e5074ecc8c73acbaaea006c9bf6a3950bbda448c8c0dc6fc,g567_gate3b_label_train_01749,g567-room-64x48-b-v0,room,1500,21.0,21.0,9.0,False,,,,,,g567_gate3b_label_train_selected_actor_primary_30s_exact_s566_05b0bae743ee,SELECTED_ACTOR_PRIMARY_30S_EXACT,actor_direct,-25.27959864252,,g567_gate3b_label_train_selected_actor_primary_30s_exact_s566_05b0bae743ee,SELECTED_ACTOR_PRIMARY_30S_EXACT,actor_direct,-0.1992243165000005,,g567_gate3b_label_train_selected_actor_primary_30s_exact_s566_05b0bae743ee,SELECTED_ACTOR_PRIMARY_30S_EXACT,actor_direct,-25.27959864252,,g567_gate3b_label_train_selected_actor_primary_30s_exact_s566_05b0bae743ee,SELECTED_ACTOR_PRIMARY_30S_EXACT,actor_direct,-25.27959864252,,,,,,,,,,
LABEL_TRAIN_candidate_pool,d5175ddcf9715de55871ab19c7c82e3276a82b19a462862a757a7893f031bc85,g567_gate3b_label_train_01374,maze_128_128_2,maze,80,21.0,21.0,0.0,False,,,,,,g567_gate3b_label_train_g556_global_alpha_0p0_s566_8f1c43a4f88d,G556_GLOBAL_ALPHA_0p0,global_g556_anchor,-0.0031356041399999146,,g567_gate3b_label_train_g556_global_alpha_0p0_s566_8f1c43a4f88d,G556_GLOBAL_ALPHA_0p0,global_g556_anchor,-0.001267127700000037,,,,,,,g567_gate3b_label_train_g556_global_alpha_0p0_s566_8f1c43a4f88d,G556_GLOBAL_ALPHA_0p0,global_g556_anchor,-0.0031356041399999146,,,,,,,,,,
LABEL_TRAIN_candidate_pool,d52bf7cc512456a84633005f05c106c0085494e3c422e66e14c6bd18825c9a66,g567_gate3b_label_train_01113,g567-room-48x48-a-v3,room,48,21.0,21.0,0.0,False,,,,,,g567_gate3b_label_train_g556_global_alpha_0p0_s566_a91d0f6e856f,G556_GLOBAL_ALPHA_0p0,global_g556_anchor,-0.01113063854000007,,g567_gate3b_label_train_g556_global_alpha_0p0_s566_a91d0f6e856f,G556_GLOBAL_ALPHA_0p0,global_g556_anchor,-0.000585823079999992,,,,,,,g567_gate3b_label_train_g556_global_alpha_0p0_s566_a91d0f6e856f,G556_GLOBAL_ALPHA_0p0,global_g556_anchor,-0.01113063854000007,,,,,,,,,,
LABEL_TRAIN_candidate_pool,d5487b12effc85b3888d368b695b0f0c8766b96339ee631452c23e13679f974b,g567_gate3b_label_train_00266,g567-tunnel-64x32-a-v0,tunnel,256,21.0,21.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LABEL_TRAIN_candidate_pool,d5644152e5301536a5ac148f0f07b7c887f5dd5c6dcccb86fb34aeba5ae68c7a,g567_gate3b_label_train_01371,maze_128_128_2,maze,64,21.0,21.0,0.0,False,,,,,,g567_gate3b_label_train_g5_channel_weights_only_alpha_1p0_s566_01b79054f493,G5_channel_weights_ONLY_ALPHA_1p0,group,-0.005028365140000046,,g567_gate3b_label_train_g5_channel_weights_only_alpha_1p0_s566_01b79054f493,G5_channel_weights_ONLY_ALPHA_1p0,group,-0.004222537390000003,,,,,,,g567_gate3b_label_train_g5_channel_weights_only_alpha_1p0_s566_01b79054f493,G5_channel_weights_ONLY_ALPHA_1p0,group,-0.005028365140000046,,,,,,,,,,
LABEL_TRAIN_candidate_pool,d57c9e5e222006a6cadf3ef45054954735321bcd71e264c009e9caf2e7ff9a19,g567_gate3b_calibration_00428,g567-large-lanes-192x128-a-v2,large_lanes,2500,21.0,21.0,0.0,False,,,,,,g567_gate3b_label_train_static_global_alpha_1p25_s566_1e6012e5899a,STATIC_GLOBAL_ALPHA_1p25,global_static_anchor,-0.02449089583999986,,g567_gate3b_label_train_static_global_alpha_1p25_s566_1e6012e5899a,STATIC_GLOBAL_ALPHA_1p25,global_static_anchor,-0.02449089583999986,,,,,,,g567_gate3b_label_train_static_global_alpha_1p25_s566_1e6012e5899a,STATIC_GLOBAL_ALPHA_1p25,global_static_anchor,-0.02449089583999986,,,,,,,,,,
LABEL_TRAIN_candidate_pool,d5997a1a7a9382dd7f69911738adf3e73bfa498c830ecf82a12629fab6bb7ff6,g567_gate3b_label_train_01627,warehouse_10_20_10_2_1,warehouse,48,21.0,21.0,0.0,False,,,,,,g567_gate3b_label_train_g556_global_alpha_0p75_s566_69b1273515b6,G556_GLOBAL_ALPHA_0p75,global_g556_anchor,-0.05350832913000003,,g567_gate3b_label_train_g556_global_alpha_0p75_s566_69b1273515b6,G556_GLOBAL_ALPHA_0p75,global_g556_anchor,-0.02852094901000002,,,,,,,g567_gate3b_label_train_g556_global_alpha_0p75_s566_69b1273515b6,G556_GLOBAL_ALPHA_0p75,global_g556_anchor,-0.05350832913000003,,,,,,,,,,
LABEL_TRAIN_candidate_pool,d5afa061bc6e672c6d522510037e4e9e8b74c45eded63cced1e6f121f5866e6a,g567_gate3b_label_train_01712,g567-room-64x48-b-v3,room,384,21.0,21.0,0.0,False,,,,,,g567_gate3b_label_train_g556_global_alpha_1p25_s566_66efc48f9edb,G556_GLOBAL_ALPHA_1p25,global_g556_anchor,-0.012075439489999784,,g567_gate3b_label_train_g556_global_alpha_1p25_s566_66efc48f9edb,G556_GLOBAL_ALPHA_1p25,global_g556_anchor,-0.049368492919999785,,,,,,,g567_gate3b_label_train_g556_global_alpha_1p25_s566_66efc48f9edb,G556_GLOBAL_ALPHA_1p25,global_g556_anchor,-0.012075439489999784,,,,,,,,,,
LABEL_TRAIN_candidate_pool,d60e7afb22313081eaa18a6ecbd280b8fc0211fee2d31936d905ca6a1757bd8b,g567_gate3b_label_train_00823,g567-large-empty-128x128-a-v1,large_empty,256,21.0,21.0,0.0,False,,,,,,g567_gate3b_label_train_g556_global_alpha_0p75_s566_d566baca1605,G556_GLOBAL_ALPHA_0p75,global_g556_anchor,-0.009404572980000081,,g567_gate3b_label_train_g556_global_alpha_0p75_s566_d566baca1605,G556_GLOBAL_ALPHA_0p75,global_g556_anchor,-0.0020278610499999683,,,,,,,g567_gate3b_label_train_g556_global_alpha_0p75_s566_d566baca1605,G556_GLOBAL_ALPHA_0p75,global_g556_anchor,-0.009404572980000081,,,,,,,,,,
LABEL_TRAIN_candidate_pool,d614ddec78e5402f61dcb3c804de5ad749df12c509e57db2863b963ad021e2cb,g567_gate3b_label_train_00224,random_32_32_10,random,24,21.0,21.0,0.0,False,,,,,,g567_gate3b_label_train_g556_global_alpha_0p5_s566_8e325f120d37,G556_GLOBAL_ALPHA_0p5,global_g556_anchor,-0.04562737642999992,,g567_gate3b_label_train_g556_global_alpha_0p5_s566_8e325f120d37,G556_GLOBAL_ALPHA_0p5,global_g556_anchor,-0.024714828900000096,,,,,,,g567_gate3b_label_train_g556_global_alpha_0p5_s566_8e325f120d37,G556_GLOBAL_ALPHA_0p5,global_g556_anchor,-0.04562737642999992,,,,,,,,,,
LABEL_TRAIN_candidate_pool,d61564c7a00256f11a922fbd6f58ec6301c0d4b406ab9d86f6e013761af03f19,g567_gate3b_calibration_00341,maze_128_128_1,maze,128,21.0,21.0,0.0,False,,,,,,g567_gate3b_label_train_g556_global_alpha_1p25_s566_a7ceb1edbe78,G556_GLOBAL_ALPHA_1p25,global_g556_anchor,-0.03221687155000019,,g567_gate3b_label_train_g556_global_alpha_1p25_s566_a7ceb1edbe78,G556_GLOBAL_ALPHA_1p25,global_g556_anchor,-0.03864793760000018,,,,,,,g567_gate3b_label_train_g556_global_alpha_1p25_s566_a7ceb1edbe78,G556_GLOBAL_ALPHA_1p25,global_g556_anchor,-0.03221687155000019,,,,,,,,,,
LABEL_TRAIN_candidate_pool,d637b3df9259ceb744278931edcaede59b7cdd5e73f0adbef8d8343b9e965468,g567_gate3b_label_train_00076,sortation_small,public_other,16,21.0,21.0,0.0,False,,,,,,g567_gate3b_label_train_g6_shield_bounds_only_alpha_1p0_s566_0fb34c803cf3,G6_shield_bounds_ONLY_ALPHA_1p0,group,-0.029051987769999954,,g567_gate3b_label_train_g6_shield_bounds_only_alpha_1p0_s566_0fb34c803cf3,G6_shield_bounds_ONLY_ALPHA_1p0,group,-0.0030581039799999488,,,,,,,g567_gate3b_label_train_g6_shield_bounds_only_alpha_1p0_s566_0fb34c803cf3,G6_shield_bounds_ONLY_ALPHA_1p0,group,-0.029051987769999954,,,,,,,,,,
