context_source_id,normalized_context_key,short_budget_ms,budget_ms,map,map_family,map_agent_group,agents,seed,context_bucket,teacher_action_class,source,namespace,contains_original_gold_anchor,generated_or_additional_context,ids_166_205_untouched,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
generated_g531_warehouse_026|a50|s3026|it0|e173ce8c6135664e|b2000,generated_g531_warehouse_026|a50|s3026|it0|e173ce8c6135664e,2000,2000,warehouse-10-20-10-2-1,warehouse,warehouse-10-20-10-2-1|a50,50,3026,generated_high_density,generated_no_gold_validation_only,generated_g531_python_panel,generated_g531,False,True,True,False,False,False,False,False
generated_g531_warehouse_027|a100|s3027|it0|a59e3bb3be0bcc9d|b1000,generated_g531_warehouse_027|a100|s3027|it0|a59e3bb3be0bcc9d,1000,1000,warehouse-10-20-10-2-2,warehouse,warehouse-10-20-10-2-2|a100,100,3027,generated_low_density,generated_no_gold_validation_only,generated_g531_python_panel,generated_g531,False,True,True,False,False,False,False,False
generated_g531_warehouse_027|a100|s3027|it0|a59e3bb3be0bcc9d|b2000,generated_g531_warehouse_027|a100|s3027|it0|a59e3bb3be0bcc9d,2000,2000,warehouse-10-20-10-2-2,warehouse,warehouse-10-20-10-2-2|a100,100,3027,generated_low_density,generated_no_gold_validation_only,generated_g531_python_panel,generated_g531,False,True,True,False,False,False,False,False
generated_g531_maze_028|a50|s3028|it0|5f7928b229032402|b1000,generated_g531_maze_028|a50|s3028|it0|5f7928b229032402,1000,1000,maze-64-64-2,maze,maze-64-64-2|a50,50,3028,generated_medium_density,generated_no_gold_validation_only,generated_g531_python_panel,generated_g531,False,True,True,False,False,False,False,False
generated_g531_maze_028|a50|s3028|it0|5f7928b229032402|b2000,generated_g531_maze_028|a50|s3028|it0|5f7928b229032402,2000,2000,maze-64-64-2,maze,maze-64-64-2|a50,50,3028,generated_medium_density,generated_no_gold_validation_only,generated_g531_python_panel,generated_g531,False,True,True,False,False,False,False,False
generated_g531_random_029|a100|s3029|it0|c087226fcd661f6b|b1000,generated_g531_random_029|a100|s3029|it0|c087226fcd661f6b,1000,1000,random-64-64-20,random,random-64-64-20|a100,100,3029,generated_high_density,generated_no_gold_validation_only,generated_g531_python_panel,generated_g531,False,True,True,False,False,False,False,False
generated_g531_random_029|a100|s3029|it0|c087226fcd661f6b|b2000,generated_g531_random_029|a100|s3029|it0|c087226fcd661f6b,2000,2000,random-64-64-20,random,random-64-64-20|a100,100,3029,generated_high_density,generated_no_gold_validation_only,generated_g531_python_panel,generated_g531,False,True,True,False,False,False,False,False
generated_g531_maze_030|a50|s3030|it0|b6fc47c58ec460ce|b1000,generated_g531_maze_030|a50|s3030|it0|b6fc47c58ec460ce,1000,1000,maze-32-32-4,maze,maze-32-32-4|a50,50,3030,generated_low_density,generated_no_gold_validation_only,generated_g531_python_panel,generated_g531,False,True,True,False,False,False,False,False
generated_g531_maze_030|a50|s3030|it0|b6fc47c58ec460ce|b2000,generated_g531_maze_030|a50|s3030|it0|b6fc47c58ec460ce,2000,2000,maze-32-32-4,maze,maze-32-32-4|a50,50,3030,generated_low_density,generated_no_gold_validation_only,generated_g531_python_panel,generated_g531,False,True,True,False,False,False,False,False
generated_g531_random_031|a100|s3031|it0|8d6cf0ac2acf3244|b1000,generated_g531_random_031|a100|s3031|it0|8d6cf0ac2acf3244,1000,1000,random-32-32-20,random,random-32-32-20|a100,100,3031,generated_medium_density,generated_no_gold_validation_only,generated_g531_python_panel,generated_g531,False,True,True,False,False,False,False,False
generated_g531_random_031|a100|s3031|it0|8d6cf0ac2acf3244|b2000,generated_g531_random_031|a100|s3031|it0|8d6cf0ac2acf3244,2000,2000,random-32-32-20,random,random-32-32-20|a100,100,3031,generated_medium_density,generated_no_gold_validation_only,generated_g531_python_panel,generated_g531,False,True,True,False,False,False,False,False
generated_g531_warehouse_032|a50|s3032|it0|6c61bcd05bb34666|b1000,generated_g531_warehouse_032|a50|s3032|it0|6c61bcd05bb34666,1000,1000,warehouse-10-20-10-2-1,warehouse,warehouse-10-20-10-2-1|a50,50,3032,generated_high_density,generated_no_gold_validation_only,generated_g531_python_panel,generated_g531,False,True,True,False,False,False,False,False
generated_g531_warehouse_032|a50|s3032|it0|6c61bcd05bb34666|b2000,generated_g531_warehouse_032|a50|s3032|it0|6c61bcd05bb34666,2000,2000,warehouse-10-20-10-2-1,warehouse,warehouse-10-20-10-2-1|a50,50,3032,generated_high_density,generated_no_gold_validation_only,generated_g531_python_panel,generated_g531,False,True,True,False,False,False,False,False
generated_g531_warehouse_033|a100|s3033|it0|e7cec49909a9f824|b1000,generated_g531_warehouse_033|a100|s3033|it0|e7cec49909a9f824,1000,1000,warehouse-10-20-10-2-2,warehouse,warehouse-10-20-10-2-2|a100,100,3033,generated_low_density,generated_no_gold_validation_only,generated_g531_python_panel,generated_g531,False,True,True,False,False,False,False,False
generated_g531_warehouse_033|a100|s3033|it0|e7cec49909a9f824|b2000,generated_g531_warehouse_033|a100|s3033|it0|e7cec49909a9f824,2000,2000,warehouse-10-20-10-2-2,warehouse,warehouse-10-20-10-2-2|a100,100,3033,generated_low_density,generated_no_gold_validation_only,generated_g531_python_panel,generated_g531,False,True,True,False,False,False,False,False
generated_g531_maze_034|a50|s3034|it0|952d6e7d8c4d62a3|b1000,generated_g531_maze_034|a50|s3034|it0|952d6e7d8c4d62a3,1000,1000,maze-64-64-2,maze,maze-64-64-2|a50,50,3034,generated_medium_density,generated_no_gold_validation_only,generated_g531_python_panel,generated_g531,False,True,True,False,False,False,False,False
generated_g531_maze_034|a50|s3034|it0|952d6e7d8c4d62a3|b2000,generated_g531_maze_034|a50|s3034|it0|952d6e7d8c4d62a3,2000,2000,maze-64-64-2,maze,maze-64-64-2|a50,50,3034,generated_medium_density,generated_no_gold_validation_only,generated_g531_python_panel,generated_g531,False,True,True,False,False,False,False,False
generated_g531_random_035|a100|s3035|it0|ad998939d6c91933|b1000,generated_g531_random_035|a100|s3035|it0|ad998939d6c91933,1000,1000,random-64-64-20,random,random-64-64-20|a100,100,3035,generated_high_density,generated_no_gold_validation_only,generated_g531_python_panel,generated_g531,False,True,True,False,False,False,False,False
generated_g531_random_035|a100|s3035|it0|ad998939d6c91933|b2000,generated_g531_random_035|a100|s3035|it0|ad998939d6c91933,2000,2000,random-64-64-20,random,random-64-64-20|a100,100,3035,generated_high_density,generated_no_gold_validation_only,generated_g531_python_panel,generated_g531,False,True,True,False,False,False,False,False
generated_g531_maze_036|a50|s3036|it0|cc0745f2e4b11ae7|b1000,generated_g531_maze_036|a50|s3036|it0|cc0745f2e4b11ae7,1000,1000,maze-32-32-4,maze,maze-32-32-4|a50,50,3036,generated_low_density,generated_no_gold_validation_only,generated_g531_python_panel,generated_g531,False,True,True,False,False,False,False,False
generated_g531_maze_036|a50|s3036|it0|cc0745f2e4b11ae7|b2000,generated_g531_maze_036|a50|s3036|it0|cc0745f2e4b11ae7,2000,2000,maze-32-32-4,maze,maze-32-32-4|a50,50,3036,generated_low_density,generated_no_gold_validation_only,generated_g531_python_panel,generated_g531,False,True,True,False,False,False,False,False
generated_g531_random_037|a100|s3037|it0|ae03d7ef386629aa|b1000,generated_g531_random_037|a100|s3037|it0|ae03d7ef386629aa,1000,1000,random-32-32-20,random,random-32-32-20|a100,100,3037,generated_medium_density,generated_no_gold_validation_only,generated_g531_python_panel,generated_g531,False,True,True,False,False,False,False,False
generated_g531_random_037|a100|s3037|it0|ae03d7ef386629aa|b2000,generated_g531_random_037|a100|s3037|it0|ae03d7ef386629aa,2000,2000,random-32-32-20,random,random-32-32-20|a100,100,3037,generated_medium_density,generated_no_gold_validation_only,generated_g531_python_panel,generated_g531,False,True,True,False,False,False,False,False
generated_g531_warehouse_038|a50|s3038|it0|20149ebf29a7a87a|b1000,generated_g531_warehouse_038|a50|s3038|it0|20149ebf29a7a87a,1000,1000,warehouse-10-20-10-2-1,warehouse,warehouse-10-20-10-2-1|a50,50,3038,generated_high_density,generated_no_gold_validation_only,generated_g531_python_panel,generated_g531,False,True,True,False,False,False,False,False
generated_g531_warehouse_038|a50|s3038|it0|20149ebf29a7a87a|b2000,generated_g531_warehouse_038|a50|s3038|it0|20149ebf29a7a87a,2000,2000,warehouse-10-20-10-2-1,warehouse,warehouse-10-20-10-2-1|a50,50,3038,generated_high_density,generated_no_gold_validation_only,generated_g531_python_panel,generated_g531,False,True,True,False,False,False,False,False
generated_g531_warehouse_039|a100|s3039|it0|2d47b949dac0dc70|b1000,generated_g531_warehouse_039|a100|s3039|it0|2d47b949dac0dc70,1000,1000,warehouse-10-20-10-2-2,warehouse,warehouse-10-20-10-2-2|a100,100,3039,generated_low_density,generated_no_gold_validation_only,generated_g531_python_panel,generated_g531,False,True,True,False,False,False,False,False
generated_g531_warehouse_039|a100|s3039|it0|2d47b949dac0dc70|b2000,generated_g531_warehouse_039|a100|s3039|it0|2d47b949dac0dc70,2000,2000,warehouse-10-20-10-2-2,warehouse,warehouse-10-20-10-2-2|a100,100,3039,generated_low_density,generated_no_gold_validation_only,generated_g531_python_panel,generated_g531,False,True,True,False,False,False,False,False
generated_g531_maze_040|a50|s3040|it0|d8006d3bbac52718|b1000,generated_g531_maze_040|a50|s3040|it0|d8006d3bbac52718,1000,1000,maze-64-64-2,maze,maze-64-64-2|a50,50,3040,generated_medium_density,generated_no_gold_validation_only,generated_g531_python_panel,generated_g531,False,True,True,False,False,False,False,False
generated_g531_maze_040|a50|s3040|it0|d8006d3bbac52718|b2000,generated_g531_maze_040|a50|s3040|it0|d8006d3bbac52718,2000,2000,maze-64-64-2,maze,maze-64-64-2|a50,50,3040,generated_medium_density,generated_no_gold_validation_only,generated_g531_python_panel,generated_g531,False,True,True,False,False,False,False,False
generated_g531_random_041|a100|s3041|it0|8ebdef6da655daef|b1000,generated_g531_random_041|a100|s3041|it0|8ebdef6da655daef,1000,1000,random-64-64-20,random,random-64-64-20|a100,100,3041,generated_high_density,generated_no_gold_validation_only,generated_g531_python_panel,generated_g531,False,True,True,False,False,False,False,False
generated_g531_random_041|a100|s3041|it0|8ebdef6da655daef|b2000,generated_g531_random_041|a100|s3041|it0|8ebdef6da655daef,2000,2000,random-64-64-20,random,random-64-64-20|a100,100,3041,generated_high_density,generated_no_gold_validation_only,generated_g531_python_panel,generated_g531,False,True,True,False,False,False,False,False
generated_g531_maze_042|a50|s3042|it0|89c10b43a063b9c2|b1000,generated_g531_maze_042|a50|s3042|it0|89c10b43a063b9c2,1000,1000,maze-32-32-4,maze,maze-32-32-4|a50,50,3042,generated_low_density,generated_no_gold_validation_only,generated_g531_python_panel,generated_g531,False,True,True,False,False,False,False,False
generated_g531_maze_042|a50|s3042|it0|89c10b43a063b9c2|b2000,generated_g531_maze_042|a50|s3042|it0|89c10b43a063b9c2,2000,2000,maze-32-32-4,maze,maze-32-32-4|a50,50,3042,generated_low_density,generated_no_gold_validation_only,generated_g531_python_panel,generated_g531,False,True,True,False,False,False,False,False
generated_g531_random_043|a100|s3043|it0|2219c110a55bc8e6|b1000,generated_g531_random_043|a100|s3043|it0|2219c110a55bc8e6,1000,1000,random-32-32-20,random,random-32-32-20|a100,100,3043,generated_medium_density,generated_no_gold_validation_only,generated_g531_python_panel,generated_g531,False,True,True,False,False,False,False,False
generated_g531_random_043|a100|s3043|it0|2219c110a55bc8e6|b2000,generated_g531_random_043|a100|s3043|it0|2219c110a55bc8e6,2000,2000,random-32-32-20,random,random-32-32-20|a100,100,3043,generated_medium_density,generated_no_gold_validation_only,generated_g531_python_panel,generated_g531,False,True,True,False,False,False,False,False
generated_g531_warehouse_044|a50|s3044|it0|4ef468d62eb62051|b1000,generated_g531_warehouse_044|a50|s3044|it0|4ef468d62eb62051,1000,1000,warehouse-10-20-10-2-1,warehouse,warehouse-10-20-10-2-1|a50,50,3044,generated_high_density,generated_no_gold_validation_only,generated_g531_python_panel,generated_g531,False,True,True,False,False,False,False,False
generated_g531_warehouse_044|a50|s3044|it0|4ef468d62eb62051|b2000,generated_g531_warehouse_044|a50|s3044|it0|4ef468d62eb62051,2000,2000,warehouse-10-20-10-2-1,warehouse,warehouse-10-20-10-2-1|a50,50,3044,generated_high_density,generated_no_gold_validation_only,generated_g531_python_panel,generated_g531,False,True,True,False,False,False,False,False
generated_g531_warehouse_045|a100|s3045|it0|5c536ca3f1cfc4ff|b1000,generated_g531_warehouse_045|a100|s3045|it0|5c536ca3f1cfc4ff,1000,1000,warehouse-10-20-10-2-2,warehouse,warehouse-10-20-10-2-2|a100,100,3045,generated_low_density,generated_no_gold_validation_only,generated_g531_python_panel,generated_g531,False,True,True,False,False,False,False,False
generated_g531_warehouse_045|a100|s3045|it0|5c536ca3f1cfc4ff|b2000,generated_g531_warehouse_045|a100|s3045|it0|5c536ca3f1cfc4ff,2000,2000,warehouse-10-20-10-2-2,warehouse,warehouse-10-20-10-2-2|a100,100,3045,generated_low_density,generated_no_gold_validation_only,generated_g531_python_panel,generated_g531,False,True,True,False,False,False,False,False
generated_g531_maze_046|a50|s3046|it0|56b6399b7b0f87f1|b1000,generated_g531_maze_046|a50|s3046|it0|56b6399b7b0f87f1,1000,1000,maze-64-64-2,maze,maze-64-64-2|a50,50,3046,generated_medium_density,generated_no_gold_validation_only,generated_g531_python_panel,generated_g531,False,True,True,False,False,False,False,False
generated_g531_maze_046|a50|s3046|it0|56b6399b7b0f87f1|b2000,generated_g531_maze_046|a50|s3046|it0|56b6399b7b0f87f1,2000,2000,maze-64-64-2,maze,maze-64-64-2|a50,50,3046,generated_medium_density,generated_no_gold_validation_only,generated_g531_python_panel,generated_g531,False,True,True,False,False,False,False,False
generated_g531_random_047|a100|s3047|it0|067ef845103465d8|b1000,generated_g531_random_047|a100|s3047|it0|067ef845103465d8,1000,1000,random-64-64-20,random,random-64-64-20|a100,100,3047,generated_high_density,generated_no_gold_validation_only,generated_g531_python_panel,generated_g531,False,True,True,False,False,False,False,False
generated_g531_random_047|a100|s3047|it0|067ef845103465d8|b2000,generated_g531_random_047|a100|s3047|it0|067ef845103465d8,2000,2000,random-64-64-20,random,random-64-64-20|a100,100,3047,generated_high_density,generated_no_gold_validation_only,generated_g531_python_panel,generated_g531,False,True,True,False,False,False,False,False
generated_g531_maze_048|a50|s3048|it0|e7d4e8917a3eb62e|b1000,generated_g531_maze_048|a50|s3048|it0|e7d4e8917a3eb62e,1000,1000,maze-32-32-4,maze,maze-32-32-4|a50,50,3048,generated_low_density,generated_no_gold_validation_only,generated_g531_python_panel,generated_g531,False,True,True,False,False,False,False,False
generated_g531_maze_048|a50|s3048|it0|e7d4e8917a3eb62e|b2000,generated_g531_maze_048|a50|s3048|it0|e7d4e8917a3eb62e,2000,2000,maze-32-32-4,maze,maze-32-32-4|a50,50,3048,generated_low_density,generated_no_gold_validation_only,generated_g531_python_panel,generated_g531,False,True,True,False,False,False,False,False
generated_g531_random_049|a100|s3049|it0|131095461db683e5|b1000,generated_g531_random_049|a100|s3049|it0|131095461db683e5,1000,1000,random-32-32-20,random,random-32-32-20|a100,100,3049,generated_medium_density,generated_no_gold_validation_only,generated_g531_python_panel,generated_g531,False,True,True,False,False,False,False,False
generated_g531_random_049|a100|s3049|it0|131095461db683e5|b2000,generated_g531_random_049|a100|s3049|it0|131095461db683e5,2000,2000,random-32-32-20,random,random-32-32-20|a100,100,3049,generated_medium_density,generated_no_gold_validation_only,generated_g531_python_panel,generated_g531,False,True,True,False,False,False,False,False
generated_g531_warehouse_050|a50|s3050|it0|1ff60a8c44fd056e|b1000,generated_g531_warehouse_050|a50|s3050|it0|1ff60a8c44fd056e,1000,1000,warehouse-10-20-10-2-1,warehouse,warehouse-10-20-10-2-1|a50,50,3050,generated_high_density,generated_no_gold_validation_only,generated_g531_python_panel,generated_g531,False,True,True,False,False,False,False,False
generated_g531_warehouse_050|a50|s3050|it0|1ff60a8c44fd056e|b2000,generated_g531_warehouse_050|a50|s3050|it0|1ff60a8c44fd056e,2000,2000,warehouse-10-20-10-2-1,warehouse,warehouse-10-20-10-2-1|a50,50,3050,generated_high_density,generated_no_gold_validation_only,generated_g531_python_panel,generated_g531,False,True,True,False,False,False,False,False
generated_g531_warehouse_051|a100|s3051|it0|a18fdef33718f2e6|b1000,generated_g531_warehouse_051|a100|s3051|it0|a18fdef33718f2e6,1000,1000,warehouse-10-20-10-2-2,warehouse,warehouse-10-20-10-2-2|a100,100,3051,generated_low_density,generated_no_gold_validation_only,generated_g531_python_panel,generated_g531,False,True,True,False,False,False,False,False
generated_g531_warehouse_051|a100|s3051|it0|a18fdef33718f2e6|b2000,generated_g531_warehouse_051|a100|s3051|it0|a18fdef33718f2e6,2000,2000,warehouse-10-20-10-2-2,warehouse,warehouse-10-20-10-2-2|a100,100,3051,generated_low_density,generated_no_gold_validation_only,generated_g531_python_panel,generated_g531,False,True,True,False,False,False,False,False
generated_g531_maze_052|a50|s3052|it0|077508431a55720e|b1000,generated_g531_maze_052|a50|s3052|it0|077508431a55720e,1000,1000,maze-64-64-2,maze,maze-64-64-2|a50,50,3052,generated_medium_density,generated_no_gold_validation_only,generated_g531_python_panel,generated_g531,False,True,True,False,False,False,False,False
generated_g531_maze_052|a50|s3052|it0|077508431a55720e|b2000,generated_g531_maze_052|a50|s3052|it0|077508431a55720e,2000,2000,maze-64-64-2,maze,maze-64-64-2|a50,50,3052,generated_medium_density,generated_no_gold_validation_only,generated_g531_python_panel,generated_g531,False,True,True,False,False,False,False,False
generated_g531_random_053|a100|s3053|it0|b994774288c2d370|b1000,generated_g531_random_053|a100|s3053|it0|b994774288c2d370,1000,1000,random-64-64-20,random,random-64-64-20|a100,100,3053,generated_high_density,generated_no_gold_validation_only,generated_g531_python_panel,generated_g531,False,True,True,False,False,False,False,False
generated_g531_random_053|a100|s3053|it0|b994774288c2d370|b2000,generated_g531_random_053|a100|s3053|it0|b994774288c2d370,2000,2000,random-64-64-20,random,random-64-64-20|a100,100,3053,generated_high_density,generated_no_gold_validation_only,generated_g531_python_panel,generated_g531,False,True,True,False,False,False,False,False
generated_g531_maze_054|a50|s3054|it0|42b3b4f1d820e179|b1000,generated_g531_maze_054|a50|s3054|it0|42b3b4f1d820e179,1000,1000,maze-32-32-4,maze,maze-32-32-4|a50,50,3054,generated_low_density,generated_no_gold_validation_only,generated_g531_python_panel,generated_g531,False,True,True,False,False,False,False,False
generated_g531_maze_054|a50|s3054|it0|42b3b4f1d820e179|b2000,generated_g531_maze_054|a50|s3054|it0|42b3b4f1d820e179,2000,2000,maze-32-32-4,maze,maze-32-32-4|a50,50,3054,generated_low_density,generated_no_gold_validation_only,generated_g531_python_panel,generated_g531,False,True,True,False,False,False,False,False
generated_g531_random_055|a100|s3055|it0|2194915a45ccab84|b1000,generated_g531_random_055|a100|s3055|it0|2194915a45ccab84,1000,1000,random-32-32-20,random,random-32-32-20|a100,100,3055,generated_medium_density,generated_no_gold_validation_only,generated_g531_python_panel,generated_g531,False,True,True,False,False,False,False,False
generated_g531_random_055|a100|s3055|it0|2194915a45ccab84|b2000,generated_g531_random_055|a100|s3055|it0|2194915a45ccab84,2000,2000,random-32-32-20,random,random-32-32-20|a100,100,3055,generated_medium_density,generated_no_gold_validation_only,generated_g531_python_panel,generated_g531,False,True,True,False,False,False,False,False
generated_g531_warehouse_056|a50|s3056|it0|6329ca634da6f9de|b1000,generated_g531_warehouse_056|a50|s3056|it0|6329ca634da6f9de,1000,1000,warehouse-10-20-10-2-1,warehouse,warehouse-10-20-10-2-1|a50,50,3056,generated_high_density,generated_no_gold_validation_only,generated_g531_python_panel,generated_g531,False,True,True,False,False,False,False,False
generated_g531_warehouse_056|a50|s3056|it0|6329ca634da6f9de|b2000,generated_g531_warehouse_056|a50|s3056|it0|6329ca634da6f9de,2000,2000,warehouse-10-20-10-2-1,warehouse,warehouse-10-20-10-2-1|a50,50,3056,generated_high_density,generated_no_gold_validation_only,generated_g531_python_panel,generated_g531,False,True,True,False,False,False,False,False
generated_g531_warehouse_057|a100|s3057|it0|797c86021cc3ae62|b1000,generated_g531_warehouse_057|a100|s3057|it0|797c86021cc3ae62,1000,1000,warehouse-10-20-10-2-2,warehouse,warehouse-10-20-10-2-2|a100,100,3057,generated_low_density,generated_no_gold_validation_only,generated_g531_python_panel,generated_g531,False,True,True,False,False,False,False,False
generated_g531_warehouse_057|a100|s3057|it0|797c86021cc3ae62|b2000,generated_g531_warehouse_057|a100|s3057|it0|797c86021cc3ae62,2000,2000,warehouse-10-20-10-2-2,warehouse,warehouse-10-20-10-2-2|a100,100,3057,generated_low_density,generated_no_gold_validation_only,generated_g531_python_panel,generated_g531,False,True,True,False,False,False,False,False
generated_g531_maze_058|a50|s3058|it0|335e94a32f4ebe23|b1000,generated_g531_maze_058|a50|s3058|it0|335e94a32f4ebe23,1000,1000,maze-64-64-2,maze,maze-64-64-2|a50,50,3058,generated_medium_density,generated_no_gold_validation_only,generated_g531_python_panel,generated_g531,False,True,True,False,False,False,False,False
generated_g531_maze_058|a50|s3058|it0|335e94a32f4ebe23|b2000,generated_g531_maze_058|a50|s3058|it0|335e94a32f4ebe23,2000,2000,maze-64-64-2,maze,maze-64-64-2|a50,50,3058,generated_medium_density,generated_no_gold_validation_only,generated_g531_python_panel,generated_g531,False,True,True,False,False,False,False,False
generated_g531_random_059|a100|s3059|it0|1e832d6895c453af|b1000,generated_g531_random_059|a100|s3059|it0|1e832d6895c453af,1000,1000,random-64-64-20,random,random-64-64-20|a100,100,3059,generated_high_density,generated_no_gold_validation_only,generated_g531_python_panel,generated_g531,False,True,True,False,False,False,False,False
generated_g531_random_059|a100|s3059|it0|1e832d6895c453af|b2000,generated_g531_random_059|a100|s3059|it0|1e832d6895c453af,2000,2000,random-64-64-20,random,random-64-64-20|a100,100,3059,generated_high_density,generated_no_gold_validation_only,generated_g531_python_panel,generated_g531,False,True,True,False,False,False,False,False
