candidate_id,registry_row_id,candidate_family,theta_cluster,selected_for_label_matrix,candidate_object,theta_hash,theta_in_bounds,distance_from_g556_c063174,goal_projection_mode,theta_alpha_cong_commit_progress,theta_alpha_cong_commit_nonprogress,theta_alpha_cong_block,theta_alpha_cong_wait_progress,theta_alpha_cong_wait_nonprogress,theta_alpha_flow_commit_progress,theta_alpha_flow_wait_progress,theta_rho_cong_decay,theta_rho_flow_decay,theta_lambda_cong,theta_lambda_flow,theta_flow_shield_beta,theta_max_flow_shield,theta_min_edge_cost,theta_max_edge_cost,theta_goal_projection_mode_flow_shield,theta_goal_projection_mode_agent_progress,theta_goal_projection_mode_none,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
g557_gcst_00522,g557_gcst_00522,gcst_bottleneck_guard,gcst_bottleneck_guard,True,bounded_static_theta_candidate,theta_10665119498995,True,0.487501168993,flow_shield,1.25,1.05801021363,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.389091444331,0.772753691732,1,9.70714742897,1,0,0,False,False,False,False,False
g557_gcst_00523,g557_gcst_00523,gcst_density_lookup_seed,gcst_density_lookup_seed,True,bounded_static_theta_candidate,theta_98185910823991,True,1.36642729607,flow_shield,1.25,1.23959222546,1.25,0.75,0.75,0.877817494353,0.575860746068,0.9105513594,1,0.740881114521,0.65,0.3645138039,0.817812528453,1,9.6768373599,1,0,0,False,False,False,False,False
g557_gcst_00524,g557_gcst_00524,map_family_lookup_control,map_family_lookup_control,True,bounded_static_theta_candidate,theta_32484502811373,True,1.20072541272,flow_shield,1.25,1.25010626249,1.25,0.75,0.75,0.948221989531,0.774186144489,0.914902089171,1,0.74863990371,0.65,0.391977449507,0.823719848345,1,11.5423123025,1,0,0,False,False,False,False,False
g557_gcst_00525,g557_gcst_00525,tabular_only_control,tabular_only_control,True,bounded_static_theta_candidate,theta_36469130492493,True,1.75029051373,flow_shield,1.25,1.30144851867,1.25,0.75,0.75,0.906932568276,0.586942342496,0.9,1,0.587356103032,0.65,0.237164366102,0.774007196207,0.915292592965,9.74724361066,1,0,0,False,False,False,False,False
g557_gcst_00526,g557_gcst_00526,graph_only_no_goal_ablation,graph_only_no_goal_ablation,True,bounded_static_theta_candidate,theta_37752175027229,True,1.29942800447,flow_shield,1.25,1.07262024294,1.25,0.75,0.75,0.922093377938,0.745128482898,0.918257694965,1,0.766168842561,0.65,0.390742351266,0.755485218348,1,11.8338621433,1,0,0,False,False,False,False,False
g557_gcst_00527,g557_gcst_00527,no_traffic_ablation,no_traffic_ablation,True,bounded_static_theta_candidate,theta_01985541719141,True,0.153990829332,flow_shield,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.614351795428,0.619733829197,0.386719132027,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_gcst_00528,g557_gcst_00528,warmup_probe_mode_w_diagnostic,warmup_probe_mode_w_diagnostic,True,bounded_static_theta_candidate,theta_04419844396121,True,1.23430939858,flow_shield,1.25,1.21478020737,1.25,0.75,0.75,0.968164092391,0.759927724179,0.902572478919,1,0.658757686296,0.65,0.280897359097,0.817445244726,1,10.0456832833,1,0,0,False,False,False,False,False
g557_gcst_00529,g557_gcst_00529,wide_negative_control,wide_negative_control,True,bounded_static_theta_candidate,theta_85892464197913,True,3.7172841521,agent_progress,0.856440968368,1.46342132895,0.739222877804,0.472929179142,0.982858559283,0.711897299565,0.855363846629,1,1,0.5,1.01896742457,0.568772515086,1.20714299775,0.835618366263,9.61202611292,0,1,0,False,False,False,False,False
g557_gcst_00530,g557_gcst_00530,gcst_topology_conditioned_prior,gcst_topology_conditioned_prior,True,bounded_static_theta_candidate,theta_64434412766484,True,0.495610804649,flow_shield,1.25,1.17406756325,1.25,0.75,0.75,0.983227231257,0.648785571055,1,1,0.663348429969,0.65,0.371387232261,0.884885791193,1,10.3048496726,1,0,0,False,False,False,False,False
g557_gcst_00531,g557_gcst_00531,gcst_flow_pressure_residual,gcst_flow_pressure_residual,True,bounded_static_theta_candidate,theta_27786872755673,True,0.0901180094155,flow_shield,1.25,1.15800417416,1.25,0.75,0.75,1.09924234209,0.672538756424,0.979935812493,1,0.684155364534,0.598598151318,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_gcst_00532,g557_gcst_00532,gcst_bottleneck_guard,gcst_bottleneck_guard,True,bounded_static_theta_candidate,theta_78848852062266,True,0.145005698467,flow_shield,1.25,1.10097565935,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.317147648561,0.902231924442,1,10.6258726664,1,0,0,False,False,False,False,False
g557_gcst_00533,g557_gcst_00533,gcst_density_lookup_seed,gcst_density_lookup_seed,True,bounded_static_theta_candidate,theta_08399421400026,True,0.738390420454,flow_shield,1.25,1.11539427272,1.25,0.75,0.75,0.98461798749,0.733604332558,1,1,0.591103433917,0.65,0.27495795252,0.780013665583,1,9.98404492034,1,0,0,False,False,False,False,False
g557_gcst_00534,g557_gcst_00534,map_family_lookup_control,map_family_lookup_control,True,bounded_static_theta_candidate,theta_01954493793235,True,0.726364913535,flow_shield,1.25,1.10631704414,1.25,0.75,0.75,1.11184690301,0.769851918015,1,1,0.716374629463,0.65,0.417992461707,0.806259584576,1,10.0016028515,1,0,0,False,False,False,False,False
g557_gcst_00535,g557_gcst_00535,tabular_only_control,tabular_only_control,True,bounded_static_theta_candidate,theta_21108388527829,True,1.07225319995,flow_shield,1.25,1.19689561865,1.25,0.75,0.75,0.970893404103,0.72871609484,0.921236775162,1,0.652501692959,0.65,0.421407031796,0.829826399631,1,11.6617627388,1,0,0,False,False,False,False,False
g557_gcst_00536,g557_gcst_00536,graph_only_no_goal_ablation,graph_only_no_goal_ablation,True,bounded_static_theta_candidate,theta_68055298718575,True,1.47254413923,flow_shield,1.25,1.03738949206,1.25,0.75,0.75,1.17990000403,0.777689817405,0.9,1,0.716933639887,0.65,0.245797937689,0.973141214526,1,11.5128101155,1,0,0,False,False,False,False,False
g557_gcst_00537,g557_gcst_00537,no_traffic_ablation,no_traffic_ablation,True,bounded_static_theta_candidate,theta_04740226514851,True,0.206308069437,flow_shield,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.7404602939,0.489803427646,0.370075621743,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_gcst_00538,g557_gcst_00538,warmup_probe_mode_w_diagnostic,warmup_probe_mode_w_diagnostic,True,bounded_static_theta_candidate,theta_72311504278006,True,1.2731042015,flow_shield,1.25,1.20882684885,1.25,0.75,0.75,1.18386167764,0.647666197553,0.9,1,0.769383463485,0.65,0.280139061754,0.904243387925,1,11.234437651,1,0,0,False,False,False,False,False
g557_gcst_00539,g557_gcst_00539,wide_negative_control,wide_negative_control,True,bounded_static_theta_candidate,theta_32101160127026,True,3.43490241655,none,1.5,1.58459075849,0.732638669098,0.540107060411,1.04569863673,1.5,1.09887640648,1,1,0.897993999357,0.900517817714,0.499566365998,1.00019103665,1,9.73722919925,0,0,1,False,False,False,False,False
g557_gcst_00540,g557_gcst_00540,gcst_topology_conditioned_prior,gcst_topology_conditioned_prior,True,bounded_static_theta_candidate,theta_55518423920516,True,0.954635755605,flow_shield,1.25,1.10742600897,1.25,0.75,0.75,0.909268463212,0.593044735531,0.946894178002,1,0.619506799328,0.65,0.246890461728,0.758712822817,1,10.1511029324,1,0,0,False,False,False,False,False
g557_gcst_00541,g557_gcst_00541,gcst_flow_pressure_residual,gcst_flow_pressure_residual,True,bounded_static_theta_candidate,theta_53040399998107,True,0.715522475348,flow_shield,1.25,1.15800417416,1.25,0.75,0.75,0.972271649536,0.641335215472,0.979935812493,0.940660192397,0.684155364534,0.702801853159,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_gcst_00542,g557_gcst_00542,gcst_bottleneck_guard,gcst_bottleneck_guard,True,bounded_static_theta_candidate,theta_05260179358822,True,0.328509993925,flow_shield,1.25,1.07841933607,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.281496386943,0.954657306581,1,11.2764730706,1,0,0,False,False,False,False,False
g557_gcst_00543,g557_gcst_00543,gcst_density_lookup_seed,gcst_density_lookup_seed,True,bounded_static_theta_candidate,theta_67285296079394,True,1.04661012174,flow_shield,1.25,1.01581844635,1.25,0.75,0.75,1.18890138688,0.828707427242,1,1,0.796960985775,0.65,0.217212820336,0.95433621872,1,10.0417336447,1,0,0,False,False,False,False,False
g557_gcst_00544,g557_gcst_00544,map_family_lookup_control,map_family_lookup_control,True,bounded_static_theta_candidate,theta_56977913450476,True,1.03148226582,flow_shield,1.25,1.10566137229,1.25,0.75,0.75,1.18313960198,0.629267248049,1,1,0.638094041378,0.65,0.243529989778,0.97229730647,0.924715661488,11.9553321293,1,0,0,False,False,False,False,False
g557_gcst_00545,g557_gcst_00545,tabular_only_control,tabular_only_control,True,bounded_static_theta_candidate,theta_35301653858936,True,1.61638609113,flow_shield,1.25,1.02369449072,1.25,0.75,0.75,0.90823956951,0.582919426535,0.9,1,0.797171074925,0.65,0.384614898379,0.93684239311,0.916448914848,10.052580776,1,0,0,False,False,False,False,False
g557_gcst_00546,g557_gcst_00546,graph_only_no_goal_ablation,graph_only_no_goal_ablation,True,bounded_static_theta_candidate,theta_00031223384385,True,0.929480303265,flow_shield,1.25,1.2036441383,1.25,0.75,0.75,1.09760462593,0.615525762578,0.920573082584,1,0.734139599793,0.65,0.35672315775,0.781920831018,1,11.03648358,1,0,0,False,False,False,False,False
g557_gcst_00547,g557_gcst_00547,no_traffic_ablation,no_traffic_ablation,True,bounded_static_theta_candidate,theta_39276242849151,True,0.186536393549,flow_shield,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.723351345903,0.753770830574,0.398039168379,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_gcst_00548,g557_gcst_00548,warmup_probe_mode_w_diagnostic,warmup_probe_mode_w_diagnostic,True,bounded_static_theta_candidate,theta_30588510308822,True,1.51739897461,flow_shield,1.25,1.09072055363,1.25,0.75,0.75,0.857572522226,0.832910152546,0.9,1,0.774990580736,0.65,0.386932347585,0.931943241816,1,11.6620327963,1,0,0,False,False,False,False,False
g557_gcst_00549,g557_gcst_00549,wide_negative_control,wide_negative_control,True,bounded_static_theta_candidate,theta_24742706094394,True,3.78030932591,flow_shield,1.02486365027,1.38224205381,1.04694838735,0.919088708698,1.22231235225,0.643403442802,0.380356281019,1,0.9,0.982675804993,0.942756870736,0.185436394258,0.570166365452,1,12,1,0,0,False,False,False,False,False
g557_gcst_00550,g557_gcst_00550,gcst_topology_conditioned_prior,gcst_topology_conditioned_prior,True,bounded_static_theta_candidate,theta_40649541458033,True,0.608410141981,flow_shield,1.25,1.18696771799,1.25,0.75,0.75,1.14471165321,0.662517178764,1,1,0.657865382763,0.65,0.368093519383,0.782676332298,1,10.1439205424,1,0,0,False,False,False,False,False
g557_gcst_00551,g557_gcst_00551,gcst_flow_pressure_residual,gcst_flow_pressure_residual,True,bounded_static_theta_candidate,theta_79534352594242,True,1.31579869374,flow_shield,1.25,1.15800417416,1.25,0.75,0.75,1.23084990253,0.855622374996,0.979935812493,0.9,0.684155364534,0.561640058001,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_gcst_00552,g557_gcst_00552,gcst_bottleneck_guard,gcst_bottleneck_guard,True,bounded_static_theta_candidate,theta_68800217211854,True,0.887028667285,agent_progress,1.25,1.09247134869,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.279437156348,0.768156652855,1,11.5605841799,0,1,0,False,False,False,False,False
g557_gcst_00553,g557_gcst_00553,gcst_density_lookup_seed,gcst_density_lookup_seed,True,bounded_static_theta_candidate,theta_85193672739012,True,1.06763631447,flow_shield,1.25,1.21079804846,1.25,0.75,0.75,0.93703433285,0.596546989499,0.926615686241,1,0.615174200049,0.65,0.412617470065,0.9413038746,1,11.2522730858,1,0,0,False,False,False,False,False
g557_gcst_00554,g557_gcst_00554,map_family_lookup_control,map_family_lookup_control,True,bounded_static_theta_candidate,theta_66905069990739,True,0.684944866726,flow_shield,1.25,1.08885262697,1.25,0.75,0.75,0.992552547714,0.633547486771,1,1,0.659458774897,0.65,0.307048636426,0.7971477122,0.939940622686,11.4312963284,1,0,0,False,False,False,False,False
g557_gcst_00555,g557_gcst_00555,tabular_only_control,tabular_only_control,True,bounded_static_theta_candidate,theta_30291116638049,True,1.52359380753,flow_shield,1.25,1.29364667634,1.25,0.75,0.75,1.13631123981,0.76389592088,0.9,1,0.56229637699,0.65,0.277366755933,0.95950604505,1,11.6744507227,1,0,0,False,False,False,False,False
g557_gcst_00556,g557_gcst_00556,graph_only_no_goal_ablation,graph_only_no_goal_ablation,True,bounded_static_theta_candidate,theta_85058861979660,True,1.50082139778,flow_shield,1.25,1.06319367638,1.25,0.75,0.75,1.12022145029,0.569961351696,0.911507420482,1,0.729034603194,0.65,0.396579275371,0.99222645447,0.930916002124,9.71770956291,1,0,0,False,False,False,False,False
g557_gcst_00557,g557_gcst_00557,no_traffic_ablation,no_traffic_ablation,True,bounded_static_theta_candidate,theta_41297754658058,True,0.150995088149,flow_shield,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.659892755167,0.705466065311,0.407315363134,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_gcst_00558,g557_gcst_00558,warmup_probe_mode_w_diagnostic,warmup_probe_mode_w_diagnostic,True,bounded_static_theta_candidate,theta_13331640165599,True,1.3999189984,flow_shield,1.25,1.22856382979,1.25,0.75,0.75,0.983081410769,0.742688179332,0.9,1,0.773166961595,0.65,0.283615427781,0.811409291604,1,11.8910403654,1,0,0,False,False,False,False,False
g557_gcst_00559,g557_gcst_00559,wide_negative_control,wide_negative_control,True,bounded_static_theta_candidate,theta_21422605113723,True,5.4773208823,agent_progress,1.5,1.00790927122,0.638568044739,1.15400080137,0.391330364214,0.902186450236,1.02736958074,0.9,0.9,0.5,1.15750454124,0.437187303256,1.24199111555,1,8,0,1,0,False,False,False,False,False
g557_gcst_00560,g557_gcst_00560,gcst_topology_conditioned_prior,gcst_topology_conditioned_prior,True,bounded_static_theta_candidate,theta_30412938654715,True,0.472846554237,flow_shield,1.25,1.13602809015,1.25,0.75,0.75,1.00015217451,0.73815199232,0.968009273426,1,0.644112556268,0.65,0.30147858453,0.880474863422,0.955934581275,11.2524114081,1,0,0,False,False,False,False,False
g557_gcst_00561,g557_gcst_00561,gcst_flow_pressure_residual,gcst_flow_pressure_residual,True,bounded_static_theta_candidate,theta_66412452912745,True,0.163409294627,flow_shield,1.25,1.15800417416,1.25,0.75,0.75,1.10502681577,0.624676894145,0.979935812493,1,0.684155364534,0.748120068085,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_gcst_00562,g557_gcst_00562,gcst_bottleneck_guard,gcst_bottleneck_guard,True,bounded_static_theta_candidate,theta_99948096657419,True,0.410914417804,flow_shield,1.25,1.09502423693,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.418903064351,0.706558303909,1,10.2559329003,1,0,0,False,False,False,False,False
g557_gcst_00563,g557_gcst_00563,gcst_density_lookup_seed,gcst_density_lookup_seed,True,bounded_static_theta_candidate,theta_54735084391577,True,1.41221547269,flow_shield,1.25,1.07923306459,1.25,0.75,0.75,1.16057683731,0.742149231723,0.9,1,0.749296706916,0.65,0.378525634295,0.764711656798,1,9.84833978584,1,0,0,False,False,False,False,False
g557_gcst_00564,g557_gcst_00564,map_family_lookup_control,map_family_lookup_control,True,bounded_static_theta_candidate,theta_76470801316508,True,0.650962799113,flow_shield,1.25,1.2063971527,1.25,0.75,0.75,0.958004530613,0.618115817563,1,1,0.701252168655,0.65,0.363515528445,0.789124525596,0.947779106008,10.317418049,1,0,0,False,False,False,False,False
g557_gcst_00565,g557_gcst_00565,tabular_only_control,tabular_only_control,True,bounded_static_theta_candidate,theta_64171242492448,True,0.73546450805,flow_shield,1.25,1.1060116317,1.25,0.75,0.75,0.99718025223,0.616142222678,0.948919501092,1,0.721436085422,0.65,0.402018675874,0.937312916294,1,11.2339633925,1,0,0,False,False,False,False,False
g557_gcst_00566,g557_gcst_00566,graph_only_no_goal_ablation,graph_only_no_goal_ablation,True,bounded_static_theta_candidate,theta_48214949494051,True,1.50810004497,flow_shield,1.25,1.09119250818,1.25,0.75,0.75,1.19790904044,0.798937199199,0.900437750075,1,0.638175598909,0.65,0.423317729613,0.747826963779,0.959463589016,11.4786916296,1,0,0,False,False,False,False,False
g557_gcst_00567,g557_gcst_00567,no_traffic_ablation,no_traffic_ablation,True,bounded_static_theta_candidate,theta_24210010089995,True,0.183652289982,flow_shield,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.766342762068,0.735138130813,0.371276192466,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_gcst_00568,g557_gcst_00568,warmup_probe_mode_w_diagnostic,warmup_probe_mode_w_diagnostic,True,bounded_static_theta_candidate,theta_08545673997349,True,0.819478288925,flow_shield,1.25,1.25094655661,1.25,0.75,0.75,1.10777616368,0.627809142666,1,1,0.777423878412,0.65,0.448224181944,0.724122803581,1,10.3728900481,1,0,0,False,False,False,False,False
g557_gcst_00569,g557_gcst_00569,wide_negative_control,wide_negative_control,True,bounded_static_theta_candidate,theta_19104064283425,True,5.00327417647,none,1.5,1.5383075073,1.59123179566,1.12956210025,0.148616852766,1.41767898175,0.998910372036,0.9,1,0.894226344392,0.227521663707,0.177227773175,1.2642317117,0.698195691109,8.87933972566,0,0,1,False,False,False,False,False
g557_gcst_00570,g557_gcst_00570,gcst_topology_conditioned_prior,gcst_topology_conditioned_prior,True,bounded_static_theta_candidate,theta_21133801604162,True,1.07962658233,flow_shield,1.25,1.11394733269,1.25,0.75,0.75,0.994066048197,0.797340095576,0.931970424247,1,0.778057665105,0.65,0.28184532775,0.826392109867,0.926600699287,11.4559716779,1,0,0,False,False,False,False,False
g557_gcst_00571,g557_gcst_00571,gcst_flow_pressure_residual,gcst_flow_pressure_residual,True,bounded_static_theta_candidate,theta_18827000064516,True,0.846570168358,flow_shield,1.25,1.15800417416,1.25,0.75,0.75,1.18123288981,0.647769674486,0.979935812493,0.94133120935,0.684155364534,0.8443347813,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_gcst_00572,g557_gcst_00572,gcst_bottleneck_guard,gcst_bottleneck_guard,True,bounded_static_theta_candidate,theta_25484598969253,True,0.343695353465,flow_shield,1.25,1.0761954776,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.383813924853,0.799028992947,1,11.4728170355,1,0,0,False,False,False,False,False
g557_gcst_00573,g557_gcst_00573,gcst_density_lookup_seed,gcst_density_lookup_seed,True,bounded_static_theta_candidate,theta_04562048241612,True,1.49901824303,flow_shield,1.25,1.04880792293,1.25,0.75,0.75,1.15952738744,0.587730019099,0.907087921059,1,0.606719252491,0.65,0.297443397568,0.72922818248,0.959105617869,9.84955869769,1,0,0,False,False,False,False,False
g557_gcst_00574,g557_gcst_00574,map_family_lookup_control,map_family_lookup_control,True,bounded_static_theta_candidate,theta_08055844662038,True,1.35817883286,flow_shield,1.25,1.09172559117,1.25,0.75,0.75,0.979018163684,0.794475347128,0.902481045009,1,0.647473361767,0.65,0.409347528871,0.947677108734,1,11.6286451442,1,0,0,False,False,False,False,False
g557_gcst_00575,g557_gcst_00575,tabular_only_control,tabular_only_control,True,bounded_static_theta_candidate,theta_37121799413815,True,1.52451277317,agent_progress,1.25,1.24074528759,1.25,0.75,0.75,1.20410791473,0.625374586141,1,1,0.748990603507,0.65,0.372219990419,0.911414421286,0.881852257767,11.9292952075,0,1,0,False,False,False,False,False
g557_gcst_00576,g557_gcst_00576,graph_only_no_goal_ablation,graph_only_no_goal_ablation,True,bounded_static_theta_candidate,theta_42761172617844,True,0.981245282021,flow_shield,1.25,1.07381662655,1.25,0.75,0.75,1.11299178385,0.742037118556,0.926462531694,1,0.751955356273,0.65,0.40665333458,0.89349732546,1,11.2228233758,1,0,0,False,False,False,False,False
g557_gcst_00577,g557_gcst_00577,no_traffic_ablation,no_traffic_ablation,True,bounded_static_theta_candidate,theta_18152352123963,True,0.0772867034315,flow_shield,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.653563397546,0.623952763076,0.312047352146,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_gcst_00578,g557_gcst_00578,warmup_probe_mode_w_diagnostic,warmup_probe_mode_w_diagnostic,True,bounded_static_theta_candidate,theta_06323640489705,True,0.559796145474,flow_shield,1.25,1.1394859117,1.25,0.75,0.75,1.07745275641,0.634510264036,1,1,0.710861595008,0.65,0.291626008419,0.828504524925,0.978741649547,10.2401245216,1,0,0,False,False,False,False,False
g557_gcst_00579,g557_gcst_00579,wide_negative_control,wide_negative_control,True,bounded_static_theta_candidate,theta_37109013038107,True,5.03505909807,flow_shield,1.5,0.730283920226,0.843728184419,0.926981411662,0.439540755293,1.37151779282,0.888823998459,0.9,0.9,0.810963085919,1.16275085575,0.0673150430005,1.2836911259,0.735129104742,12,1,0,0,False,False,False,False,False
g557_gcst_00580,g557_gcst_00580,gcst_topology_conditioned_prior,gcst_topology_conditioned_prior,True,bounded_static_theta_candidate,theta_65509935645526,True,1.46277914642,flow_shield,1.25,1.20640551681,1.25,0.75,0.75,1.09736666309,0.599597322688,0.907417231378,1,0.611985811596,0.65,0.392562338578,0.909977582311,0.890921950937,11.8181489023,1,0,0,False,False,False,False,False
g557_gcst_00581,g557_gcst_00581,gcst_flow_pressure_residual,gcst_flow_pressure_residual,True,bounded_static_theta_candidate,theta_77651664408526,True,0.0825646086248,flow_shield,1.25,1.15800417416,1.25,0.75,0.75,1.00287430219,0.737057794746,0.979935812493,1,0.684155364534,0.683831192492,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_gcst_00582,g557_gcst_00582,gcst_bottleneck_guard,gcst_bottleneck_guard,True,bounded_static_theta_candidate,theta_70586206178416,True,0.238412744178,flow_shield,1.25,1.20374745405,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.30456201722,0.890405491374,1,10.2412153027,1,0,0,False,False,False,False,False
g557_gcst_00583,g557_gcst_00583,gcst_density_lookup_seed,gcst_density_lookup_seed,True,bounded_static_theta_candidate,theta_44069884807201,True,1.20094252135,flow_shield,1.25,1.12236020179,1.25,0.75,0.75,1.1334475606,0.745332618706,0.912065508261,1,0.714731883903,0.65,0.391528638761,0.822561720937,0.950831940613,10.0145116973,1,0,0,False,False,False,False,False
g557_gcst_00584,g557_gcst_00584,map_family_lookup_control,map_family_lookup_control,True,bounded_static_theta_candidate,theta_81435764956224,True,1.58922839024,flow_shield,1.25,1.24673244418,1.25,0.75,0.75,0.969138958367,0.547776145098,0.9,1,0.566693504737,0.65,0.25337642538,0.793464342301,0.966069091409,11.742158292,1,0,0,False,False,False,False,False
g557_gcst_00585,g557_gcst_00585,tabular_only_control,tabular_only_control,True,bounded_static_theta_candidate,theta_57660199214037,True,0.674931279074,flow_shield,1.25,1.21825859987,1.25,0.75,0.75,0.945595011422,0.744119837563,1,1,0.625286232954,0.65,0.386140787796,0.794149563648,1,10.2004696646,1,0,0,False,False,False,False,False
g557_gcst_00586,g557_gcst_00586,graph_only_no_goal_ablation,graph_only_no_goal_ablation,True,bounded_static_theta_candidate,theta_52045024676478,True,0.85116362854,flow_shield,1.25,1.1033186689,1.25,0.75,0.75,0.902412096302,0.758650060089,1,1,0.731409492976,0.65,0.420809679227,0.937332727617,1,11.777166212,1,0,0,False,False,False,False,False
g557_gcst_00587,g557_gcst_00587,no_traffic_ablation,no_traffic_ablation,True,bounded_static_theta_candidate,theta_83189820997544,True,0.22881993407,flow_shield,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.773311733434,0.530034476625,0.287762041939,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_gcst_00588,g557_gcst_00588,warmup_probe_mode_w_diagnostic,warmup_probe_mode_w_diagnostic,True,bounded_static_theta_candidate,theta_78243779571536,True,0.686770879559,flow_shield,1.25,1.21361279281,1.25,0.75,0.75,1.09788829221,0.738480321035,1,1,0.601658956161,0.65,0.403300587079,0.720310490916,1,11.1489243417,1,0,0,False,False,False,False,False
g557_gcst_00589,g557_gcst_00589,wide_negative_control,wide_negative_control,True,bounded_static_theta_candidate,theta_68777276814741,True,4.2387456325,agent_progress,1.5,0.954159878724,1.73559147882,0.639402080571,1.07261657977,0.728098898412,0.992139854327,1,0.9,0.5,0.465172150906,0.0349147328011,0.576522790239,1,12,0,1,0,False,False,False,False,False
g557_gcst_00590,g557_gcst_00590,gcst_topology_conditioned_prior,gcst_topology_conditioned_prior,True,bounded_static_theta_candidate,theta_06132454742983,True,0.799244403187,flow_shield,1.25,1.21133115993,1.25,0.75,0.75,0.971831475295,0.660328724008,1,1,0.731278300647,0.65,0.255532602265,0.74928908703,0.945777033703,10.0862551156,1,0,0,False,False,False,False,False
g557_gcst_00591,g557_gcst_00591,gcst_flow_pressure_residual,gcst_flow_pressure_residual,True,bounded_static_theta_candidate,theta_18712145064906,True,0.419385867108,flow_shield,1.25,1.15800417416,1.25,0.75,0.75,1.06528800393,0.676151043184,0.979935812493,0.964010484042,0.684155364534,0.693749978123,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_gcst_00592,g557_gcst_00592,gcst_bottleneck_guard,gcst_bottleneck_guard,True,bounded_static_theta_candidate,theta_28251731339047,True,0.220740640054,flow_shield,1.25,1.12189176,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.309028793479,0.913851195167,1,11.2527490009,1,0,0,False,False,False,False,False
g557_gcst_00593,g557_gcst_00593,gcst_density_lookup_seed,gcst_density_lookup_seed,True,bounded_static_theta_candidate,theta_57365231350374,True,0.825452441441,flow_shield,1.25,1.24297065628,1.25,0.75,0.75,1.1467414529,0.651879998445,0.943346069051,1,0.741683785121,0.65,0.381230616232,0.883280850011,0.959115233,10.3975505325,1,0,0,False,False,False,False,False
g557_gcst_00594,g557_gcst_00594,map_family_lookup_control,map_family_lookup_control,True,bounded_static_theta_candidate,theta_66377544415688,True,0.755993365353,flow_shield,1.25,1.08859204432,1.25,0.75,0.75,1.13845322117,0.743229897859,1,1,0.610967976053,0.65,0.274773586917,0.903634502935,0.956735663794,11.4010368278,1,0,0,False,False,False,False,False
g557_gcst_00595,g557_gcst_00595,tabular_only_control,tabular_only_control,True,bounded_static_theta_candidate,theta_81290765057809,True,0.803731949864,flow_shield,1.25,1.04578455999,1.25,0.75,0.75,0.946903008936,0.751426961744,0.955762959266,1,0.601159302639,0.65,0.294103713524,0.949131249536,1,11.4194712121,1,0,0,False,False,False,False,False
g557_gcst_00596,g557_gcst_00596,graph_only_no_goal_ablation,graph_only_no_goal_ablation,True,bounded_static_theta_candidate,theta_87835422053775,True,1.44917097442,flow_shield,1.25,1.032476348,1.25,0.75,0.75,1.15916944047,0.789594515858,0.904771107923,1,0.630735745122,0.65,0.390390764324,0.737837076852,1,9.90580422017,1,0,0,False,False,False,False,False
