context_id,topology_id,map_family,agent_count,density,bottleneck_score_proxy,feature_source,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
g557_ctx_00000441,g557_topology_021_bottleneck,bottleneck,400,0.130208333333,0.576757906484,pre_run_only,False,False,False,False,False
g557_ctx_00000442,g557_topology_022_bottleneck,bottleneck,400,0.130208333333,0.496788666423,pre_run_only,False,False,False,False,False
g557_ctx_00000443,g557_topology_023_bottleneck,bottleneck,400,0.130208333333,0.669991770016,pre_run_only,False,False,False,False,False
g557_ctx_00000444,g557_topology_024_irregular,irregular,400,0.00762951094835,0.24801506397,pre_run_only,False,False,False,False,False
g557_ctx_00000445,g557_topology_025_irregular,irregular,400,0.00762951094835,0.397586214828,pre_run_only,False,False,False,False,False
g557_ctx_00000446,g557_topology_026_irregular,irregular,400,0.00762951094835,0.152026005948,pre_run_only,False,False,False,False,False
g557_ctx_00000447,g557_topology_027_irregular,irregular,400,0.00813802083333,0.161845936308,pre_run_only,False,False,False,False,False
g557_ctx_00000448,g557_topology_028_irregular,irregular,400,0.00813802083333,0.401883156234,pre_run_only,False,False,False,False,False
g557_ctx_00000449,g557_topology_029_irregular,irregular,400,0.00813802083333,0.251798206404,pre_run_only,False,False,False,False,False
g557_ctx_00000450,g557_topology_030_irregular,irregular,400,0.00813802083333,0.134302741395,pre_run_only,False,False,False,False,False
g557_ctx_00000451,g557_topology_031_irregular,irregular,400,0.00813802083333,0.101685256629,pre_run_only,False,False,False,False,False
g557_ctx_00000452,g557_topology_032_irregular,irregular,400,0.00813802083333,0.360603188794,pre_run_only,False,False,False,False,False
g557_ctx_00000453,g557_topology_033_irregular,irregular,400,0.00813802083333,0.358626392747,pre_run_only,False,False,False,False,False
g557_ctx_00000454,g557_topology_034_qd_empty,qd_empty,400,0.390625,0.170751318497,pre_run_only,False,False,False,False,False
g557_ctx_00000455,g557_topology_035_qd_empty,qd_empty,400,0.173611111111,0.343122823754,pre_run_only,False,False,False,False,False
g557_ctx_00000456,g557_topology_036_qd_empty,qd_empty,100,0.390625,0.14788481423,pre_run_only,False,False,False,False,False
g557_ctx_00000457,g557_topology_037_qd_random,qd_random,400,0.4884004884,0.375808208384,pre_run_only,False,False,False,False,False
g557_ctx_00000458,g557_topology_038_qd_random,qd_random,400,0.1221001221,0.362563884872,pre_run_only,False,False,False,False,False
g557_ctx_00000459,g557_topology_039_qd_random,qd_random,400,0.43431053203,0.119764120472,pre_run_only,False,False,False,False,False
g557_ctx_00000460,g557_topology_040_qd_random,qd_random,400,0.108518719479,0.345060769878,pre_run_only,False,False,False,False,False
g557_ctx_00000461,g557_topology_041_qd_maze,qd_maze,400,0.542740841248,0.362527184946,pre_run_only,False,False,False,False,False
g557_ctx_00000462,g557_topology_042_qd_maze,qd_maze,400,0.4884004884,0.33821518357,pre_run_only,False,False,False,False,False
g557_ctx_00000463,g557_topology_043_qd_maze,qd_maze,400,0.0305180437934,0.499996410007,pre_run_only,False,False,False,False,False
g557_ctx_00000464,g557_topology_044_qd_maze,qd_maze,400,0.0406917599186,0.626978606043,pre_run_only,False,False,False,False,False
g557_ctx_00000465,g557_topology_045_qd_room,qd_room,400,0.476758045292,0.319642420715,pre_run_only,False,False,False,False,False
g557_ctx_00000466,g557_topology_046_qd_room,qd_room,400,0.11911852293,0.297511614977,pre_run_only,False,False,False,False,False
g557_ctx_00000467,g557_topology_047_qd_room,qd_room,400,0.1221001221,0.364801430397,pre_run_only,False,False,False,False,False
g557_ctx_00000468,g557_topology_048_qd_warehouse,qd_warehouse,400,0.0400160064026,0.435291689417,pre_run_only,False,False,False,False,False
g557_ctx_00000469,g557_topology_049_qd_warehouse,qd_warehouse,400,0.0400160064026,0.391617026766,pre_run_only,False,False,False,False,False
g557_ctx_00000470,g557_topology_050_qd_warehouse,qd_warehouse,400,0.0105496360376,0.357405295189,pre_run_only,False,False,False,False,False
g557_ctx_00000471,g557_topology_051_qd_warehouse,qd_warehouse,400,0.0105496360376,0.336246437507,pre_run_only,False,False,False,False,False
g557_ctx_00000472,g557_topology_052_qd_bottleneck,qd_bottleneck,400,0.15026296018,0.356606596787,pre_run_only,False,False,False,False,False
g557_ctx_00000473,g557_topology_053_qd_bottleneck,qd_bottleneck,400,0.15026296018,0.429194001612,pre_run_only,False,False,False,False,False
g557_ctx_00000474,g557_topology_054_qd_bottleneck,qd_bottleneck,400,0.157542339504,0.357251995496,pre_run_only,False,False,False,False,False
g557_ctx_00000475,g557_topology_055_qd_bottleneck,qd_bottleneck,400,0.130208333333,0.373827962344,pre_run_only,False,False,False,False,False
g557_ctx_00000476,g557_topology_056_qd_bottleneck,qd_bottleneck,400,0.130208333333,0.397936964126,pre_run_only,False,False,False,False,False
g557_ctx_00000477,g557_topology_057_qd_bottleneck,qd_bottleneck,400,0.130208333333,0.453982002036,pre_run_only,False,False,False,False,False
g557_ctx_00000478,g557_topology_058_qd_irregular,qd_irregular,400,0.00762951094835,0.214222981554,pre_run_only,False,False,False,False,False
g557_ctx_00000479,g557_topology_059_qd_irregular,qd_irregular,400,0.00762951094835,0.386043937912,pre_run_only,False,False,False,False,False
g557_ctx_00000480,g557_topology_000_empty,empty,25,0.0244140625,0.217914074172,pre_run_only,False,False,False,False,False
g557_ctx_00000481,g557_topology_001_empty,empty,600,0.260416666667,0.286335437329,pre_run_only,False,False,False,False,False
g557_ctx_00000482,g557_topology_002_empty,empty,25,0.09765625,0.314598930802,pre_run_only,False,False,False,False,False
g557_ctx_00000483,g557_topology_003_random,random,25,0.030525030525,0.129762900474,pre_run_only,False,False,False,False,False
g557_ctx_00000484,g557_topology_004_random,random,600,0.18315018315,0.133726642547,pre_run_only,False,False,False,False,False
g557_ctx_00000485,g557_topology_005_random,random,25,0.0271444082519,0.120139319721,pre_run_only,False,False,False,False,False
g557_ctx_00000486,g557_topology_006_random,random,600,0.162778079219,0.114237631525,pre_run_only,False,False,False,False,False
g557_ctx_00000487,g557_topology_007_maze,maze,25,0.033921302578,0.66486008028,pre_run_only,False,False,False,False,False
g557_ctx_00000488,g557_topology_008_maze,maze,25,0.030525030525,0.527938954122,pre_run_only,False,False,False,False,False
g557_ctx_00000489,g557_topology_009_maze,maze,600,0.0457770656901,0.42497476005,pre_run_only,False,False,False,False,False
g557_ctx_00000490,g557_topology_010_maze,maze,600,0.0610376398779,0.570938468123,pre_run_only,False,False,False,False,False
g557_ctx_00000491,g557_topology_011_room,room,25,0.0297973778308,0.407617894764,pre_run_only,False,False,False,False,False
g557_ctx_00000492,g557_topology_012_room,room,600,0.178677784395,0.131524096952,pre_run_only,False,False,False,False,False
g557_ctx_00000493,g557_topology_013_room,room,600,0.18315018315,0.166199577601,pre_run_only,False,False,False,False,False
g557_ctx_00000494,g557_topology_014_warehouse,warehouse,600,0.0600240096038,0.340037979924,pre_run_only,False,False,False,False,False
g557_ctx_00000495,g557_topology_015_warehouse,warehouse,600,0.0600240096038,0.651988856022,pre_run_only,False,False,False,False,False
g557_ctx_00000496,g557_topology_016_warehouse,warehouse,600,0.0158244540563,0.413234733531,pre_run_only,False,False,False,False,False
g557_ctx_00000497,g557_topology_017_warehouse,warehouse,600,0.0158244540563,0.353951502097,pre_run_only,False,False,False,False,False
g557_ctx_00000498,g557_topology_018_bottleneck,bottleneck,600,0.22539444027,0.57053001894,pre_run_only,False,False,False,False,False
g557_ctx_00000499,g557_topology_019_bottleneck,bottleneck,600,0.22539444027,0.516675276649,pre_run_only,False,False,False,False,False
