context_id,topology_id,map,map_family,agent_count,density,start_goal_regime,pre_run_node_flow_prior_mean,pre_run_edge_flow_prior_p90,expected_edge_conflict_proxy,opposing_flow_ratio_proxy,flow_concentration_top5_percent,traffic_input_mode,uses_solver_probe,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
g557_ctx_00000264,g557_topology_024_irregular,Berlin_1_256,irregular,150,0.00286106660563,low_conflict_easy,0.095020077893,0.140669295561,0.176114794326,0.562051075898,0.297233655533,P,False,False,False,False,False,False
g557_ctx_00000265,g557_topology_025_irregular,Boston_0_256,irregular,150,0.00286106660563,low_conflict_easy,0.0698211282909,0.116100319699,0.143356159843,0.48328023344,0.215337069326,P,False,False,False,False,False,False
g557_ctx_00000266,g557_topology_026_irregular,Paris_1_256,irregular,150,0.00286106660563,low_conflict_easy,0.137490792952,0.182078242743,0.231326723902,0.714882470235,0.435263479473,P,False,False,False,False,False,False
g557_ctx_00000267,g557_topology_027_irregular,brc202d,irregular,150,0.0030517578125,high_conflict_adversarial,0.136915293162,0.242718485051,0.311417615485,0.594546410907,0.625956148088,P,False,False,False,False,False,False
g557_ctx_00000268,g557_topology_028_irregular,den312d,irregular,150,0.0030517578125,high_conflict_adversarial,0.120071726849,0.226296007896,0.289520979278,0.37686994626,0.571214557571,P,False,False,False,False,False,False
g557_ctx_00000269,g557_topology_029_irregular,den520d,irregular,150,0.0030517578125,high_conflict_adversarial,0.145435476121,0.251025663437,0.322493853333,0.155239189522,0.653646742707,P,False,False,False,False,False,False
g557_ctx_00000270,g557_topology_030_irregular,lak303d,irregular,150,0.0030517578125,uniform_random,0.111285344421,0.15772928503,0.198098682123,0.415144469711,0.342658814682,P,False,False,False,False,False,False
g557_ctx_00000271,g557_topology_031_irregular,orz900d,irregular,150,0.0030517578125,uniform_random,0.0372124925672,0.0855082544718,0.101803974712,0.449269401461,0.101922046156,P,False,False,False,False,False,False
g557_ctx_00000272,g557_topology_032_irregular,ost003d,irregular,150,0.0030517578125,uniform_random,0.234658897674,0.278018499451,0.358484301352,0.618752362495,0.743622862754,P,False,False,False,False,False,False
g557_ctx_00000273,g557_topology_033_irregular,w_woundedcoast,irregular,150,0.0030517578125,opposite_side_cross_flow,0.182977801037,0.227629430229,0.291298875723,0.448593202814,0.575659298681,P,False,False,False,False,False,False
g557_ctx_00000274,g557_topology_034_qd_empty,empty-32-32,qd_empty,150,0.146484375,opposite_side_cross_flow,1,1,1,0.328987942024,0.426832996334,P,False,False,False,False,False,False
g557_ctx_00000275,g557_topology_035_qd_empty,empty-48-48,qd_empty,150,0.0651041666667,opposite_side_cross_flow,0.878741605017,1,1,0.0947971104058,0.416847716305,P,False,False,False,False,False,False
g557_ctx_00000276,g557_topology_036_qd_empty,empty-16-16,qd_empty,25,0.09765625,same_room_local_flow,1,1,1,0.252482995034,0.128306793386,P,False,False,False,False,False,False
g557_ctx_00000277,g557_topology_037_qd_random,random-32-32-20,qd_random,150,0.18315018315,same_room_local_flow,1,1,1,0.603341893316,0.178435993128,P,False,False,False,False,False,False
g557_ctx_00000278,g557_topology_038_qd_random,random-64-64-20,qd_random,150,0.0457875457875,same_room_local_flow,0.60550563734,0.908829534868,1,0.107098885802,0.282179035642,P,False,False,False,False,False,False
g557_ctx_00000279,g557_topology_039_qd_random,random-32-32-10,qd_random,150,0.162866449511,room_to_room_door_bottleneck,1,1,1,0.695692008616,0.650156899686,P,False,False,False,False,False,False
g557_ctx_00000280,g557_topology_040_qd_random,random-64-64-10,qd_random,150,0.0406945198047,room_to_room_door_bottleneck,0.621828970667,0.95265872117,1,0.654191891616,0.733857882284,P,False,False,False,False,False,False
g557_ctx_00000281,g557_topology_041_qd_maze,maze-32-32-4,qd_maze,150,0.203527815468,room_to_room_door_bottleneck,1,1,1,0.745877008246,0.909448531103,P,False,False,False,False,False,False
g557_ctx_00000282,g557_topology_042_qd_maze,maze-32-32-2,qd_maze,150,0.18315018315,warehouse_aisle_to_aisle,1,1,1,0.285121829756,0.592484515031,P,False,False,False,False,False,False
g557_ctx_00000283,g557_topology_043_qd_maze,maze-128-128-2,qd_maze,150,0.0114442664225,warehouse_aisle_to_aisle,0.194833282066,0.292061328476,0.343638038945,0.321570756858,0.286881776236,P,False,False,False,False,False,False
g557_ctx_00000284,g557_topology_044_qd_maze,maze-128-128-10,qd_maze,150,0.0152594099695,warehouse_aisle_to_aisle,0.369806746246,0.486695860398,0.587890173986,0.674461051078,0.70675493649,P,False,False,False,False,False,False
g557_ctx_00000285,g557_topology_045_qd_room,room-32-32-4,qd_room,150,0.178784266985,many_to_one_goal_clustered,1,1,1,0.596177407645,0.338038623923,P,False,False,False,False,False,False
g557_ctx_00000286,g557_topology_046_qd_room,room-64-64-8,qd_room,150,0.0446694460989,many_to_one_goal_clustered,0.674111477031,0.968676200528,1,0.628215643569,0.548753902492,P,False,False,False,False,False,False
g557_ctx_00000287,g557_topology_047_qd_room,room-64-64-16,qd_room,150,0.0457875457875,many_to_one_goal_clustered,0.688870070611,0.990109857307,1,0.694280811438,0.553113443773,P,False,False,False,False,False,False
g557_ctx_00000288,g557_topology_048_qd_warehouse,warehouse-10-20-10-2-1,qd_warehouse,150,0.015006002401,start_clustered_goal_dispersed,0.301062186832,0.418073447287,0.497407253446,0.412151975696,0.493218013564,P,False,False,False,False,False,False
g557_ctx_00000289,g557_topology_049_qd_warehouse,warehouse-10-20-10-2-2,qd_warehouse,150,0.015006002401,start_clustered_goal_dispersed,0.364952459051,0.480366462701,0.580464607331,0.208627382745,0.700861398277,P,False,False,False,False,False,False
g557_ctx_00000290,g557_topology_050_qd_warehouse,warehouse-20-40-10-2-1,qd_warehouse,150,0.00395611351408,start_clustered_goal_dispersed,0.0874212822731,0.140159265355,0.171054566417,0.568113763772,0.229830740339,P,False,False,False,False,False,False
g557_ctx_00000291,g557_topology_051_qd_warehouse,warehouse-20-40-10-2-2,qd_warehouse,150,0.00395611351408,central_choke_point,0.229129598856,0.338324874024,0.435275377975,0.207113985772,0.890382769234,P,False,False,False,False,False,False
g557_ctx_00000292,g557_topology_052_qd_bottleneck,connector,qd_bottleneck,150,0.0563486100676,central_choke_point,0.78583390151,1,1,0.578913342173,0.656364387271,P,False,False,False,False,False,False
g557_ctx_00000293,g557_topology_053_qd_bottleneck,corners,qd_bottleneck,150,0.0563486100676,central_choke_point,0.86046395225,1,1,0.379298941402,0.898912052176,P,False,False,False,False,False,False
g557_ctx_00000294,g557_topology_054_qd_bottleneck,tunnel,qd_bottleneck,150,0.0590783773139,low_conflict_easy,0.849108247431,1,1,0.330721838556,0.55554508891,P,False,False,False,False,False,False
g557_ctx_00000295,g557_topology_055_qd_bottleneck,loop-chain,qd_bottleneck,150,0.048828125,low_conflict_easy,0.737235197405,1,1,0.731452137096,0.591717516565,P,False,False,False,False,False,False
g557_ctx_00000296,g557_topology_056_qd_bottleneck,string,qd_bottleneck,150,0.048828125,low_conflict_easy,0.657074757725,0.978265076282,1,0.307082885834,0.331196087608,P,False,False,False,False,False,False
g557_ctx_00000297,g557_topology_057_qd_bottleneck,tree,qd_bottleneck,150,0.048828125,high_conflict_adversarial,0.776644118587,1,1,0.435268029464,0.919796510407,P,False,False,False,False,False,False
g557_ctx_00000298,g557_topology_058_qd_irregular,Berlin_1_256,qd_irregular,150,0.00286106660563,high_conflict_adversarial,0.124396019141,0.229310838278,0.294303517948,0.287217625565,0.592705464589,P,False,False,False,False,False,False
g557_ctx_00000299,g557_topology_059_qd_irregular,Boston_0_256,qd_irregular,150,0.00286106660563,high_conflict_adversarial,0.184944098045,0.288345215209,0.373016020523,0.0816637366725,0.789486721027,P,False,False,False,False,False,False
g557_ctx_00000300,g557_topology_000_empty,empty-32-32,empty,200,0.1953125,uniform_random,1,1,1,0.579947240106,0.21522006956,P,False,False,False,False,False,False
g557_ctx_00000301,g557_topology_001_empty,empty-48-48,empty,200,0.0868055555556,uniform_random,1,1,1,0.256416287167,0.290604318791,P,False,False,False,False,False,False
g557_ctx_00000302,g557_topology_002_empty,empty-16-16,empty,50,0.1953125,uniform_random,1,1,1,0.730068939862,0.476236147528,P,False,False,False,False,False,False
g557_ctx_00000303,g557_topology_003_random,random-32-32-20,random,200,0.2442002442,opposite_side_cross_flow,1,1,1,0.330966838066,0.28667507665,P,False,False,False,False,False,False
g557_ctx_00000304,g557_topology_004_random,random-64-64-20,random,200,0.0610500610501,opposite_side_cross_flow,0.886641024521,1,1,0.111737776524,0.600630948738,P,False,False,False,False,False,False
g557_ctx_00000305,g557_topology_005_random,random-32-32-10,random,200,0.217155266015,opposite_side_cross_flow,1,1,1,0.233347833304,0.59339516321,P,False,False,False,False,False,False
g557_ctx_00000306,g557_topology_006_random,random-64-64-10,random,200,0.0542593597396,same_room_local_flow,0.849582319935,1,1,0.664877370245,0.745027509945,P,False,False,False,False,False,False
g557_ctx_00000307,g557_topology_007_maze,maze-32-32-4,maze,200,0.271370420624,same_room_local_flow,1,1,1,0.444118811762,0.627252945494,P,False,False,False,False,False,False
g557_ctx_00000308,g557_topology_008_maze,maze-32-32-2,maze,200,0.2442002442,same_room_local_flow,1,1,1,0.0778739442521,0.493445513109,P,False,False,False,False,False,False
g557_ctx_00000309,g557_topology_009_maze,maze-128-128-2,maze,200,0.0152590218967,room_to_room_door_bottleneck,0.24440834016,0.424429969605,0.504870538554,0.0603760792478,0.499225251549,P,False,False,False,False,False,False
g557_ctx_00000310,g557_topology_010_maze,maze-128-128-10,maze,200,0.0203458799593,room_to_room_door_bottleneck,0.352712742387,0.562073967571,0.668048436924,0.65519498961,0.652827094346,P,False,False,False,False,False,False
g557_ctx_00000311,g557_topology_011_room,room-32-32-4,room,200,0.238379022646,room_to_room_door_bottleneck,1,1,1,0.333257233486,0.371036407927,P,False,False,False,False,False,False
g557_ctx_00000312,g557_topology_012_room,room-64-64-8,room,200,0.0595592614652,warehouse_aisle_to_aisle,0.811364144276,1,1,0.283380933238,0.414122271755,P,False,False,False,False,False,False
g557_ctx_00000313,g557_topology_013_room,room-64-64-16,room,200,0.0610500610501,warehouse_aisle_to_aisle,0.846740704321,1,1,0.346629306741,0.47095490809,P,False,False,False,False,False,False
g557_ctx_00000314,g557_topology_014_warehouse,warehouse-10-20-10-2-1,warehouse,200,0.0200080032013,warehouse_aisle_to_aisle,0.24394883071,0.39390053011,0.445168694009,0.103305593389,0.112521574957,P,False,False,False,False,False,False
g557_ctx_00000315,g557_topology_015_warehouse,warehouse-10-20-10-2-2,warehouse,200,0.0200080032013,many_to_one_goal_clustered,0.264607189393,0.414042429827,0.472024560297,0.50419479161,0.179661240678,P,False,False,False,False,False,False
g557_ctx_00000316,g557_topology_016_warehouse,warehouse-20-40-10-2-1,warehouse,200,0.00527481801878,many_to_one_goal_clustered,0.151706239409,0.211144936942,0.260427310514,0.490592418815,0.387327375345,P,False,False,False,False,False,False
g557_ctx_00000317,g557_topology_017_warehouse,warehouse-20-40-10-2-2,warehouse,200,0.00527481801878,many_to_one_goal_clustered,0.113678515464,0.174067906096,0.210991269386,0.166922166156,0.263737272525,P,False,False,False,False,False,False
g557_ctx_00000318,g557_topology_018_bottleneck,connector,bottleneck,200,0.0751314800902,start_clustered_goal_dispersed,0.910407943422,1,1,0.7423000154,0.128698092604,P,False,False,False,False,False,False
g557_ctx_00000319,g557_topology_019_bottleneck,corners,bottleneck,200,0.0751314800902,start_clustered_goal_dispersed,1,1,1,0.480422139156,0.60677018646,P,False,False,False,False,False,False
g557_ctx_00000320,g557_topology_020_bottleneck,tunnel,bottleneck,200,0.0787711697519,start_clustered_goal_dispersed,1,1,1,0.511547576905,0.420166609667,P,False,False,False,False,False,False
g557_ctx_00000321,g557_topology_021_bottleneck,loop-chain,bottleneck,200,0.0651041666667,central_choke_point,0.834468493563,1,1,0.22295495409,0.47296010408,P,False,False,False,False,False,False
g557_ctx_00000322,g557_topology_022_bottleneck,string,bottleneck,200,0.0651041666667,central_choke_point,0.889497983504,1,1,0.697356605287,0.651805946388,P,False,False,False,False,False,False
g557_ctx_00000323,g557_topology_023_bottleneck,tree,bottleneck,200,0.0651041666667,central_choke_point,0.880641001218,1,1,0.641093517813,0.623020753958,P,False,False,False,False,False,False
g557_ctx_00000324,g557_topology_024_irregular,Berlin_1_256,irregular,200,0.00381475547417,low_conflict_easy,0.150019657205,0.200302125262,0.251810478453,0.706558786882,0.438788422423,P,False,False,False,False,False,False
g557_ctx_00000325,g557_topology_025_irregular,Boston_0_256,irregular,200,0.00381475547417,low_conflict_easy,0.0795131982178,0.13155832775,0.160152081769,0.662954474091,0.209642430715,P,False,False,False,False,False,False
g557_ctx_00000326,g557_topology_026_irregular,Paris_1_256,irregular,200,0.00381475547417,low_conflict_easy,0.12901189922,0.179819561227,0.224500393073,0.105760488479,0.370513208974,P,False,False,False,False,False,False
g557_ctx_00000327,g557_topology_027_irregular,brc202d,irregular,200,0.00406901041667,high_conflict_adversarial,0.0955338315886,0.208780251424,0.262097626899,0.318450863098,0.451793546413,P,False,False,False,False,False,False
g557_ctx_00000328,g557_topology_028_irregular,den312d,irregular,200,0.00406901041667,high_conflict_adversarial,0.232961156734,0.342771893441,0.440753149588,0.41285477429,0.898432353135,P,False,False,False,False,False,False
g557_ctx_00000329,g557_topology_029_irregular,den520d,irregular,200,0.00406901041667,high_conflict_adversarial,0.150009922636,0.261894440196,0.332916545261,0.30848008304,0.628840842318,P,False,False,False,False,False,False
g557_ctx_00000330,g557_topology_030_irregular,lak303d,irregular,200,0.00406901041667,uniform_random,0.214411793833,0.264686264612,0.336638977816,0.570236159528,0.638146923706,P,False,False,False,False,False,False
g557_ctx_00000331,g557_topology_031_irregular,orz900d,irregular,200,0.00406901041667,uniform_random,0.215368591919,0.265619142746,0.337882815328,0.740512218976,0.641256517487,P,False,False,False,False,False,False
g557_ctx_00000332,g557_topology_032_irregular,ost003d,irregular,200,0.00406901041667,uniform_random,0.207492807671,0.257940253104,0.327644295805,0.426064447871,0.61566021868,P,False,False,False,False,False,False
g557_ctx_00000333,g557_topology_033_irregular,w_woundedcoast,irregular,200,0.00406901041667,opposite_side_cross_flow,0.215322392012,0.265574097836,0.337822755448,0.172008355983,0.641106367787,P,False,False,False,False,False,False
g557_ctx_00000334,g557_topology_034_qd_empty,empty-32-32,qd_empty,200,0.1953125,opposite_side_cross_flow,1,1,1,0.415757668485,0.688843572313,P,False,False,False,False,False,False
g557_ctx_00000335,g557_topology_035_qd_empty,empty-48-48,qd_empty,200,0.0868055555556,opposite_side_cross_flow,1,1,1,0.237437225126,0.511443977112,P,False,False,False,False,False,False
g557_ctx_00000336,g557_topology_036_qd_empty,empty-16-16,qd_empty,50,0.1953125,same_room_local_flow,1,1,1,0.401383897232,0.523069203862,P,False,False,False,False,False,False
g557_ctx_00000337,g557_topology_037_qd_random,random-32-32-20,qd_random,200,0.2442002442,same_room_local_flow,1,1,1,0.145781508437,0.209434431131,P,False,False,False,False,False,False
g557_ctx_00000338,g557_topology_038_qd_random,random-64-64-20,qd_random,200,0.0610500610501,same_room_local_flow,0.81279117222,1,1,0.25136999726,0.360618928762,P,False,False,False,False,False,False
g557_ctx_00000339,g557_topology_039_qd_random,random-32-32-10,qd_random,200,0.217155266015,room_to_room_door_bottleneck,1,1,1,0.363099573801,0.894164461671,P,False,False,False,False,False,False
g557_ctx_00000340,g557_topology_040_qd_random,random-64-64-10,qd_random,200,0.0542593597396,room_to_room_door_bottleneck,0.797108424883,1,1,0.698872102256,0.774487351025,P,False,False,False,False,False,False
g557_ctx_00000341,g557_topology_041_qd_maze,maze-32-32-4,qd_maze,200,0.271370420624,room_to_room_door_bottleneck,1,1,1,0.693194413611,0.60504503991,P,False,False,False,False,False,False
g557_ctx_00000342,g557_topology_042_qd_maze,maze-32-32-2,qd_maze,200,0.2442002442,warehouse_aisle_to_aisle,1,1,1,0.239984520031,0.370854458291,P,False,False,False,False,False,False
g557_ctx_00000343,g557_topology_043_qd_maze,maze-128-128-2,qd_maze,200,0.0152590218967,warehouse_aisle_to_aisle,0.28666865564,0.405633777198,0.479808948677,0.0584755830488,0.436571276857,P,False,False,False,False,False,False
g557_ctx_00000344,g557_topology_044_qd_maze,maze-128-128-10,qd_maze,200,0.0203458799593,warehouse_aisle_to_aisle,0.250505746801,0.402422146875,0.455179342663,0.169636060728,0.120654358691,P,False,False,False,False,False,False
g557_ctx_00000345,g557_topology_045_qd_room,room-32-32-4,qd_room,200,0.238379022646,many_to_one_goal_clustered,1,1,1,0.412294075412,0.325509248982,P,False,False,False,False,False,False
g557_ctx_00000346,g557_topology_046_qd_room,room-64-64-8,qd_room,200,0.0595592614652,many_to_one_goal_clustered,0.792458182088,1,1,0.222212955574,0.352677894644,P,False,False,False,False,False,False
g557_ctx_00000347,g557_topology_047_qd_room,room-64-64-16,qd_room,200,0.0610500610501,many_to_one_goal_clustered,0.917259163284,1,1,0.0668006663987,0.70013989972,P,False,False,False,False,False,False
g557_ctx_00000348,g557_topology_048_qd_warehouse,warehouse-10-20-10-2-1,qd_warehouse,200,0.0200080032013,start_clustered_goal_dispersed,0.241192236223,0.391212850486,0.441585121176,0.599953200094,0.103562642875,P,False,False,False,False,False,False
g557_ctx_00000349,g557_topology_049_qd_warehouse,warehouse-10-20-10-2-2,qd_warehouse,200,0.0200080032013,start_clustered_goal_dispersed,0.387552343503,0.533913955084,0.63185326064,0.10280509439,0.579232991534,P,False,False,False,False,False,False
g557_ctx_00000350,g557_topology_050_qd_warehouse,warehouse-20-40-10-2-1,qd_warehouse,200,0.00527481801878,start_clustered_goal_dispersed,0.231002280816,0.288458577314,0.363512164344,0.135082729835,0.645039509921,P,False,False,False,False,False,False
g557_ctx_00000351,g557_topology_051_qd_warehouse,warehouse-20-40-10-2-2,qd_warehouse,200,0.00527481801878,central_choke_point,0.189584763651,0.308076498078,0.38966939203,0.611994576011,0.710432579135,P,False,False,False,False,False,False
g557_ctx_00000352,g557_topology_052_qd_bottleneck,connector,qd_bottleneck,200,0.0751314800902,central_choke_point,1,1,1,0.427275445449,0.885846428307,P,False,False,False,False,False,False
g557_ctx_00000353,g557_topology_053_qd_bottleneck,corners,qd_bottleneck,200,0.0751314800902,central_choke_point,1,1,1,0.724447951104,0.690541968916,P,False,False,False,False,False,False
g557_ctx_00000354,g557_topology_054_qd_bottleneck,tunnel,qd_bottleneck,200,0.0787711697519,low_conflict_easy,1,1,1,0.132908534183,0.422292105416,P,False,False,False,False,False,False
g557_ctx_00000355,g557_topology_055_qd_bottleneck,loop-chain,qd_bottleneck,200,0.0651041666667,low_conflict_easy,0.786186390128,1,1,0.623659352681,0.116043267913,P,False,False,False,False,False,False
g557_ctx_00000356,g557_topology_056_qd_bottleneck,string,qd_bottleneck,200,0.0651041666667,low_conflict_easy,0.809687943125,1,1,0.0590985818028,0.192423315153,P,False,False,False,False,False,False
g557_ctx_00000357,g557_topology_057_qd_bottleneck,tree,qd_bottleneck,200,0.0651041666667,high_conflict_adversarial,0.905558751383,1,1,0.532355735289,0.704003441993,P,False,False,False,False,False,False
g557_ctx_00000358,g557_topology_058_qd_irregular,Berlin_1_256,qd_irregular,200,0.00381475547417,high_conflict_adversarial,0.165073827097,0.274979940906,0.351380899312,0.363870972258,0.687714474571,P,False,False,False,False,False,False
g557_ctx_00000359,g557_topology_059_qd_irregular,Boston_0_256,qd_irregular,200,0.00381475547417,high_conflict_adversarial,0.2063721445,0.315245800375,0.405068711936,0.0777472445055,0.821934006132,P,False,False,False,False,False,False
g557_ctx_00000360,g557_topology_000_empty,empty-32-32,empty,300,0.29296875,uniform_random,1,1,1,0.17365475269,0.326565496869,P,False,False,False,False,False,False
g557_ctx_00000361,g557_topology_001_empty,empty-48-48,empty,300,0.130208333333,uniform_random,1,1,1,0.624923550153,0.421269007462,P,False,False,False,False,False,False
g557_ctx_00000362,g557_topology_002_empty,empty-16-16,empty,75,0.29296875,uniform_random,1,1,1,0.343183213634,0.466103317793,P,False,False,False,False,False,False
g557_ctx_00000363,g557_topology_003_random,random-32-32-20,random,300,0.3663003663,opposite_side_cross_flow,1,1,1,0.156795986408,0.162858124284,P,False,False,False,False,False,False
g557_ctx_00000364,g557_topology_004_random,random-64-64-20,random,300,0.0915750915751,opposite_side_cross_flow,1,1,1,0.177241545517,0.486955276089,P,False,False,False,False,False,False
g557_ctx_00000365,g557_topology_005_random,random-32-32-10,random,300,0.325732899023,opposite_side_cross_flow,1,1,1,0.2082997834,0.299897350205,P,False,False,False,False,False,False
g557_ctx_00000366,g557_topology_006_random,random-64-64-10,random,300,0.0813890396093,same_room_local_flow,1,1,1,0.237524024952,0.476408397183,P,False,False,False,False,False,False
g557_ctx_00000367,g557_topology_007_maze,maze-32-32-4,maze,300,0.407055630936,same_room_local_flow,1,1,1,0.125627848744,0.440250269499,P,False,False,False,False,False,False
g557_ctx_00000368,g557_topology_008_maze,maze-32-32-2,maze,300,0.3663003663,same_room_local_flow,1,1,1,0.679955340089,0.205548088904,P,False,False,False,False,False,False
g557_ctx_00000369,g557_topology_009_maze,maze-128-128-2,maze,300,0.022888532845,room_to_room_door_bottleneck,0.444849453766,0.667925974345,0.799013834414,0.0889017221966,0.853107943784,P,False,False,False,False,False,False
g557_ctx_00000370,g557_topology_010_maze,maze-128-128-10,maze,300,0.030518819939,room_to_room_door_bottleneck,0.456911657896,0.727757432065,0.848267962997,0.554642990714,0.594728910542,P,False,False,False,False,False,False
g557_ctx_00000371,g557_topology_011_room,room-32-32-4,room,300,0.357568533969,room_to_room_door_bottleneck,1,1,1,0.222553154894,0.626425447149,P,False,False,False,False,False,False
g557_ctx_00000372,g557_topology_012_room,room-64-64-8,room,300,0.0893388921977,warehouse_aisle_to_aisle,1,1,1,0.212110575779,0.41645511709,P,False,False,False,False,False,False
g557_ctx_00000373,g557_topology_013_room,room-64-64-16,room,300,0.0915750915751,warehouse_aisle_to_aisle,1,1,1,0.623116853766,0.252713294573,P,False,False,False,False,False,False
g557_ctx_00000374,g557_topology_014_warehouse,warehouse-10-20-10-2-1,warehouse,300,0.0300120048019,warehouse_aisle_to_aisle,0.467666042579,0.675050021766,0.780018676481,0.530720538559,0.449446451107,P,False,False,False,False,False,False
g557_ctx_00000375,g557_topology_015_warehouse,warehouse-10-20-10-2-2,warehouse,300,0.0300120048019,many_to_one_goal_clustered,0.392707792495,0.601965727935,0.682572951372,0.307566584867,0.205832138336,P,False,False,False,False,False,False
g557_ctx_00000376,g557_topology_016_warehouse,warehouse-20-40-10-2-1,warehouse,300,0.00791222702817,many_to_one_goal_clustered,0.215138683954,0.289607247133,0.354494088064,0.285114129772,0.490623868752,P,False,False,False,False,False,False
g557_ctx_00000377,g557_topology_017_warehouse,warehouse-20-40-10-2-2,warehouse,300,0.00791222702817,many_to_one_goal_clustered,0.169046576138,0.244667442012,0.294574347904,0.609081881836,0.340824518351,P,False,False,False,False,False,False
g557_ctx_00000378,g557_topology_018_bottleneck,connector,bottleneck,300,0.112697220135,start_clustered_goal_dispersed,1,1,1,0.554553390893,0.171102707795,P,False,False,False,False,False,False
g557_ctx_00000379,g557_topology_019_bottleneck,corners,bottleneck,300,0.112697220135,start_clustered_goal_dispersed,1,1,1,0.474997150006,0.153761392477,P,False,False,False,False,False,False
g557_ctx_00000380,g557_topology_020_bottleneck,tunnel,bottleneck,300,0.118156754628,start_clustered_goal_dispersed,1,1,1,0.62690524619,0.530325789348,P,False,False,False,False,False,False
g557_ctx_00000381,g557_topology_021_bottleneck,loop-chain,bottleneck,300,0.09765625,central_choke_point,1,1,1,0.0757760484479,0.33231013538,P,False,False,False,False,False,False
g557_ctx_00000382,g557_topology_022_bottleneck,string,bottleneck,300,0.09765625,central_choke_point,1,1,1,0.205116189768,0.580653838692,P,False,False,False,False,False,False
g557_ctx_00000383,g557_topology_023_bottleneck,tree,bottleneck,300,0.09765625,central_choke_point,1,1,1,0.312072475855,0.408806532387,P,False,False,False,False,False,False
g557_ctx_00000384,g557_topology_024_irregular,Berlin_1_256,irregular,300,0.00572213321126,low_conflict_easy,0.260512214842,0.320048848702,0.403843265424,0.309284381431,0.723501502997,P,False,False,False,False,False,False
g557_ctx_00000385,g557_topology_025_irregular,Boston_0_256,irregular,300,0.00572213321126,low_conflict_easy,0.148734838397,0.211065906668,0.258532676045,0.489162321675,0.36022502955,P,False,False,False,False,False,False
g557_ctx_00000386,g557_topology_026_irregular,Paris_1_256,irregular,300,0.00572213321126,low_conflict_easy,0.163023609819,0.224997458805,0.277108078894,0.533886632227,0.406663536673,P,False,False,False,False,False,False
g557_ctx_00000387,g557_topology_027_irregular,brc202d,irregular,300,0.006103515625,high_conflict_adversarial,0.0936007467829,0.219712876551,0.268536439568,0.473184153632,0.366165317669,P,False,False,False,False,False,False
g557_ctx_00000388,g557_topology_028_irregular,den312d,irregular,300,0.006103515625,high_conflict_adversarial,0.216019701945,0.339071357834,0.427681081278,0.625361049278,0.764026921946,P,False,False,False,False,False,False
g557_ctx_00000389,g557_topology_029_irregular,den520d,irregular,300,0.006103515625,high_conflict_adversarial,0.207205119574,0.330477140022,0.416222124196,0.415733168534,0.735379529241,P,False,False,False,False,False,False
g557_ctx_00000390,g557_topology_030_irregular,lak303d,irregular,300,0.006103515625,uniform_random,0.131273871437,0.196444173088,0.237511501618,0.255408989182,0.288602972794,P,False,False,False,False,False,False
g557_ctx_00000391,g557_topology_031_irregular,orz900d,irregular,300,0.006103515625,uniform_random,0.113398107188,0.179015302946,0.214273008095,0.161159077682,0.230506738987,P,False,False,False,False,False,False
g557_ctx_00000392,g557_topology_032_irregular,ost003d,irregular,300,0.006103515625,uniform_random,0.173094587795,0.237219371538,0.291878432884,0.197799104402,0.424520300959,P,False,False,False,False,False,False
g557_ctx_00000393,g557_topology_033_irregular,w_woundedcoast,irregular,300,0.006103515625,opposite_side_cross_flow,0.215554302876,0.278617593741,0.347076062488,0.298905502189,0.562514374971,P,False,False,False,False,False,False
g557_ctx_00000394,g557_topology_034_qd_empty,empty-32-32,qd_empty,300,0.29296875,opposite_side_cross_flow,1,1,1,0.283372533255,0.671095357809,P,False,False,False,False,False,False
g557_ctx_00000395,g557_topology_035_qd_empty,empty-48-48,qd_empty,300,0.130208333333,opposite_side_cross_flow,1,1,1,0.281898336203,0.161658226684,P,False,False,False,False,False,False
g557_ctx_00000396,g557_topology_036_qd_empty,empty-16-16,qd_empty,75,0.29296875,same_room_local_flow,1,1,1,0.288898322203,0.418761312477,P,False,False,False,False,False,False
g557_ctx_00000397,g557_topology_037_qd_random,random-32-32-20,qd_random,300,0.3663003663,same_room_local_flow,1,1,1,0.0759468481063,0.223182553635,P,False,False,False,False,False,False
g557_ctx_00000398,g557_topology_038_qd_random,random-64-64-20,qd_random,300,0.0915750915751,same_room_local_flow,1,1,1,0.370053359893,0.677582994834,P,False,False,False,False,False,False
g557_ctx_00000399,g557_topology_039_qd_random,random-32-32-10,qd_random,300,0.325732899023,room_to_room_door_bottleneck,1,1,1,0.421050357899,0.432948134104,P,False,False,False,False,False,False
g557_ctx_00000400,g557_topology_040_qd_random,random-64-64-10,qd_random,300,0.0813890396093,room_to_room_door_bottleneck,1,1,1,0.114747070506,0.49242496515,P,False,False,False,False,False,False
g557_ctx_00000401,g557_topology_041_qd_maze,maze-32-32-4,qd_maze,300,0.407055630936,room_to_room_door_bottleneck,1,1,1,0.200202899594,0.693484513031,P,False,False,False,False,False,False
g557_ctx_00000402,g557_topology_042_qd_maze,maze-32-32-2,qd_maze,300,0.3663003663,warehouse_aisle_to_aisle,1,1,1,0.104636290727,0.410479679041,P,False,False,False,False,False,False
