instance_uid,evaluation_uid,map,agent_count,solver_scenario_path,solver_scenario_sha256,actual_solver_scenario_from_instance_assignment,pre_audit_result
83f9592ee2ca9c152d1e2ae4bb43a4f5ad8c5190a3ad5c4c19d775cbc679bf5c,97296337c42fdcfe14419ec7cf338f4329dfe9b6338ea83b2ef59d12cce2df31,g559-synth-string-40,128,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-string-40-random-8096.scen,ec2fccb6fb0d71d5d81eb760b96a6e986f3ea9a1f230a29ebd167b63cdbc6cad,True,requires_actual_file_parse
6bb331e257a43ab598f782fe5ee0249e4248ab438a99e018405c1db5d69e66bd,3ae2824745bce690b48b3b1279fafd374ad5297dab524bc967be53be61527310,random-32-32-20,256,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/random-32-32-20-random-8517.scen,ff086c83ff3ef6fa841e4ed5c9e9349b5d1bdfbf4cd5fec87b8cacdbe5f740d0,True,requires_actual_file_parse
114009058a56fd3896d2486fc6f752fe2e845e8e0d94a05ad2ba3e69c9d31372,d4a07923d5266515f8891507424d6e2617321ed59d4eab16c79af1d1a6ebb4e2,random-32-32-10,128,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/random-32-32-10-random-8012.scen,1366c6975e72ab4a425b78ffff936d0cd3397361979541f9d0c933a2662243bc,True,requires_actual_file_parse
8d5fdd3e5e9cf63ceb409a21e7303303c0b980b098ecbef7bbfe68d5eded1ad5,e0f09d4948ab313be7fd985124be5c6cf28d776cfc95877e894d120a9f6495f3,empty-16-16,32,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/empty-16-16-random-8369.scen,a407cbed79f1eb16eb8b4cde2896b6c3ddee99dfe5813ce8e3e0ddfc79f6e0f0,True,requires_actual_file_parse
96dafafb729c20bddbd898f35fdc4553bdf0d0de1befbd8505bf0663b79a586a,c3c601b7d584ac121f25f1ed7101a4ab5a8a037e7dac1639a0e08f00db45258b,g559-synth-city-boston-32,96,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-city-boston-32-random-7381.scen,29b20b812a072094f2905aa0500c4b0d4682a94c9cbcb5573c35a146a70f9057,True,requires_actual_file_parse
f02b9e2a2779234a10b313663dd07e1883320bc2bb90fa9cae1a6ab5eb1addc9,6cb34ec8e79da4fe4c2f26b97e5a48481b95765138d261d6bf6d6e19b9212ba9,random-32-32-20,256,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/random-32-32-20-random-8013.scen,00ada24727d2910b8ba1caae8aae49e2aecca6181ba88b3baff91fa303f8c5bd,True,requires_actual_file_parse
94d22771c31332ebb8a41524ffb90da213cea753bc5af5e69470128dad7af98e,73acd46089fe7f63d92edb7a160b29be9e5eb6174532dc4a60d0888a74730763,empty-32-32,64,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/empty-32-32-random-8994.scen,62e826275a3155cbc40e1ad42898521ccaa2e54953041ea87d879503de3b8dd3,True,requires_actual_file_parse
cfe0c00ddd360ff2fae3b9239b4e1a10c25a780124a29a01df2095621ae22e60,22ff9db2cf87bd6d1bd637c8fca094ae46936a58887607a1f4c0a3cc7474fcdf,g559-synth-loop-chain-36,64,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-loop-chain-36-random-8958.scen,57e5a58c1f755e45156140a5f30ab82117c41399178b054a570d888350c693ab,True,requires_actual_file_parse
798eb11215c2d646ce0d4173d77b1156a53a6c0a9a5c99b468bd5ff846690c37,d4db178da915f882d6755be29258762f3bf199187992a9fd529d5e7ee97bb825,g559-synth-tree-42,256,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-tree-42-random-7065.scen,46cda561f7bb73d241b17a8e1bb70c161c94a21c1e998489591018beb4a63f51,True,requires_actual_file_parse
3be4aec6341a25edf5f60ad4109192cf5fc4d4fe65ff8bdcbe2627a8273d2b48,d6b9c422cfc954583afb35cbc8ccb9184ceda43da706f40e91601b7430f46118,maze-32-32-2,16,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/maze-32-32-2-random-7222.scen,3af52920ff66223b95539bf403fcb4b9e7f33ff58a0f824d80b577bb14e106eb,True,requires_actual_file_parse
db41a9d69b0584aaa4e59585179fbb28f693fb732e846c76130aac4f8bd38b2a,39ba9ad02e374f45295750464777d026404be9cc822b1d0def9e9703ef2f43ae,g559-synth-connector-32,16,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-connector-32-random-8932.scen,8155586ed27c9373a8c5b548e66485d54ad7e885e89220fc54843a62fce1ce71,True,requires_actual_file_parse
f9b1c77d26865e1ea5ebdbc3bd6c0c0655b36a5f0eb498c5e31ef3c03396cc10,855310f80ba53f4ff05e0830b7a38dcc9dd23c8a7672ca682c1b0e7cdbe13811,g559-synth-warehouse-b-36,256,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-warehouse-b-36-random-7707.scen,e7615c3b0f0dd1799bf054862270454c664696f07b3b356ecb4c9dd3bcad0d1e,True,requires_actual_file_parse
87bbcc244b0e1e700baff959b44e71e5f53582277b2ac803d0c033ca5b109a76,f5f1eed202b5c357736ebdfefb22b69d4ca286adcba501ae0e4c021c37ef6e57,g559-synth-loop-chain-36,64,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-loop-chain-36-random-7422.scen,907f9e63a8f0c1ef85d2f6e041debe6302a294e78de0be2027816ac57bffff89,True,requires_actual_file_parse
06d382d6471c0ebb68d80fde2cc564614b8ff3b7379769f811a40295bbdcdb02,51fe7e8aa44095311c16a2e7dec7e4be0c5d0231011fad0b0210544dd8fbd5da,maze-36-32-4,32,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/maze-36-32-4-random-8423.scen,cf413f0b44fee30f98b627a73027f26cbe6ed478025a3a2fc1ccdcaa2ac3a505,True,requires_actual_file_parse
e9d7e6ec1205b9969f77a9be5cf202ee78571405b3631147f7d436fe60a15bf1,4e8a69772f5f73e91a61e9692077d8686d3eab67f3b3939ff79216475e64dfa6,g559-synth-game-den-32,16,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-game-den-32-random-7882.scen,4e372d775c6002388324f14807e16cf8301075cd3dc0ccfbbebe63b722478942,True,requires_actual_file_parse
1048988f8171c722ebf0bd53cacf6045ff889e0618524d090594f7bc455dc282,4eee40b21ddb282825c77ddcf0945c88841066c01ee360145d1f6dec85def280,empty-32-32,64,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/empty-32-32-random-7314.scen,9bc9e0491957b973ed8a6cff041446b4bb0bcc8a7a86df8a4e1a14f3ba9750cb,True,requires_actual_file_parse
decd28a585ccf4c445cd2058c272418956937428a619d6c67296da37e4aa00b3,93bdd0626f49e8dfaac4581dd73ae9e58d8f93dae3afc95e30e7810d99103a40,g559-synth-warehouse-a-32,128,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-warehouse-a-32-random-7658.scen,4de5f5c6423fcdf760bed5dd090d8ac9d8cd0cd9b8c862e368354b010d004cbc,True,requires_actual_file_parse
e9307a532e945e78b7f5f27c9f236a1580f13798b1f5e8ba282f6d96197c9f2b,958b74e4c612861160a3088bbf101b805ad1d5ec3564948b2e6329ee8947b77b,g559-synth-corners-34,32,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-corners-34-random-7037.scen,96ef211d36af553af367f218f76bff867dd8639e12d46be05cda8632ba54ac84,True,requires_actual_file_parse
8cd6f52dde3ff3345f683fe3b8bfd949b7a38bb1f51fe31c196e303f3c29a4fe,12de8b5426f49bd602df23c9e898325c6f6d07404a975e6c7024555705e8de41,g559-synth-game-lak-32,256,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-game-lak-32-random-7407.scen,7a93b37380ff83bc1e27809de20f369c46306231feedd3eb624353ad6f4153a6,True,requires_actual_file_parse
8b8dd0b0aeacc96608f548e12530451e8d51aee9f548c7a51964313eaf35a073,1fb684150ada82a4c84eb6df1d2bfebaac9a9f0a68e169199b806bb65b8d7e6b,g559-synth-warehouse-a-32,128,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-warehouse-a-32-random-7730.scen,27f3dacc9467d1cf9d4f8e3224871da8917b44a487361ef704e6edaecc2bc1d9,True,requires_actual_file_parse
629e3ca7f0c470af24bae074ea66315480ee78ef70682300ce2d6dd8acdb238c,728e6de6e5ae918535cec2bd288ea8698a50cd04d391f1fa0aed90bbe857bce4,g559-synth-city-boston-32,96,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-city-boston-32-random-7477.scen,0fb1727838d2e6d9f7dac0866f39ae8eadcf683b851aff1128a9e2c6f9482318,True,requires_actual_file_parse
687bee39c6e14676dc6e649e9acedcd5c259587fc77443f5dff052f5fe07520c,515c48f04dcaf4bf6f299af767b74761bef4c1c76280c364f66fe088b0c1abce,g559-synth-warehouse-b-36,256,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-warehouse-b-36-random-7371.scen,0dd6e26f980edacc8a29ccbba0b974881210850b25b81eac7db889a41e43d04d,True,requires_actual_file_parse
1582c57dd7eaa7f708c09d4dd99ffa35d01b1ea6fb780b64109bcddbbc4fed91,d0e8479f1d04534fc4c288aa1bed24e91f1dbbf32887c89b6b44cbb1d7e881d1,empty-16-16,32,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/empty-16-16-random-7001.scen,68b1a6ec261125013158d100b254a14c87018a9ce03c5d1856282602e0a0daf0,True,requires_actual_file_parse
5f4afa9d7454d4aa27ca19a7a977440f2b519212ce70325db95bfd2aadd9610c,9bbaca81799a2b81551501313c821b9f162492d43811e596869074a38b183511,random-8-8-20,32,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/random-8-8-20-random-7171.scen,edbfc80731ce63911831b2aa4333b11a6f5c2ed8fdb6381f4c4b8d849c44e09c,True,requires_actual_file_parse
d889f83324b0238bc2ba24a9b25b4aa5745436a15dd3617073943b9acc4625e3,7060aae14fffe36754ea91234435c7121c2d22f29959f7b0b87c207c09331993,g559-synth-corners-34,32,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-corners-34-random-7325.scen,7f1c42029ed3481b1f7042ec2a61a716a809cb1539147bcd65d4a77586afa184,True,requires_actual_file_parse
ef809d20a19bdccee1a43d83e6691de9e1231a1dfc88e1f76ff9e39e85f507a3,de2f5881dfffc0ec171a302a02fbaab50364dc214eb76d9d3510c3bde97b2cd8,g559-synth-tunnel-38,96,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-tunnel-38-random-8527.scen,c2daa7691f8440b15387cfb6ca075e421b686028cd447220cc4359b68b9b3573,True,requires_actual_file_parse
ccd055be2bb1a0c7d72080fe146f2175f0435367fa9b2b77eaf268dafb12f6c6,3e5903c3b7aa99b9d4600045044c56fa6fcbac5d221fd06d81435c9824019d3e,g559-synth-city-boston-32,96,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-city-boston-32-random-8581.scen,97c7c39cf2e8661c21b54e2c7ef398301ddbe8ff0e34eefac46eadd6f32c0bc3,True,requires_actual_file_parse
548e558ff8d747eb27465ec732805324d1a3a3123698162318d135a380649ced,7e6424a49e1276b880f27029aa95a4378c0faf0d50f8e1e5cdfafb2a4ad74582,g559-synth-city-berlin-32,64,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-city-berlin-32-random-8316.scen,dab549b0b566d873c7c5e42ff270cad8aec7421ada40857f35a7b8e53989bb9d,True,requires_actual_file_parse
43ff3ba3964d26e383eafee94644990dcb544f558d2fc2b2b22d959098b3dc04,299316f9c4aea1fbdb3c1375f68f0a7f00844139150724994448370ac67de398,g559-synth-game-brc-32,32,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-game-brc-32-random-8987.scen,b115a3efc0d64e005997c98c114679b2aa9f0140dbc2e941408da8c5b08ba2fd,True,requires_actual_file_parse
7be56294d65db618a4b2a2f925f8d2d007049c5ab5a107a964dfce5142c628f9,b2f93b077d0ac3600923a9191613db4457e263dad9a0e9e9a83840daa26a6dec,g559-synth-loop-chain-36,64,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-loop-chain-36-random-8022.scen,668f7db46ea519b76406d4b54ed5682230a3b0663fc7dd0b89e7dac290faf591,True,requires_actual_file_parse
b36e2fd7db96333401d5156cc8f9d9eff3d9d921f0bdf9ecfa39beccd090a9b6,6161e4489a25daaef316a48b2addae40eaead85e186668129da006566d8acde5,g559-synth-city-paris-32,128,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-city-paris-32-random-7622.scen,6b5b781ea1517de17f2f77a7b00bceef50f00181d0606a3656ab72467c941cca,True,requires_actual_file_parse
5dd0be79790291f7f96f78a37cace9b9df50501b4e8c8dce1417a3e5b47db4e6,2572401a74b8ab7bb60fb91f6fdcb4013ce5f906240bad5f648a4657410fbdaf,room-32-32-4,64,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/room-32-32-4-random-8520.scen,8f4d21bdf9e4c2114db48515a6059702073dd420245921d13d00de532795dc8a,True,requires_actual_file_parse
600c493919a084e8ee621c50e0de30d1d2e6e193b67f74ff22d3b3efaec3b237,80d0ff4a4380eaa89e3a872861ce913caf318921caeaa4ba65e1d664c92a32de,empty-8-8,16,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/empty-8-8-random-8680.scen,d362854a0c334c53ae7a19c3a724be69c06edd0024b8ae0943946399e136f064,True,requires_actual_file_parse
5f4afa9d7454d4aa27ca19a7a977440f2b519212ce70325db95bfd2aadd9610c,d5a72f95773e7cef0784a60cf6a6a433684a355092fb17a6ab3505e24753ff02,random-8-8-20,32,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/random-8-8-20-random-7411.scen,edbfc80731ce63911831b2aa4333b11a6f5c2ed8fdb6381f4c4b8d849c44e09c,True,requires_actual_file_parse
fc45d0892e76eb34d23cf4beac9a9d1edea3b6e09a643c7326748746abfa0a37,981630265065d4f39a520211c1e61c2f0700858b7b00131c44e51c9418444ef3,room-32-32-4,64,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/room-32-32-4-random-7824.scen,b5b8734ed9937b9738c9e6c602676542660b3f264fc6efa81e39f1fc72715653,True,requires_actual_file_parse
7d3d54fb6af25182a3898b8096c7326c91afdf9367977ed573dc4bd03422c363,fe90ec6d48ae696d6fa9e8ae54708c54afce18ef4c44733a88fe23d44fd45082,random-32-32-10,128,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/random-32-32-10-random-7820.scen,35599925fc625d6d441bfd4f4ff4e77419b7b6bd7d2e0a86b152b07d6b659490,True,requires_actual_file_parse
407a5d36628c548dcdfbd49d7f4cd68f2fbe75b8dcb3f054e29338848e7c04ee,0dbfb121a55e065c2d11e90dd3338abb9d2432b51df8b02a00900118dc7148e6,empty-8-8,16,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/empty-8-8-random-7360.scen,490a184f07a7d60d3540a3d653dd6440b52689c1dc4077d8086517039a11a2ba,True,requires_actual_file_parse
ea573e417ce9a0759fa4b3140fd624aacdadca72478b4468ae92f061ab97ecbb,275018efa3a04710192f99af9b9b1042b07781c5be89da891db155609e38658d,empty-8-8,16,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/empty-8-8-random-8296.scen,ba9b23f29e3f3640c767483b1dd967466a3e0692c70b5b479de2d763a5125b80,True,requires_actual_file_parse
f578292caa5169f0548ed05da380ef06451531b669af1cb4e02ed566ecf98d5f,4b94eee2679fdddd81d96e6da70d6e9da6005d35fa53b37398efc9290bad4beb,maze-36-32-4,32,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/maze-36-32-4-random-8759.scen,9c493d339c65730324090f3a5583d71f217c511e6ab680c5a167fb929c1caaa6,True,requires_actual_file_parse
0941ca7dd0e6a8c2bd06caad9b589b936a26e021f72b62737c25002808938c2e,ea75c337167db67858675c0073d16fe214e8a8f744e726134f494974d546e0bc,g559-synth-warehouse-a-32,128,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-warehouse-a-32-random-7034.scen,d6c3016e9cb0143a57d2d0d1f287b39163526cff1be451e35fd02d8706115fc8,True,requires_actual_file_parse
d73e683a05be95da5cbf79a6d011b6b1801d02e39b4c3cf472fb0b1fe0801131,c9e2b7f1e3c044e8754a157d1594fa00ad6413440f46a0eda80621e063e16ea9,empty-32-32,64,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/empty-32-32-random-7074.scen,0b2913436e4ee467f724486c8955751ba06d33c4fc3974b4d0d7aa3d971deac2,True,requires_actual_file_parse
ad6d8aedaafe7046cf0e80090f9c491a00bb08071bd4d737310da8bf35aa8183,4f90c18d381049590460af8120e7d1c07758d50bcbb9fbcca772180963eb851e,maze-32-32-2,16,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/maze-32-32-2-random-7390.scen,2f3d77f15415a7a0458e58afd255130941ab09e7ccf122d048c67f08ac04fbf3,True,requires_actual_file_parse
672ea22474527126b7cf97bb6af440fc13aa712c69289948c901950671f63a9c,cf3cbd4631d6be51f756ceb69263cda6908afe09411fc039d6b8b3dd76ed154f,empty-16-16,32,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/empty-16-16-random-7697.scen,b1b51516d80475899adf52838b3ddd77660c4a1e99f8bd56ab39055c13e166bd,True,requires_actual_file_parse
18aaadeb94506be9c9653e16e6ed1ed9b99f7aa58e3a9f94d42aa32df53f7a4c,69fc4d4c1557e040a14672af9badbd7dca93e541441001eb84a26a1aa83f9159,g559-synth-game-brc-32,32,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-game-brc-32-random-8459.scen,3a5bd4e064b12529e577586f213d35772ffa84896e23a7ecfa611a9ce5b24c35,True,requires_actual_file_parse
b032c1ecfd097523ad9a1fbba92a6e31f0aee228785f18d2a3654497b706490e,b5a15af52fb9431d62f9a74b4dc7698003822c58e4c1fa86a62fe5ff590d632a,g559-synth-corners-34,32,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-corners-34-random-8789.scen,b6d061ec33ae2f3388e0429a98bc642dee17d0eaf50a941b7acd5738745e947d,True,requires_actual_file_parse
d1afde7109e51a5980af792b7818aa6ac82785f3b101a99dc8dedf35f859739e,a55c82f22e66593bd2c47fea279b587e037a62feca91df374661e1e174d7d5f6,room-32-32-4,64,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/room-32-32-4-random-7032.scen,521703ec1dacfa0de2fd049fbd20ffc77009a901d52c4090424ecae45d76221c,True,requires_actual_file_parse
d55b92a428920a4c743cc775a300d33f35cb7ec32bb5b63b11392d42d9dcc487,203911e2a1c4d5fadcc7d148581c457defdad1f3a3847f5a589dc2e12309af06,maze-36-32-4,32,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/maze-36-32-4-random-8831.scen,2becba5131dc5a4343c4f7799d134a23500050d09d062d5aef9b41dfe6a2bd22,True,requires_actual_file_parse
0f52105bc0c23304d3f9b548a6b3d3e86f48e75af1f9b018d000cdcc719365ea,b1d612a823d8919e247c827881015bd2847f3b533f60bca3843e313a9c5e16f1,g559-synth-game-den-32,16,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-game-den-32-random-8578.scen,0c40a148b2baf8e36574b455a7d09c0b2127b4bbef64c982eaf6097740af3716,True,requires_actual_file_parse
7c728e77b835548bcf40e2a567a97a99dbe023c5a4982e97e1aab93804af79cd,73b96ba42256754b375aef9ade2e708cb2e83f510f28fc538c837266a1cd5345,g559-synth-tree-42,256,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-tree-42-random-7209.scen,8d6f35b5b22cf2f1fb07e5a5ceb279cd9aae362fcf78cab6204ec5a5d15f70a4,True,requires_actual_file_parse
1f4f073f3845768afbb21b599b99b0a2942703ba6ee790b04fee06e552085ddf,2b5c75d8e32174c1b34c44f8b973921698ba050cc5b5cb040e26b52dcef4fd60,g559-synth-game-den-32,16,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-game-den-32-random-7474.scen,266d74119e6eec1cc4646eef2bf07b4d695db96cfb5899ec9251c8a79f013a4e,True,requires_actual_file_parse
e9f0470783c1b2ba71bd7fd3b4f2d5d04f78d72891fb3b7a14ac3d9645b6453b,5285e25c826c1d466eb33ad02eff106feae5fd832af68156ed21413cf193fe4f,g559-synth-city-berlin-32,64,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-city-berlin-32-random-8004.scen,db3a58adced0ac822dcd414dbca70aca10297ecec670338b5b175c1f2b0acf60,True,requires_actual_file_parse
d788624bba64f079184ee23173c27ac477c40521d7f7bf8a2a0eb171f974a76f,4b9ab9202ebb21241d0b1f001ad1a2d0cffd289f16d30dac277ae2bc9db17c6d,g559-synth-tunnel-38,96,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-tunnel-38-random-7591.scen,406322167b59a01ccc5b6a8e2cd81da855f5f6e22efc005b51176e717169b678,True,requires_actual_file_parse
8893cdefaa099ad193531e7ea6825d9c9418e026d9c13787fd489889637df5a2,f3f56c6576929773c4ba2686e914d4faebc002171bef9c27f4cc6c457e9e76ec,empty-8-8,16,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/empty-8-8-random-8464.scen,3de0e648aa5d82b81d12f0b86539a298ea51d668f1f2649448eb2e97f299b356,True,requires_actual_file_parse
d6a70f371c0af5a9424701d861e87c55f0a7cb7958a5fe7e182d263ef265a6cd,e7199e4d48aae2bcbb99170be0e6893e31381f021b0a7dc742d822c13c6408ad,room-40-32-8,96,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/room-40-32-8-random-7105.scen,d8da6055ca4e4ef3e9e13c50667586d64bdbc6d6cb1434b5398dbe641c15cb47,True,requires_actual_file_parse
207424654313fae5ce8fac42596de588a5f805cea494a42a26caccd2d45ecc99,7519d417d86fb97ca929373b63db2b44aba1a5b9a5540c9e653ff8ebd6a8a89a,g559-synth-city-berlin-32,64,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-city-berlin-32-random-8556.scen,1e5da6a39d8564f45a702dd1468a970a50cc6a6f0c513726d2331102a7733662,True,requires_actual_file_parse
e180ff8af38942bfb7b77dee8f44eedb69bd4ce9e4a3d98cc828ce21e0b1f645,ec983e49f2e8f9518aca063716a8fa1d0f91f7f1d15dc264ceb7fd56e2d47281,g559-synth-string-40,128,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-string-40-random-8504.scen,ffaa96946c0af2a42cf2088eac95530eece763c7202834c622fab8307f13f458,True,requires_actual_file_parse
27ee4aceebbb19a2c6304c077214e2e46c01530c2a58271b8a127b264675b9ca,d03dece63fd8ed96b84653d90f0f12a637d9c993d0843a829f136b82d9167a7f,g559-synth-game-brc-32,32,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-game-brc-32-random-7691.scen,6c2ed21f8df83532170a0468a5a29047296c23e3fd09b325cebb5e049f7a0a7b,True,requires_actual_file_parse
1f023183e5dc5ed74ca8d7f660fa46792ccea1182825872014f9a5fa47a3ee72,a4b189bcf61d07f22cbbc50323098ca4502e1256461980e2c6c5c64cdaed3eaf,g559-synth-city-paris-32,128,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-city-paris-32-random-7334.scen,ac3b7b610350717d72c7eb5ebad5ad55e019d32d91ad4d58c0bbc1bfe2753ce8,True,requires_actual_file_parse
70260f340d928a3a3509625b345d352611ab93f599e50660607b91bcbc001c5c,ad9a83ffc062a2a99b85b43900e4426c45e77fd574350d60461ee90839653d90,empty-32-32,64,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/empty-32-32-random-7146.scen,d8b731d10927c80040f042a9a5596e56177141b33066735f4bfd5fa6932c1392,True,requires_actual_file_parse
3a0e3f9001f67b8f9abe99ba876e23e63ea268949b28df1aef836ad9fcf27724,39aac3c27e4d368eaf74f8d9cae0c4642e21b90eb38169ae231bf11653d9a922,maze-36-32-4,32,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/maze-36-32-4-random-7271.scen,9f0a278a2684537e010849ecaf62ca0a2d2f8b60b551bca0c7ec9eb2723cd20e,True,requires_actual_file_parse
fd05bdf86e9d9fbe5dc2d0eee16a105d8672833df1e7ab1c33e83a1cc5601a84,7e0e308d813320faf4af306e09c44d0d896f6453e023792949550c8e1c47649e,g559-synth-warehouse-a-32,128,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-warehouse-a-32-random-8978.scen,d57cf74e9b1516f65cae7ff3d743e5aeb364f6d60647854d8ccaa85d999bdc3c,True,requires_actual_file_parse
b8faf6d173f7e28e1ac05996d414a4c26ec8f7cfa81b4231d326178285257ec5,d887b1d60642ec38dee44188839d005be8a6e1c3319b5d83560ae457054d23ad,g559-synth-city-boston-32,96,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-city-boston-32-random-7117.scen,e67333761d4f995f1e4d34e22e20de1f740bb69023127e0d047c771fea519a5e,True,requires_actual_file_parse
f926cb2f4900067573401f9364cd048d9419980af4d551e9190b78f062ab91ff,075ce09cc2785aefd69ee45b8a4b782437633ae1d376fc92d7d641d0cf719647,g559-synth-game-lak-32,256,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-game-lak-32-random-7287.scen,af86a6da3cff68a4db85d22c269644c866443310ebfc70c3000191084f05e393,True,requires_actual_file_parse
2b0f6d326ce9f5989a6610e389ac8230dcc3231d3577f32a836f30f05437918d,2c86e998f5bc4d779d34187674579f566afa5323d5fcf7c09d1de6dcc4f9c918,g559-synth-city-berlin-32,64,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-city-berlin-32-random-7524.scen,f33d5bdac5d082249adb6621acda7847ea9edee4852243c7052944b6445f934f,True,requires_actual_file_parse
3b30a8649803d1874f871b72b4ab68931b554e8070c5b273a1b6fdd831cfe3b2,6f5eec5ea4580d9873f5d1fa06e650915f1e69de3780e03de1e50e35111aa97d,empty-16-16,32,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/empty-16-16-random-8753.scen,7b9207084f766af8b6e46dccc8a4dac4a984050be20c8f1cfccc05d2c56b13e2,True,requires_actual_file_parse
a0514ef5cef49c089dc1781f32370e19034281597fe2801c77e99bd4a886e8af,fa134540184783e2eddc8b4558ef2c70f743d77b14dba04e07dd707ad839613c,maze-32-32-2,16,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/maze-32-32-2-random-8038.scen,038ad2d43a441ca58be3e2ad76370b1bb53bb72b1b5b80cc60fe66c2a1761446,True,requires_actual_file_parse
8d70a0642a3ac61aa4bb361b67fff390a037e5319103328251b1910b83b1b69c,211e8ac7b9d86b8109e1712daab8cfa79bd1fb557e37028372e4e66144352faf,empty-32-32,64,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/empty-32-32-random-7122.scen,c88bfe720995c47ba30f8b6dfe8a293da89cd4a4c6973f90a489e0539089deb4,True,requires_actual_file_parse
